Name,ID,Team,gamesPlayed,groundOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,atBatsPerHomeRun,atBatsPerHomeRun_p7G,avg_p7G,hits_p7G,obp_p7G,ops_p7G,slg_p7G,atBatsPerHomeRun_p15G,avg_p15G,hits_p15G,obp_p15G,ops_p15G,slg_p15G,avg_p5G,era_p5G,groundOutsToAirouts_p5G,hitsPer9Inn_p5G,homeRunsPer9_p5G,inningsPitched_p5G,pitchesPerInning_p5G,runsScoredPer9_p5G,stolenBasePercentage_p5G,strikePercentage_p5G,strikeoutWalkRatio_p5G,strikeoutsPer9Inn_p5G,walksPer9Inn_p5G,whip_p5G,winPercentage_p5G,atBats_h2h,avg_h2h,hits_h2h,obp_h2h,ops_h2h,slg_h2h,pitcher_hitter_opposite_hand
Dawel Lugo,608475,116,33.0,34.0,7.0,0.0,3.0,1.0,21.0,2.0,0.0,24.0,1.0,0.233,103.0,0.25,0.32,0.57,0.0,0.0,0.0,4.0,387.0,108.0,33.0,11.0,36.0,0.0,2.0,0.277,1.31,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,5.95,1.7,12.36,2.34,19.2,16.07,7.03,0.333,0.63,3.25,5.95,1.83,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Gordon Beckham,493596,116,66.0,41.0,22.0,11.0,2.0,5.0,60.0,12.0,0.0,38.0,4.0,0.21,181.0,0.274,0.376,0.65,1.0,2.0,0.667,5.0,820.0,197.0,68.0,14.0,92.0,0.0,0.0,0.284,0.98,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,5.95,1.7,12.36,2.34,19.2,16.07,7.03,0.333,0.63,3.25,5.95,1.83,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Harold Castro,605612,116,57.0,62.0,19.0,6.0,3.0,3.0,50.0,7.0,0.0,57.0,0.0,0.281,203.0,0.3,0.384,0.685,1.0,3.0,0.75,4.0,759.0,215.0,78.0,24.0,63.0,2.0,3.0,0.353,1.59,67.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,5.95,1.7,12.36,2.34,19.2,16.07,7.03,0.333,0.63,3.25,5.95,1.83,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JaCoby Jones,592444,116,88.0,66.0,39.0,19.0,3.0,11.0,94.0,27.0,2.0,70.0,6.0,0.235,298.0,0.31,0.43,0.74,2.0,7.0,0.778,6.0,1306.0,333.0,128.0,26.0,114.0,1.0,1.0,0.304,0.94,27.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,5.95,1.7,12.36,2.34,19.2,16.07,7.03,0.333,0.63,3.25,5.95,1.83,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jake Rogers,668670,116,9.0,7.0,7.0,0.0,0.0,3.0,11.0,6.0,0.0,6.0,0.0,0.2,30.0,0.333,0.5,0.833,0.0,0.0,0.0,1.0,153.0,37.0,15.0,5.0,12.0,1.0,0.0,0.188,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,5.95,1.7,12.36,2.34,19.2,16.07,7.03,0.333,0.63,3.25,5.95,1.83,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
John Hicks,543308,116,69.0,55.0,19.0,11.0,0.0,7.0,74.0,12.0,0.0,48.0,0.0,0.204,235.0,0.242,0.34,0.582,0.0,1.0,1.0,6.0,941.0,248.0,80.0,19.0,130.0,0.0,1.0,0.265,0.93,33.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,5.95,1.7,12.36,2.34,19.2,16.07,7.03,0.333,0.63,3.25,5.95,1.83,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Jordy Mercer,474568,116,44.0,43.0,13.0,8.0,0.0,6.0,30.0,8.0,1.0,39.0,2.0,0.252,155.0,0.297,0.419,0.716,0.0,0.0,0.0,2.0,638.0,165.0,65.0,11.0,55.0,0.0,0.0,0.277,1.0,25.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,5.95,1.7,12.36,2.34,19.2,16.07,7.03,0.333,0.63,3.25,5.95,1.83,1.58,0.0,9.0,0.444,4.0,0.5,1.389,0.889,1.0
Miguel Cabrera,408234,116,102.0,95.0,31.0,16.0,0.0,8.0,79.0,35.0,2.0,106.0,3.0,0.286,371.0,0.349,0.394,0.742,0.0,0.0,0.0,15.0,1541.0,413.0,146.0,46.0,122.0,0.0,4.0,0.34,1.0,46.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,5.95,1.7,12.36,2.34,19.2,16.07,7.03,0.333,0.63,3.25,5.95,1.83,1.58,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Niko Goodrum,592348,116,103.0,73.0,56.0,24.0,5.0,10.0,125.0,45.0,1.0,97.0,1.0,0.25,388.0,0.328,0.415,0.743,2.0,12.0,0.857,6.0,1819.0,436.0,161.0,42.0,187.0,0.0,2.0,0.341,0.77,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,5.95,1.7,12.36,2.34,19.2,16.07,7.03,0.333,0.63,3.25,5.95,1.83,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Travis Demeritte,641513,116,9.0,4.0,5.0,1.0,2.0,1.0,12.0,7.0,0.0,7.0,0.0,0.226,31.0,0.359,0.484,0.843,0.0,2.0,1.0,0.0,186.0,39.0,15.0,4.0,18.0,0.0,1.0,0.316,0.44,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,5.95,1.7,12.36,2.34,19.2,16.07,7.03,0.333,0.63,3.25,5.95,1.83,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Victor Reyes,622682,116,25.0,35.0,11.0,4.0,2.0,0.0,17.0,7.0,0.0,23.0,0.0,0.256,90.0,0.309,0.344,0.654,1.0,1.0,0.5,2.0,402.0,97.0,31.0,5.0,31.0,0.0,0.0,0.315,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,5.95,1.7,12.36,2.34,19.2,16.07,7.03,0.333,0.63,3.25,5.95,1.83,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Gordon,460086,118,111.0,128.0,62.0,27.0,1.0,12.0,79.0,38.0,3.0,112.0,13.0,0.269,417.0,0.344,0.424,0.768,2.0,5.0,0.714,9.0,1775.0,475.0,177.0,63.0,161.0,1.0,6.0,0.301,1.22,34.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,5.68,1.27,9.0,0.95,19.0,19.11,6.16,0.5,0.6,1.8,8.53,4.74,1.53,0.0,7.0,0.143,1.0,0.273,0.416,0.143,0.0
Billy Hamilton,571740,118,92.0,69.0,31.0,11.0,2.0,0.0,73.0,25.0,0.0,57.0,0.0,0.21,271.0,0.275,0.266,0.541,5.0,18.0,0.783,1.0,1180.0,301.0,72.0,12.0,105.0,3.0,2.0,0.285,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,5.68,1.27,9.0,0.95,19.0,19.11,6.16,0.5,0.6,1.8,8.53,4.74,1.53,0.0,7.0,0.143,1.0,0.143,0.286,0.143,0.0
Bubba Starling,605490,118,22.0,18.0,11.0,3.0,0.0,2.0,29.0,3.0,0.0,20.0,0.0,0.238,84.0,0.264,0.345,0.61,0.0,1.0,1.0,1.0,317.0,88.0,29.0,7.0,35.0,1.0,0.0,0.34,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,5.68,1.27,9.0,0.95,19.0,19.11,6.16,0.5,0.6,1.8,8.53,4.74,1.53,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0
Cheslor Cuthbert,596144,118,59.0,59.0,20.0,11.0,0.0,8.0,48.0,11.0,1.0,66.0,2.0,0.288,229.0,0.326,0.441,0.767,0.0,1.0,1.0,9.0,931.0,242.0,101.0,31.0,96.0,0.0,0.0,0.335,1.05,28.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,5.68,1.27,9.0,0.95,19.0,19.11,6.16,0.5,0.6,1.8,8.53,4.74,1.53,0.0,3.0,0.333,1.0,0.6,1.933,1.333,1.0
Humberto Arteaga,600858,118,25.0,32.0,6.0,2.0,0.0,0.0,14.0,4.0,0.0,15.0,1.0,0.19,79.0,0.238,0.215,0.453,1.0,1.0,0.5,2.0,316.0,86.0,17.0,4.0,36.0,2.0,0.0,0.231,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,5.68,1.27,9.0,0.95,19.0,19.11,6.16,0.5,0.6,1.8,8.53,4.74,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hunter Dozier,641531,118,95.0,61.0,55.0,20.0,5.0,20.0,92.0,45.0,2.0,99.0,3.0,0.28,353.0,0.364,0.535,0.899,1.0,2.0,0.667,6.0,1538.0,404.0,189.0,63.0,151.0,0.0,3.0,0.324,0.59,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,5.68,1.27,9.0,0.95,19.0,19.11,6.16,0.5,0.6,1.8,8.53,4.74,1.53,0.0,4.0,0.0,0.0,0.2,0.2,0.0,1.0
Jorge Soler,624585,118,118.0,95.0,65.0,23.0,0.0,32.0,131.0,49.0,0.0,109.0,7.0,0.254,429.0,0.338,0.531,0.87,1.0,0.0,0.0,13.0,1978.0,489.0,228.0,80.0,187.0,0.0,3.0,0.286,0.98,13.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,5.68,1.27,9.0,0.95,19.0,19.11,6.16,0.5,0.6,1.8,8.53,4.74,1.53,0.0,11.0,0.364,4.0,0.364,1.0,0.636,1.0
Meibrys Viloria,650619,118,12.0,12.0,2.0,2.0,0.0,1.0,14.0,4.0,0.0,11.0,0.0,0.262,42.0,0.326,0.381,0.707,0.0,0.0,0.0,0.0,183.0,46.0,16.0,7.0,11.0,0.0,0.0,0.37,2.4,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,5.68,1.27,9.0,0.95,19.0,19.11,6.16,0.5,0.6,1.8,8.53,4.74,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Dini,664926,118,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.333,3.0,0.5,0.333,0.833,0.0,0.0,0.0,0.0,20.0,4.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,5.68,1.27,9.0,0.95,19.0,19.11,6.16,0.5,0.6,1.8,8.53,4.74,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nicky Lopez,670032,118,73.0,122.0,32.0,14.0,1.0,1.0,41.0,14.0,0.0,62.0,1.0,0.221,280.0,0.261,0.289,0.55,1.0,1.0,0.5,5.0,1149.0,299.0,81.0,16.0,129.0,4.0,0.0,0.256,2.07,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,5.68,1.27,9.0,0.95,19.0,19.11,6.16,0.5,0.6,1.8,8.53,4.74,1.53,0.0,4.0,0.25,1.0,0.25,0.5,0.25,0.0
Ryan O'Hearn,656811,118,67.0,64.0,20.0,7.0,1.0,7.0,62.0,27.0,1.0,38.0,1.0,0.174,219.0,0.266,0.311,0.577,1.0,0.0,0.0,7.0,989.0,248.0,68.0,21.0,111.0,0.0,1.0,0.205,1.14,31.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,5.68,1.27,9.0,0.95,19.0,19.11,6.16,0.5,0.6,1.8,8.53,4.74,1.53,0.0,7.0,0.571,4.0,0.625,1.196,0.571,0.0
Whit Merrifield,593160,118,118.0,110.0,79.0,32.0,9.0,13.0,91.0,39.0,4.0,150.0,4.0,0.304,494.0,0.358,0.484,0.842,8.0,16.0,0.667,5.0,2040.0,539.0,239.0,57.0,157.0,0.0,2.0,0.349,0.76,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,5.68,1.27,9.0,0.95,19.0,19.11,6.16,0.5,0.6,1.8,8.53,4.74,1.53,0.0,11.0,0.273,3.0,0.333,0.788,0.455,1.0
Anthony Santander,623993,110,54.0,52.0,30.0,13.0,1.0,9.0,39.0,15.0,0.0,63.0,1.0,0.296,213.0,0.341,0.493,0.833,2.0,1.0,0.333,0.0,958.0,233.0,105.0,33.0,81.0,1.0,3.0,0.321,0.83,23.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,4.39,1.21,8.78,0.34,26.2,17.29,4.47,1.0,0.64,5.6,9.45,1.69,1.16,0.33,5.0,0.2,1.0,0.2,0.4,0.2,1.0
Chance Sisco,642082,110,35.0,21.0,20.0,6.0,0.0,6.0,45.0,12.0,0.0,26.0,4.0,0.224,116.0,0.318,0.431,0.749,1.0,0.0,0.0,3.0,568.0,132.0,50.0,18.0,48.0,0.0,0.0,0.308,0.88,19.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,4.39,1.21,8.78,0.34,26.2,17.29,4.47,1.0,0.64,5.6,9.45,1.69,1.16,0.33,7.0,0.429,3.0,0.5,1.214,0.714,1.0
Chris Davis,448801,110,85.0,45.0,21.0,7.0,0.0,9.0,112.0,27.0,1.0,45.0,3.0,0.181,249.0,0.267,0.317,0.584,0.0,0.0,0.0,6.0,1208.0,281.0,79.0,31.0,108.0,0.0,2.0,0.277,0.92,27.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,4.39,1.21,8.78,0.34,26.2,17.29,4.47,1.0,0.64,5.6,9.45,1.69,1.16,0.33,26.0,0.346,9.0,0.553,1.553,1.0,1.0
Hanser Alberto,593643,110,97.0,109.0,33.0,13.0,1.0,6.0,35.0,11.0,1.0,112.0,3.0,0.318,352.0,0.342,0.412,0.754,2.0,4.0,0.667,4.0,1196.0,370.0,145.0,32.0,121.0,2.0,2.0,0.339,1.09,58.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,4.39,1.21,8.78,0.34,26.2,17.29,4.47,1.0,0.64,5.6,9.45,1.69,1.16,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jace Peterson,607054,110,14.0,13.0,6.0,0.0,0.0,2.0,10.0,2.0,0.0,11.0,0.0,0.216,51.0,0.245,0.333,0.579,1.0,4.0,0.8,0.0,215.0,53.0,17.0,7.0,19.0,0.0,0.0,0.231,0.76,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,4.39,1.21,8.78,0.34,26.2,17.29,4.47,1.0,0.64,5.6,9.45,1.69,1.16,0.33,3.0,0.333,1.0,0.6,0.933,0.333,1.0
Jonathan Villar,542340,110,115.0,124.0,76.0,24.0,4.0,15.0,122.0,42.0,0.0,120.0,3.0,0.267,450.0,0.332,0.438,0.77,7.0,24.0,0.774,5.0,1988.0,499.0,197.0,52.0,151.0,2.0,2.0,0.333,1.41,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,4.39,1.21,8.78,0.34,26.2,17.29,4.47,1.0,0.64,5.6,9.45,1.69,1.16,0.33,7.0,0.429,3.0,0.5,0.929,0.429,1.0
Pedro Severino,600474,110,68.0,56.0,27.0,9.0,0.0,10.0,52.0,23.0,0.0,59.0,3.0,0.267,221.0,0.341,0.443,0.785,1.0,2.0,0.667,2.0,1033.0,250.0,98.0,29.0,93.0,1.0,2.0,0.304,0.98,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,4.39,1.21,8.78,0.34,26.2,17.29,4.47,1.0,0.64,5.6,9.45,1.69,1.16,0.33,2.0,0.5,1.0,0.5,1.0,0.5,0.0
Renato Nunez,600524,110,110.0,80.0,57.0,20.0,0.0,25.0,109.0,33.0,1.0,98.0,6.0,0.243,404.0,0.309,0.478,0.787,1.0,0.0,0.0,7.0,1821.0,443.0,193.0,63.0,171.0,0.0,0.0,0.27,0.68,16.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,4.39,1.21,8.78,0.34,26.2,17.29,4.47,1.0,0.64,5.6,9.45,1.69,1.16,0.33,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Richie Martin,621006,110,91.0,68.0,22.0,6.0,3.0,4.0,72.0,14.0,0.0,44.0,4.0,0.193,228.0,0.252,0.298,0.55,1.0,7.0,0.875,6.0,1012.0,249.0,68.0,13.0,118.0,3.0,0.0,0.263,1.45,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,4.39,1.21,8.78,0.34,26.2,17.29,4.47,1.0,0.64,5.6,9.45,1.69,1.16,0.33,1.0,0.0,0.0,0.5,0.5,0.0,0.0
Rio Ruiz,547004,110,89.0,65.0,23.0,8.0,1.0,5.0,66.0,26.0,0.0,62.0,0.0,0.238,260.0,0.306,0.335,0.64,1.0,0.0,0.0,6.0,1096.0,289.0,87.0,27.0,101.0,1.0,2.0,0.298,0.93,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,4.39,1.21,8.78,0.34,26.2,17.29,4.47,1.0,0.64,5.6,9.45,1.69,1.16,0.33,1.0,0.0,0.0,0.5,0.5,0.0,1.0
Stevie Wilkerson,592859,110,79.0,62.0,32.0,14.0,1.0,9.0,82.0,13.0,0.0,56.0,3.0,0.23,244.0,0.276,0.406,0.682,3.0,2.0,0.4,4.0,1055.0,261.0,99.0,31.0,107.0,0.0,1.0,0.305,1.38,27.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,4.39,1.21,8.78,0.34,26.2,17.29,4.47,1.0,0.64,5.6,9.45,1.69,1.16,0.33,1.0,0.0,0.0,0.5,0.5,0.0,1.0
Trey Mancini,641820,110,109.0,117.0,74.0,26.0,2.0,27.0,102.0,38.0,2.0,119.0,4.0,0.277,430.0,0.339,0.535,0.874,0.0,1.0,1.0,13.0,1899.0,475.0,230.0,65.0,166.0,0.0,3.0,0.303,1.23,15.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,4.39,1.21,8.78,0.34,26.2,17.29,4.47,1.0,0.64,5.6,9.45,1.69,1.16,0.33,13.0,0.154,2.0,0.267,0.575,0.308,0.0
Aledmys Diaz,649557,117,39.0,43.0,21.0,5.0,1.0,7.0,15.0,7.0,0.0,31.0,2.0,0.258,120.0,0.299,0.492,0.79,0.0,0.0,0.0,7.0,464.0,134.0,59.0,27.0,57.0,0.0,5.0,0.233,1.19,17.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,6.63,1.1,10.89,1.42,19.0,18.63,7.11,1.0,0.62,1.86,6.16,3.32,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex Bregman,608324,117,112.0,84.0,86.0,21.0,2.0,27.0,64.0,86.0,1.0,109.0,5.0,0.272,401.0,0.401,0.536,0.937,1.0,4.0,0.8,8.0,2106.0,499.0,215.0,71.0,171.0,0.0,7.0,0.259,0.56,14.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,6.63,1.1,10.89,1.42,19.0,18.63,7.11,1.0,0.62,1.86,6.16,3.32,1.58,0.0,3.0,0.667,2.0,0.667,1.334,0.667,0.0
Carlos Correa,621043,117,62.0,50.0,33.0,16.0,1.0,15.0,64.0,27.0,0.0,68.0,1.0,0.289,235.0,0.361,0.557,0.918,0.0,1.0,1.0,8.0,1081.0,266.0,131.0,48.0,119.0,0.0,3.0,0.333,0.89,15.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,6.63,1.1,10.89,1.42,19.0,18.63,7.11,1.0,0.62,1.86,6.16,3.32,1.58,0.0,9.0,0.111,1.0,0.333,0.444,0.111,0.0
George Springer,543807,117,82.0,85.0,68.0,15.0,3.0,25.0,78.0,45.0,1.0,95.0,4.0,0.292,325.0,0.381,0.588,0.969,1.0,5.0,0.833,9.0,1529.0,378.0,191.0,63.0,125.0,0.0,4.0,0.31,1.2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,6.63,1.1,10.89,1.42,19.0,18.63,7.11,1.0,0.62,1.86,6.16,3.32,1.58,0.0,9.0,0.333,3.0,0.4,1.4,1.0,0.0
Jake Marisnick,545350,117,88.0,55.0,36.0,14.0,2.0,9.0,71.0,12.0,0.0,54.0,6.0,0.248,218.0,0.305,0.454,0.759,2.0,9.0,0.818,5.0,940.0,239.0,99.0,27.0,112.0,3.0,0.0,0.326,1.34,24.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,6.63,1.1,10.89,1.42,19.0,18.63,7.11,1.0,0.62,1.86,6.16,3.32,1.58,0.0,5.0,0.2,1.0,0.333,0.533,0.2,0.0
Jose Altuve,514888,117,80.0,99.0,55.0,18.0,1.0,19.0,53.0,29.0,0.0,96.0,3.0,0.301,319.0,0.363,0.542,0.905,3.0,4.0,0.571,12.0,1278.0,353.0,173.0,47.0,113.0,0.0,2.0,0.309,1.36,16.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,6.63,1.1,10.89,1.42,19.0,18.63,7.11,1.0,0.62,1.86,6.16,3.32,1.58,0.0,13.0,0.231,3.0,0.231,0.616,0.385,0.0
Josh Reddick,502210,117,104.0,99.0,42.0,14.0,2.0,10.0,48.0,27.0,1.0,103.0,0.0,0.271,380.0,0.313,0.397,0.711,2.0,4.0,0.667,9.0,1482.0,417.0,151.0,36.0,145.0,0.0,8.0,0.282,0.72,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,6.63,1.1,10.89,1.42,19.0,18.63,7.11,1.0,0.62,1.86,6.16,3.32,1.58,0.0,2.0,0.5,1.0,0.5,1.0,0.5,1.0
Martin Maldonado,455117,117,82.0,82.0,32.0,16.0,0.0,7.0,67.0,23.0,1.0,57.0,5.0,0.217,263.0,0.291,0.357,0.649,0.0,0.0,0.0,9.0,1112.0,294.0,94.0,18.0,104.0,2.0,1.0,0.263,1.37,37.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,6.63,1.1,10.89,1.42,19.0,18.63,7.11,1.0,0.62,1.86,6.16,3.32,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Brantley,488726,117,108.0,130.0,65.0,32.0,1.0,16.0,48.0,38.0,2.0,137.0,4.0,0.322,426.0,0.38,0.514,0.894,2.0,3.0,0.6,15.0,1692.0,471.0,219.0,70.0,187.0,0.0,3.0,0.332,1.14,26.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,6.63,1.1,10.89,1.42,19.0,18.63,7.11,1.0,0.62,1.86,6.16,3.32,1.58,0.0,6.0,0.5,3.0,0.5,1.5,1.0,1.0
Robinson Chirinos,455139,117,87.0,52.0,45.0,15.0,0.0,13.0,97.0,42.0,1.0,63.0,11.0,0.232,272.0,0.353,0.43,0.783,2.0,0.0,0.0,8.0,1319.0,331.0,117.0,41.0,140.0,2.0,4.0,0.301,0.79,20.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,6.63,1.1,10.89,1.42,19.0,18.63,7.11,1.0,0.62,1.86,6.16,3.32,1.58,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Yordan Alvarez,670541,117,44.0,27.0,26.0,14.0,0.0,14.0,46.0,22.0,1.0,56.0,1.0,0.346,162.0,0.425,0.691,1.116,0.0,0.0,0.0,6.0,735.0,186.0,112.0,44.0,78.0,0.0,1.0,0.408,0.79,11.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,6.63,1.1,10.89,1.42,19.0,18.63,7.11,1.0,0.62,1.86,6.16,3.32,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Yuli Gurriel,493329,117,107.0,106.0,62.0,29.0,2.0,23.0,49.0,23.0,0.0,126.0,2.0,0.295,427.0,0.33,0.534,0.864,3.0,4.0,0.571,6.0,1538.0,458.0,228.0,80.0,188.0,0.0,6.0,0.285,0.7,18.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,6.63,1.1,10.89,1.42,19.0,18.63,7.11,1.0,0.62,1.86,6.16,3.32,1.58,0.0,3.0,0.667,2.0,0.667,2.0,1.333,0.0
Ben Gamel,592325,158,101.0,57.0,37.0,13.0,0.0,6.0,82.0,31.0,2.0,58.0,3.0,0.243,239.0,0.335,0.372,0.707,2.0,2.0,0.5,0.0,1172.0,275.0,89.0,28.0,85.0,0.0,2.0,0.34,1.3,39.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,3.45,1.42,8.62,0.59,15.2,16.91,4.14,1.0,0.61,1.44,7.47,5.17,1.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Christian Yelich,592885,158,104.0,90.0,82.0,23.0,3.0,39.0,93.0,60.0,15.0,133.0,6.0,0.336,396.0,0.428,0.705,1.133,2.0,23.0,0.92,8.0,1772.0,465.0,279.0,84.0,133.0,0.0,3.0,0.352,1.08,10.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,3.45,1.42,8.62,0.59,15.2,16.91,4.14,1.0,0.61,1.44,7.47,5.17,1.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
