Name,ID,Team,gamesPlayed,groundOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,atBatsPerHomeRun,atBatsPerHomeRun_p7G,avg_p7G,hits_p7G,obp_p7G,ops_p7G,slg_p7G,atBatsPerHomeRun_p15G,avg_p15G,hits_p15G,obp_p15G,ops_p15G,slg_p15G,avg_p5G,era_p5G,groundOutsToAirouts_p5G,hitsPer9Inn_p5G,homeRunsPer9_p5G,inningsPitched_p5G,pitchesPerInning_p5G,runsScoredPer9_p5G,stolenBasePercentage_p5G,strikePercentage_p5G,strikeoutWalkRatio_p5G,strikeoutsPer9Inn_p5G,walksPer9Inn_p5G,whip_p5G,winPercentage_p5G,atBats_h2h,avg_h2h,hits_h2h,obp_h2h,ops_h2h,slg_h2h,pitcher_hitter_opposite_hand,player_got_hit
Will Smith,669257,119,24.0,9.0,16.0,8.0,0.0,9.0,21.0,8.0,1.0,24.0,2.0,0.329,73.0,0.4,0.808,1.208,0.0,1.0,1.0,1.0,371.0,85.0,59.0,26.0,17.0,0.0,2.0,0.333,0.43,8.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217,4.08,0.56,7.22,1.6,28.2,17.2,4.79,1.0,0.63,2.73,9.42,3.45,1.19,0.6,1.0,0.0,0.0,0.5,0.5,0.0,0.0,True
Adam Haseley,656514,143,28.0,33.0,14.0,6.0,0.0,3.0,24.0,3.0,0.0,26.0,3.0,0.271,96.0,0.314,0.427,0.741,0.0,1.0,1.0,3.0,409.0,102.0,41.0,13.0,30.0,0.0,0.0,0.333,2.54,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223,3.3,1.28,7.5,1.8,30.0,14.6,3.3,1.0,0.72,42.0,12.6,0.3,0.87,0.33,2.0,0.5,1.0,0.667,1.167,0.5,1.0,True
Andrew Knapp,595284,143,59.0,22.0,10.0,4.0,0.0,1.0,33.0,15.0,1.0,19.0,3.0,0.2,95.0,0.327,0.274,0.601,0.0,0.0,0.0,2.0,461.0,115.0,26.0,4.0,51.0,2.0,0.0,0.295,0.96,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223,3.3,1.28,7.5,1.8,30.0,14.6,3.3,1.0,0.72,42.0,12.6,0.3,0.87,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Brad Miller,543543,143,49.0,20.0,12.0,3.0,1.0,4.0,26.0,11.0,0.0,20.0,1.0,0.235,85.0,0.33,0.435,0.765,0.0,2.0,1.0,1.0,380.0,97.0,37.0,12.0,33.0,0.0,0.0,0.291,1.05,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223,3.3,1.28,7.5,1.8,30.0,14.6,3.3,1.0,0.72,42.0,12.6,0.3,0.87,0.33,14.0,0.071,1.0,0.071,0.357,0.286,1.0,True
Bryce Harper,547180,143,120.0,94.0,72.0,30.0,0.0,25.0,141.0,83.0,9.0,112.0,4.0,0.253,443.0,0.374,0.49,0.864,3.0,7.0,0.7,7.0,2196.0,532.0,217.0,87.0,175.0,0.0,2.0,0.312,0.96,17.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223,3.3,1.28,7.5,1.8,30.0,14.6,3.3,1.0,0.72,42.0,12.6,0.3,0.87,0.33,4.0,0.0,0.0,0.333,0.333,0.0,1.0,True
Cesar Hernandez,514917,143,120.0,140.0,53.0,23.0,3.0,8.0,69.0,27.0,3.0,128.0,6.0,0.283,453.0,0.329,0.4,0.728,2.0,7.0,0.778,8.0,1859.0,490.0,181.0,52.0,188.0,0.0,4.0,0.316,1.17,56.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223,3.3,1.28,7.5,1.8,30.0,14.6,3.3,1.0,0.72,42.0,12.6,0.3,0.87,0.33,11.0,0.364,4.0,0.417,0.962,0.545,1.0,False
Corey Dickerson,572816,143,54.0,36.0,24.0,19.0,1.0,7.0,33.0,13.0,4.0,51.0,0.0,0.317,161.0,0.362,0.578,0.939,0.0,1.0,1.0,3.0,723.0,177.0,93.0,35.0,72.0,0.0,3.0,0.355,0.82,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223,3.3,1.28,7.5,1.8,30.0,14.6,3.3,1.0,0.72,42.0,12.6,0.3,0.87,0.33,13.0,0.385,5.0,0.385,1.154,0.769,1.0,True
J.T. Realmuto,592663,143,115.0,93.0,73.0,28.0,1.0,17.0,102.0,32.0,2.0,115.0,3.0,0.276,416.0,0.329,0.471,0.8,1.0,7.0,0.875,8.0,1789.0,456.0,196.0,63.0,217.0,0.0,5.0,0.325,0.84,24.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223,3.3,1.28,7.5,1.8,30.0,14.6,3.3,1.0,0.72,42.0,12.6,0.3,0.87,0.33,11.0,0.273,3.0,0.273,0.637,0.364,0.0,True
Jean Segura,516416,143,109.0,150.0,62.0,25.0,3.0,11.0,55.0,25.0,0.0,123.0,7.0,0.28,439.0,0.328,0.426,0.754,2.0,7.0,0.778,9.0,1663.0,474.0,187.0,48.0,168.0,1.0,2.0,0.299,1.32,39.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223,3.3,1.28,7.5,1.8,30.0,14.6,3.3,1.0,0.72,42.0,12.6,0.3,0.87,0.33,10.0,0.2,2.0,0.2,0.4,0.2,0.0,False
Logan Morrison,489149,143,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,2.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223,3.3,1.28,7.5,1.8,30.0,14.6,3.3,1.0,0.72,42.0,12.6,0.3,0.87,0.33,4.0,0.25,1.0,0.4,0.65,0.25,1.0,True
Rhys Hoskins,656555,143,120.0,64.0,63.0,24.0,4.0,24.0,123.0,91.0,5.0,103.0,8.0,0.241,427.0,0.381,0.485,0.866,2.0,1.0,0.333,6.0,2436.0,532.0,207.0,70.0,202.0,0.0,4.0,0.278,0.45,17.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223,3.3,1.28,7.5,1.8,30.0,14.6,3.3,1.0,0.72,42.0,12.6,0.3,0.87,0.33,7.0,0.143,1.0,0.333,0.476,0.143,0.0,False
Roman Quinn,596451,143,43.0,28.0,16.0,3.0,1.0,3.0,33.0,12.0,0.0,22.0,0.0,0.212,104.0,0.293,0.346,0.639,0.0,8.0,1.0,2.0,438.0,117.0,36.0,10.0,37.0,1.0,0.0,0.279,1.27,34.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223,3.3,1.28,7.5,1.8,30.0,14.6,3.3,1.0,0.72,42.0,12.6,0.3,0.87,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
Scott Kingery,664068,143,88.0,60.0,48.0,27.0,2.0,14.0,101.0,25.0,0.0,89.0,5.0,0.275,324.0,0.335,0.5,0.835,2.0,10.0,0.833,3.0,1403.0,355.0,162.0,35.0,126.0,0.0,1.0,0.357,0.81,23.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223,3.3,1.28,7.5,1.8,30.0,14.6,3.3,1.0,0.72,42.0,12.6,0.3,0.87,0.33,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Sean Rodriguez,446481,143,48.0,19.0,16.0,3.0,0.0,3.0,28.0,8.0,0.0,17.0,2.0,0.221,77.0,0.307,0.377,0.683,1.0,1.0,0.5,2.0,379.0,91.0,29.0,10.0,39.0,3.0,1.0,0.298,1.12,25.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223,3.3,1.28,7.5,1.8,30.0,14.6,3.3,1.0,0.72,42.0,12.6,0.3,0.87,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Addison Russell,608365,112,55.0,44.0,18.0,3.0,1.0,6.0,37.0,18.0,2.0,36.0,1.0,0.247,146.0,0.329,0.404,0.733,0.0,0.0,0.0,4.0,677.0,168.0,59.0,16.0,58.0,1.0,2.0,0.286,1.38,24.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,4.71,0.61,8.16,1.91,28.2,16.36,5.43,0.0,0.65,3.33,9.42,2.83,1.22,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Anthony Rizzo,519203,112,117.0,120.0,72.0,25.0,2.0,22.0,73.0,55.0,3.0,121.0,20.0,0.285,424.0,0.391,0.509,0.901,2.0,5.0,0.714,14.0,2017.0,501.0,216.0,75.0,173.0,0.0,2.0,0.299,1.07,19.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,4.71,0.61,8.16,1.91,28.2,16.36,5.43,0.0,0.65,3.33,9.42,2.83,1.22,0.5,3.0,0.667,2.0,0.667,2.334,1.667,1.0,True
David Bote,623520,112,105.0,74.0,38.0,16.0,0.0,10.0,81.0,35.0,3.0,69.0,5.0,0.257,268.0,0.352,0.429,0.781,1.0,4.0,0.8,7.0,1241.0,310.0,115.0,40.0,120.0,0.0,2.0,0.33,1.61,26.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,4.71,0.61,8.16,1.91,28.2,16.36,5.43,0.0,0.65,3.33,9.42,2.83,1.22,0.5,1.0,1.0,1.0,1.0,3.0,2.0,0.0,True
Ian Happ,664023,112,19.0,10.0,10.0,2.0,1.0,4.0,13.0,7.0,0.0,13.0,0.0,0.26,50.0,0.351,0.58,0.931,0.0,0.0,0.0,0.0,219.0,57.0,29.0,11.0,19.0,0.0,0.0,0.273,0.71,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,4.71,0.61,8.16,1.91,28.2,16.36,5.43,0.0,0.65,3.33,9.42,2.83,1.22,0.5,3.0,0.333,1.0,0.333,1.333,1.0,1.0,True
Jason Heyward,518792,112,112.0,105.0,57.0,14.0,4.0,17.0,85.0,47.0,5.0,107.0,3.0,0.271,395.0,0.351,0.456,0.807,2.0,7.0,0.778,10.0,1673.0,447.0,180.0,48.0,148.0,0.0,2.0,0.305,1.05,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,4.71,0.61,8.16,1.91,28.2,16.36,5.43,0.0,0.65,3.33,9.42,2.83,1.22,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Javier Baez,595879,112,118.0,119.0,82.0,32.0,4.0,28.0,138.0,23.0,3.0,136.0,0.0,0.286,475.0,0.318,0.547,0.865,6.0,10.0,0.625,12.0,1791.0,500.0,260.0,81.0,181.0,0.0,2.0,0.347,1.42,16.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,4.71,0.61,8.16,1.91,28.2,16.36,5.43,0.0,0.65,3.33,9.42,2.83,1.22,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Jonathan Lucroy,518960,112,78.0,74.0,28.0,9.0,1.0,7.0,40.0,22.0,0.0,62.0,5.0,0.246,252.0,0.316,0.373,0.689,0.0,0.0,0.0,15.0,1179.0,282.0,94.0,32.0,123.0,0.0,3.0,0.264,0.94,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,4.71,0.61,8.16,1.91,28.2,16.36,5.43,0.0,0.65,3.33,9.42,2.83,1.22,0.5,5.0,0.2,1.0,0.2,1.0,0.8,0.0,False
Kris Bryant,592178,112,115.0,91.0,87.0,31.0,1.0,24.0,106.0,60.0,1.0,125.0,11.0,0.289,432.0,0.389,0.532,0.921,0.0,2.0,1.0,8.0,1955.0,504.0,230.0,59.0,147.0,0.0,1.0,0.333,0.82,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,4.71,0.61,8.16,1.91,28.2,16.36,5.43,0.0,0.65,3.33,9.42,2.83,1.22,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Kyle Schwarber,656941,112,116.0,90.0,60.0,17.0,1.0,28.0,115.0,54.0,4.0,90.0,3.0,0.229,393.0,0.323,0.491,0.814,2.0,1.0,0.333,4.0,1864.0,455.0,193.0,62.0,141.0,0.0,5.0,0.243,0.87,14.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,4.71,0.61,8.16,1.91,28.2,16.36,5.43,0.0,0.65,3.33,9.42,2.83,1.22,0.5,3.0,0.333,1.0,0.333,1.666,1.333,1.0,True
Nicholas Castellanos,592206,112,114.0,105.0,70.0,44.0,3.0,16.0,108.0,36.0,1.0,132.0,3.0,0.287,460.0,0.341,0.5,0.841,2.0,2.0,0.5,9.0,1866.0,501.0,230.0,44.0,161.0,0.0,2.0,0.343,0.9,28.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,4.71,0.61,8.16,1.91,28.2,16.36,5.43,0.0,0.65,3.33,9.42,2.83,1.22,0.5,10.0,0.4,4.0,0.5,1.2,0.7,0.0,True
Tony Kemp,643393,112,78.0,60.0,24.0,7.0,2.0,7.0,34.0,16.0,1.0,42.0,4.0,0.223,188.0,0.294,0.394,0.687,3.0,4.0,0.571,3.0,747.0,212.0,74.0,19.0,74.0,1.0,3.0,0.233,1.07,26.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,4.71,0.61,8.16,1.91,28.2,16.36,5.43,0.0,0.65,3.33,9.42,2.83,1.22,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Victor Caratini,605170,112,60.0,48.0,18.0,8.0,0.0,6.0,38.0,21.0,0.0,38.0,1.0,0.257,148.0,0.351,0.432,0.783,0.0,0.0,0.0,4.0,680.0,171.0,64.0,22.0,79.0,0.0,1.0,0.305,1.92,24.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,4.71,0.61,8.16,1.91,28.2,16.36,5.43,0.0,0.65,3.33,9.42,2.83,1.22,0.5,3.0,0.0,0.0,0.0,0.0,0.0,1.0,True
Aaron Judge,592450,147,67.0,51.0,46.0,10.0,0.0,12.0,91.0,48.0,4.0,63.0,2.0,0.257,245.0,0.382,0.445,0.827,1.0,2.0,0.667,9.0,1306.0,297.0,109.0,32.0,102.0,0.0,1.0,0.357,1.24,20.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.64,0.5,8.8,1.85,29.2,16.42,3.7,0.0,0.64,2.5,4.55,1.82,1.18,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Austin Romine,519222,147,52.0,45.0,19.0,7.0,0.0,6.0,36.0,6.0,0.0,45.0,0.0,0.271,166.0,0.295,0.422,0.716,1.0,1.0,0.5,4.0,630.0,174.0,70.0,28.0,64.0,1.0,1.0,0.312,1.07,27.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.64,0.5,8.8,1.85,29.2,16.42,3.7,0.0,0.64,2.5,4.55,1.82,1.18,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Brett Gardner,458731,147,106.0,106.0,67.0,19.0,6.0,17.0,65.0,43.0,0.0,91.0,3.0,0.253,359.0,0.337,0.482,0.819,2.0,9.0,0.818,4.0,1741.0,407.0,173.0,50.0,144.0,0.0,2.0,0.265,1.07,21.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.64,0.5,8.8,1.85,29.2,16.42,3.7,0.0,0.64,2.5,4.55,1.82,1.18,0.5,5.0,0.0,0.0,0.167,0.167,0.0,1.0,False
Cameron Maybin,457727,147,57.0,26.0,39.0,13.0,0.0,8.0,48.0,22.0,0.0,54.0,0.0,0.312,173.0,0.39,0.526,0.916,4.0,7.0,0.636,3.0,820.0,195.0,91.0,26.0,63.0,0.0,0.0,0.393,0.58,21.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.64,0.5,8.8,1.85,29.2,16.42,3.7,0.0,0.64,2.5,4.55,1.82,1.18,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Didi Gregorius,544369,147,50.0,49.0,32.0,8.0,1.0,10.0,27.0,8.0,0.0,55.0,0.0,0.271,203.0,0.296,0.468,0.764,1.0,1.0,0.5,4.0,832.0,213.0,95.0,37.0,87.0,0.0,2.0,0.268,0.66,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.64,0.5,8.8,1.85,29.2,16.42,3.7,0.0,0.64,2.5,4.55,1.82,1.18,0.5,5.0,0.8,4.0,0.8,2.8,2.0,1.0,True
DJ LeMahieu,518934,147,109.0,128.0,85.0,26.0,2.0,19.0,66.0,36.0,0.0,151.0,2.0,0.338,447.0,0.387,0.532,0.919,2.0,4.0,0.667,9.0,1836.0,490.0,238.0,81.0,134.0,1.0,4.0,0.361,1.2,23.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.64,0.5,8.8,1.85,29.2,16.42,3.7,0.0,0.64,2.5,4.55,1.82,1.18,0.5,6.0,0.5,3.0,0.5,1.0,0.5,0.0,True
Gary Sanchez,596142,147,83.0,59.0,47.0,10.0,1.0,27.0,96.0,27.0,2.0,75.0,6.0,0.235,319.0,0.306,0.527,0.833,0.0,0.0,0.0,3.0,1450.0,353.0,168.0,64.0,157.0,0.0,1.0,0.244,0.66,11.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.64,0.5,8.8,1.85,29.2,16.42,3.7,0.0,0.64,2.5,4.55,1.82,1.18,0.5,3.0,0.333,1.0,0.333,1.666,1.333,0.0,True
Gio Urshela,570482,147,102.0,83.0,63.0,29.0,0.0,18.0,58.0,21.0,0.0,113.0,4.0,0.337,335.0,0.379,0.585,0.964,1.0,1.0,0.5,12.0,1392.0,364.0,196.0,66.0,134.0,0.0,4.0,0.361,0.98,18.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.64,0.5,8.8,1.85,29.2,16.42,3.7,0.0,0.64,2.5,4.55,1.82,1.18,0.5,5.0,0.2,1.0,0.2,0.4,0.2,0.0,True
Gleyber Torres,650402,147,111.0,91.0,77.0,20.0,0.0,27.0,95.0,43.0,3.0,117.0,1.0,0.282,415.0,0.348,0.525,0.873,2.0,4.0,0.667,8.0,1860.0,464.0,218.0,70.0,163.0,1.0,4.0,0.303,0.78,15.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.64,0.5,8.8,1.85,29.2,16.42,3.7,0.0,0.64,2.5,4.55,1.82,1.18,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Mike Ford,645801,147,23.0,21.0,15.0,2.0,0.0,4.0,15.0,10.0,2.0,12.0,3.0,0.164,73.0,0.291,0.356,0.647,0.0,0.0,0.0,0.0,330.0,86.0,26.0,8.0,24.0,0.0,0.0,0.148,0.84,18.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.64,0.5,8.8,1.85,29.2,16.42,3.7,0.0,0.64,2.5,4.55,1.82,1.18,0.5,1.0,0.0,0.0,0.5,0.5,0.0,1.0,False
Mike Tauchman,643565,147,69.0,46.0,40.0,16.0,1.0,12.0,59.0,27.0,0.0,59.0,0.0,0.289,204.0,0.372,0.554,0.926,0.0,5.0,1.0,7.0,1003.0,231.0,113.0,42.0,83.0,0.0,0.0,0.353,1.15,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.64,0.5,8.8,1.85,29.2,16.42,3.7,0.0,0.64,2.5,4.55,1.82,1.18,0.5,3.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Thairo Estrada,642731,147,27.0,15.0,10.0,3.0,0.0,3.0,14.0,3.0,0.0,14.0,0.0,0.259,54.0,0.298,0.481,0.78,0.0,2.0,1.0,1.0,191.0,58.0,26.0,11.0,18.0,1.0,0.0,0.297,1.25,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,3.64,0.5,8.8,1.85,29.2,16.42,3.7,0.0,0.64,2.5,4.55,1.82,1.18,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Carlos Santana,467793,114,119.0,126.0,89.0,23.0,1.0,29.0,78.0,89.0,9.0,124.0,1.0,0.29,427.0,0.413,0.553,0.966,0.0,4.0,1.0,12.0,2107.0,518.0,236.0,75.0,176.0,0.0,1.0,0.296,1.26,14.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,11.57,0.74,11.57,4.29,4.2,24.64,12.86,0.0,0.61,2.33,13.5,5.79,1.93,0.0,5.0,0.2,1.0,0.333,1.133,0.8,1.0,True
Francisco Lindor,596019,114,103.0,113.0,70.0,29.0,2.0,20.0,70.0,36.0,6.0,130.0,3.0,0.303,429.0,0.358,0.52,0.878,3.0,18.0,0.857,7.0,1757.0,473.0,223.0,52.0,123.0,1.0,4.0,0.321,0.93,21.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,11.57,0.74,11.57,4.29,4.2,24.64,12.86,0.0,0.61,2.33,13.5,5.79,1.93,0.0,6.0,0.167,1.0,0.375,0.542,0.167,1.0,True
Franmil Reyes,614177,114,114.0,88.0,47.0,11.0,0.0,29.0,113.0,31.0,1.0,91.0,0.0,0.243,374.0,0.297,0.505,0.802,0.0,0.0,0.0,13.0,1537.0,411.0,189.0,53.0,151.0,0.0,6.0,0.261,1.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,11.57,0.74,11.57,4.29,4.2,24.64,12.86,0.0,0.61,2.33,13.5,5.79,1.93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Greg Allen,656185,114,54.0,43.0,25.0,7.0,3.0,4.0,30.0,7.0,0.0,38.0,6.0,0.257,148.0,0.315,0.426,0.74,2.0,3.0,0.6,3.0,628.0,164.0,63.0,22.0,76.0,2.0,1.0,0.296,1.08,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,11.57,0.74,11.57,4.29,4.2,24.64,12.86,0.0,0.61,2.33,13.5,5.79,1.93,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,True
Jason Kipnis,543401,114,98.0,102.0,41.0,21.0,1.0,12.0,69.0,35.0,2.0,96.0,1.0,0.257,373.0,0.318,0.416,0.734,1.0,6.0,0.857,5.0,1614.0,419.0,155.0,56.0,149.0,4.0,6.0,0.282,0.88,31.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,11.57,0.74,11.57,4.29,4.2,24.64,12.86,0.0,0.61,2.33,13.5,5.79,1.93,0.0,6.0,0.5,3.0,0.571,2.071,1.5,1.0,True
Jose Ramirez,608070,114,119.0,100.0,64.0,31.0,2.0,19.0,70.0,50.0,3.0,112.0,2.0,0.248,451.0,0.322,0.452,0.775,4.0,24.0,0.857,8.0,2043.0,509.0,204.0,73.0,205.0,0.0,6.0,0.253,0.57,23.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,11.57,0.74,11.57,4.29,4.2,24.64,12.86,0.0,0.61,2.33,13.5,5.79,1.93,0.0,7.0,0.571,4.0,0.571,1.714,1.143,1.0,True
Kevin Plawecki,608700,114,46.0,33.0,11.0,8.0,0.0,2.0,24.0,10.0,0.0,26.0,3.0,0.217,120.0,0.291,0.333,0.624,1.0,0.0,0.0,3.0,507.0,134.0,40.0,12.0,54.0,0.0,1.0,0.253,0.87,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,11.57,0.74,11.57,4.29,4.2,24.64,12.86,0.0,0.61,2.33,13.5,5.79,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Mike Freeman,502273,114,48.0,30.0,15.0,4.0,0.0,3.0,33.0,13.0,0.0,27.0,3.0,0.257,105.0,0.35,0.381,0.731,2.0,1.0,0.333,1.0,485.0,128.0,40.0,15.0,38.0,5.0,2.0,0.338,1.36,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,11.57,0.74,11.57,4.29,4.2,24.64,12.86,0.0,0.61,2.33,13.5,5.79,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Oscar Mercado,640458,114,77.0,80.0,49.0,16.0,2.0,9.0,59.0,17.0,0.0,82.0,4.0,0.276,297.0,0.322,0.434,0.756,3.0,9.0,0.75,7.0,1172.0,325.0,129.0,32.0,112.0,5.0,2.0,0.316,0.96,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,11.57,0.74,11.57,4.29,4.2,24.64,12.86,0.0,0.61,2.33,13.5,5.79,1.93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Roberto Perez,547379,114,90.0,83.0,37.0,7.0,1.0,20.0,98.0,37.0,1.0,68.0,2.0,0.23,296.0,0.316,0.463,0.778,0.0,0.0,0.0,9.0,1459.0,343.0,137.0,48.0,148.0,4.0,4.0,0.264,1.51,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,11.57,0.74,11.57,4.29,4.2,24.64,12.86,0.0,0.61,2.33,13.5,5.79,1.93,0.0,3.0,0.0,0.0,0.25,0.25,0.0,0.0,True
Tyler Naquin,571980,114,78.0,59.0,32.0,18.0,0.0,10.0,62.0,11.0,2.0,71.0,1.0,0.285,249.0,0.316,0.478,0.794,1.0,4.0,0.8,7.0,975.0,265.0,119.0,32.0,102.0,2.0,2.0,0.341,0.97,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,11.57,0.74,11.57,4.29,4.2,24.64,12.86,0.0,0.61,2.33,13.5,5.79,1.93,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,True
