Name,ID,Team,gamesPlayed,groundOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,atBatsPerHomeRun,atBatsPerHomeRun_p7G,avg_p7G,hits_p7G,obp_p7G,ops_p7G,slg_p7G,atBatsPerHomeRun_p15G,avg_p15G,hits_p15G,obp_p15G,ops_p15G,slg_p15G,avg_p5G,era_p5G,groundOutsToAirouts_p5G,hitsPer9Inn_p5G,homeRunsPer9_p5G,inningsPitched_p5G,pitchesPerInning_p5G,runsScoredPer9_p5G,stolenBasePercentage_p5G,strikePercentage_p5G,strikeoutWalkRatio_p5G,strikeoutsPer9Inn_p5G,walksPer9Inn_p5G,whip_p5G,winPercentage_p5G,atBats_h2h,avg_h2h,hits_h2h,obp_h2h,ops_h2h,slg_h2h,pitcher_hitter_opposite_hand,player_got_hit
Tyler Wade,642180,147,28.0,20.0,10.0,1.0,0.0,1.0,23.0,8.0,0.0,15.0,1.0,0.227,66.0,0.32,0.288,0.608,0.0,6.0,1.0,0.0,294.0,77.0,19.0,6.0,31.0,2.0,0.0,0.333,2.0,66.0,0.0,0.267,4.0,0.313,0.646,0.333,36.0,0.25,9.0,0.341,0.702,0.361,0.257,5.06,0.89,9.45,1.03,26.2,19.99,5.84,1.0,0.62,2.07,10.46,5.06,1.61,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Danny Santana,542454,140,112.0,91.0,66.0,21.0,6.0,24.0,130.0,15.0,2.0,117.0,3.0,0.285,411.0,0.312,0.54,0.852,6.0,13.0,0.684,5.0,1620.0,434.0,222.0,63.0,158.0,0.0,4.0,0.356,1.18,17.12,24.0,0.167,4.0,0.2,0.492,0.292,19.0,0.158,9.0,0.172,0.488,0.316,0.125,0.96,0.65,3.86,0.99,9.1,18.0,0.99,0.0,0.67,3.5,13.5,3.86,0.86,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Delino DeShields,592261,140,102.0,73.0,35.0,13.0,3.0,4.0,89.0,35.0,0.0,73.0,3.0,0.243,300.0,0.326,0.347,0.673,5.0,20.0,0.8,6.0,1426.0,348.0,104.0,29.0,104.0,8.0,2.0,0.33,0.97,75.0,22.0,0.136,3.0,0.174,0.447,0.273,48.0,0.167,8.0,0.2,0.45,0.25,0.125,0.96,0.65,3.86,0.99,9.1,18.0,0.99,0.0,0.67,3.5,13.5,3.86,0.86,0.0,2.0,0.5,1.0,0.333,0.833,0.5,0.0,False
Elvis Andrus,462101,140,128.0,174.0,70.0,26.0,4.0,10.0,81.0,29.0,0.0,143.0,4.0,0.274,521.0,0.313,0.397,0.71,6.0,27.0,0.818,12.0,2200.0,562.0,207.0,61.0,212.0,0.0,8.0,0.304,1.33,52.1,0.0,0.259,7.0,0.286,0.619,0.333,59.0,0.22,13.0,0.27,0.592,0.322,0.125,0.96,0.65,3.86,0.99,9.1,18.0,0.99,0.0,0.67,3.5,13.5,3.86,0.86,0.0,4.0,0.5,2.0,0.5,1.25,0.75,0.0,False
Isiah Kiner-Falefa,643396,140,57.0,49.0,19.0,11.0,1.0,1.0,43.0,14.0,0.0,40.0,4.0,0.238,168.0,0.31,0.333,0.643,0.0,2.0,1.0,7.0,716.0,188.0,56.0,20.0,98.0,1.0,1.0,0.312,1.29,168.0,0.0,0.261,6.0,0.32,0.668,0.348,0.0,0.255,12.0,0.333,0.652,0.319,0.125,0.96,0.65,3.86,0.99,9.1,18.0,0.99,0.0,0.67,3.5,13.5,3.86,0.86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Jeff Mathis,425772,140,83.0,40.0,17.0,8.0,0.0,2.0,82.0,15.0,1.0,35.0,0.0,0.159,220.0,0.212,0.223,0.435,0.0,1.0,1.0,2.0,907.0,236.0,49.0,11.0,78.0,0.0,1.0,0.241,0.63,110.0,0.0,0.059,1.0,0.059,0.177,0.118,0.0,0.129,4.0,0.182,0.343,0.161,0.125,0.96,0.65,3.86,0.99,9.1,18.0,0.99,0.0,0.67,3.5,13.5,3.86,0.86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Jose Trevino,624431,140,24.0,18.0,8.0,4.0,0.0,2.0,17.0,1.0,0.0,14.0,0.0,0.233,60.0,0.246,0.4,0.646,0.0,0.0,0.0,3.0,207.0,62.0,24.0,6.0,24.0,1.0,0.0,0.293,1.5,30.0,18.0,0.333,6.0,0.333,1.0,0.667,16.5,0.273,9.0,0.294,0.87,0.576,0.125,0.96,0.65,3.86,0.99,9.1,18.0,0.99,0.0,0.67,3.5,13.5,3.86,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Logan Forsythe,523253,140,100.0,71.0,37.0,17.0,1.0,7.0,98.0,43.0,0.0,71.0,3.0,0.228,312.0,0.325,0.356,0.681,0.0,2.0,1.0,8.0,1637.0,361.0,111.0,39.0,137.0,0.0,2.0,0.306,0.96,44.57,0.0,0.238,5.0,0.273,0.559,0.286,0.0,0.16,8.0,0.208,0.388,0.18,0.125,0.96,0.65,3.86,0.99,9.1,18.0,0.99,0.0,0.67,3.5,13.5,3.86,0.86,0.0,2.0,0.5,1.0,0.5,1.0,0.5,0.0,False
Nick Solak,669256,140,16.0,13.0,11.0,3.0,1.0,2.0,16.0,7.0,1.0,17.0,3.0,0.321,53.0,0.429,0.528,0.957,0.0,1.0,1.0,0.0,253.0,63.0,28.0,7.0,13.0,0.0,0.0,0.429,1.86,26.5,25.0,0.28,7.0,0.357,0.877,0.52,25.0,0.32,16.0,0.433,0.973,0.54,0.125,0.96,0.65,3.86,0.99,9.1,18.0,0.99,0.0,0.67,3.5,13.5,3.86,0.86,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,True
Nomar Mazara,608577,140,111.0,111.0,66.0,27.0,1.0,17.0,101.0,27.0,2.0,110.0,6.0,0.268,410.0,0.318,0.463,0.782,1.0,4.0,0.8,5.0,1814.0,449.0,190.0,63.0,178.0,0.0,6.0,0.312,1.18,24.12,0.0,0.316,6.0,0.333,0.807,0.474,21.0,0.286,12.0,0.319,0.867,0.548,0.125,0.96,0.65,3.86,0.99,9.1,18.0,0.99,0.0,0.67,3.5,13.5,3.86,0.86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Ronald Guzman,608597,140,72.0,48.0,26.0,16.0,0.0,8.0,70.0,27.0,1.0,41.0,1.0,0.2,205.0,0.291,0.395,0.686,2.0,1.0,0.333,6.0,985.0,237.0,81.0,30.0,74.0,0.0,4.0,0.252,0.96,25.62,0.0,0.214,3.0,0.389,0.603,0.214,31.0,0.161,5.0,0.316,0.574,0.258,0.125,0.96,0.65,3.86,0.99,9.1,18.0,0.99,0.0,0.67,3.5,13.5,3.86,0.86,0.0,3.0,0.667,2.0,0.667,2.334,1.667,1.0,True
Rougned Odor,596059,140,125.0,95.0,61.0,24.0,1.0,22.0,154.0,44.0,2.0,87.0,5.0,0.194,448.0,0.273,0.4,0.673,8.0,8.0,0.5,4.0,2005.0,499.0,179.0,71.0,199.0,1.0,1.0,0.238,0.83,20.36,24.0,0.208,5.0,0.321,0.738,0.417,49.0,0.102,5.0,0.185,0.389,0.204,0.125,0.96,0.65,3.86,0.99,9.1,18.0,0.99,0.0,0.67,3.5,13.5,3.86,0.86,0.0,3.0,0.333,1.0,0.333,0.666,0.333,1.0,True
Scott Heineman,595981,140,16.0,12.0,4.0,4.0,0.0,1.0,14.0,4.0,0.0,9.0,1.0,0.191,47.0,0.269,0.34,0.61,1.0,0.0,0.0,2.0,230.0,52.0,16.0,3.0,23.0,0.0,0.0,0.25,1.0,47.0,19.0,0.211,4.0,0.286,0.76,0.474,43.0,0.163,7.0,0.25,0.576,0.326,0.125,0.96,0.65,3.86,0.99,9.1,18.0,0.99,0.0,0.67,3.5,13.5,3.86,0.86,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Shin-Soo Choo,425783,140,133.0,127.0,79.0,28.0,2.0,21.0,141.0,68.0,3.0,129.0,14.0,0.261,494.0,0.366,0.453,0.819,1.0,12.0,0.923,5.0,2362.0,577.0,224.0,50.0,160.0,0.0,1.0,0.324,1.3,23.52,27.0,0.148,4.0,0.179,0.475,0.296,53.0,0.17,9.0,0.279,0.524,0.245,0.125,0.96,0.65,3.86,0.99,9.1,18.0,0.99,0.0,0.67,3.5,13.5,3.86,0.86,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,True
Willie Calhoun,641432,140,63.0,50.0,35.0,10.0,1.0,16.0,40.0,14.0,0.0,62.0,1.0,0.266,233.0,0.309,0.524,0.833,0.0,0.0,0.0,3.0,943.0,249.0,122.0,36.0,89.0,0.0,1.0,0.258,0.61,14.56,26.0,0.115,3.0,0.172,0.403,0.231,14.5,0.207,12.0,0.242,0.673,0.431,0.125,0.96,0.65,3.86,0.99,9.1,18.0,0.99,0.0,0.67,3.5,13.5,3.86,0.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,False
Alex Blandino,607468,113,5.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.25,8.0,0.462,0.375,0.837,0.0,0.0,0.0,1.0,59.0,13.0,3.0,1.0,4.0,0.0,1.0,0.286,0.67,0.0,0.0,0.25,2.0,0.462,0.837,0.375,0.0,0.25,2.0,0.462,0.837,0.375,0.191,3.45,1.54,6.03,0.87,31.1,15.51,3.47,0.333,0.67,4.25,9.77,2.3,0.93,0.67,4.0,0.0,0.0,0.2,0.2,0.0,0.0,False
Aristides Aquino,606157,113,35.0,22.0,23.0,5.0,0.0,15.0,34.0,10.0,2.0,37.0,2.0,0.296,125.0,0.358,0.696,1.054,0.0,3.0,1.0,4.0,554.0,137.0,87.0,37.0,47.0,0.0,0.0,0.289,0.69,8.33,24.0,0.167,4.0,0.231,0.564,0.333,14.5,0.276,16.0,0.323,0.875,0.552,0.191,3.45,1.54,6.03,0.87,31.1,15.51,3.47,0.333,0.67,4.25,9.77,2.3,0.93,0.67,2.0,0.5,1.0,0.5,1.5,1.0,0.0,True
Brian O'Grady,657434,113,12.0,2.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,3.0,0.0,0.188,16.0,0.235,0.313,0.548,0.0,0.0,0.0,0.0,75.0,17.0,5.0,0.0,7.0,0.0,0.0,0.273,0.33,0.0,0.0,0.182,2.0,0.25,0.614,0.364,0.0,0.188,3.0,0.235,0.548,0.313,0.191,3.45,1.54,6.03,0.87,31.1,15.51,3.47,0.333,0.67,4.25,9.77,2.3,0.93,0.67,2.0,0.5,1.0,0.5,2.0,1.5,1.0,True
Curt Casali,592200,113,71.0,31.0,22.0,8.0,0.0,7.0,48.0,20.0,1.0,44.0,1.0,0.256,172.0,0.332,0.424,0.756,0.0,0.0,0.0,0.0,795.0,196.0,73.0,29.0,60.0,0.0,3.0,0.308,0.6,24.57,19.0,0.263,5.0,0.263,0.684,0.421,11.67,0.314,11.0,0.333,0.933,0.6,0.191,3.45,1.54,6.03,0.87,31.1,15.51,3.47,0.333,0.67,4.25,9.77,2.3,0.93,0.67,2.0,0.5,1.0,0.667,1.167,0.5,0.0,False
Derek Dietrich,518618,113,106.0,53.0,41.0,8.0,2.0,19.0,72.0,28.0,2.0,47.0,25.0,0.197,238.0,0.342,0.487,0.83,1.0,1.0,0.5,2.0,1144.0,293.0,116.0,43.0,84.0,0.0,1.0,0.189,0.79,12.53,0.0,0.077,1.0,0.294,0.448,0.154,0.0,0.04,1.0,0.273,0.353,0.08,0.191,3.45,1.54,6.03,0.87,31.1,15.51,3.47,0.333,0.67,4.25,9.77,2.3,0.93,0.67,22.0,0.273,6.0,0.304,0.804,0.5,1.0,False
Eugenio Suarez,553993,113,138.0,97.0,78.0,20.0,1.0,41.0,163.0,54.0,3.0,133.0,10.0,0.264,503.0,0.344,0.553,0.896,2.0,3.0,0.6,12.0,2361.0,573.0,278.0,88.0,204.0,0.0,6.0,0.302,0.84,12.27,7.33,0.318,7.0,0.4,1.173,0.773,7.71,0.333,18.0,0.39,1.149,0.759,0.191,3.45,1.54,6.03,0.87,31.1,15.51,3.47,0.333,0.67,4.25,9.77,2.3,0.93,0.67,12.0,0.167,2.0,0.167,0.584,0.417,0.0,False
Freddy Galvis,520471,113,139.0,120.0,66.0,27.0,1.0,22.0,139.0,24.0,1.0,140.0,0.0,0.263,533.0,0.293,0.441,0.734,1.0,4.0,0.8,12.0,2174.0,560.0,235.0,65.0,206.0,1.0,2.0,0.316,0.88,24.23,0.0,0.053,1.0,0.053,0.158,0.105,51.0,0.118,6.0,0.151,0.367,0.216,0.191,3.45,1.54,6.03,0.87,31.1,15.51,3.47,0.333,0.67,4.25,9.77,2.3,0.93,0.67,5.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Joey Votto,458015,113,124.0,105.0,69.0,27.0,1.0,14.0,107.0,61.0,2.0,121.0,4.0,0.261,463.0,0.35,0.415,0.765,0.0,4.0,1.0,11.0,2141.0,531.0,192.0,43.0,161.0,0.0,3.0,0.31,0.79,33.07,11.0,0.318,7.0,0.385,1.067,0.682,26.5,0.302,16.0,0.387,0.878,0.491,0.191,3.45,1.54,6.03,0.87,31.1,15.51,3.47,0.333,0.67,4.25,9.77,2.3,0.93,0.67,15.0,0.133,2.0,0.235,0.635,0.4,1.0,True
Jose Iglesias,578428,113,130.0,150.0,58.0,18.0,3.0,11.0,64.0,16.0,3.0,132.0,3.0,0.293,450.0,0.321,0.42,0.741,5.0,5.0,0.5,15.0,1716.0,472.0,189.0,53.0,168.0,1.0,2.0,0.321,1.4,40.91,13.0,0.231,6.0,0.231,0.693,0.462,26.5,0.283,15.0,0.296,0.692,0.396,0.191,3.45,1.54,6.03,0.87,31.1,15.51,3.47,0.333,0.67,4.25,9.77,2.3,0.93,0.67,5.0,0.4,2.0,0.4,0.8,0.4,0.0,True
Jose Peraza,606299,113,121.0,74.0,31.0,12.0,2.0,6.0,52.0,14.0,0.0,74.0,8.0,0.237,312.0,0.286,0.346,0.632,5.0,5.0,0.5,9.0,1154.0,336.0,108.0,33.0,115.0,0.0,2.0,0.266,0.65,52.0,0.0,0.25,2.0,0.333,0.583,0.25,0.0,0.15,3.0,0.261,0.411,0.15,0.191,3.45,1.54,6.03,0.87,31.1,15.51,3.47,0.333,0.67,4.25,9.77,2.3,0.93,0.67,13.0,0.231,3.0,0.231,0.462,0.231,0.0,False
Josh VanMeter,642165,113,77.0,40.0,28.0,12.0,1.0,6.0,43.0,23.0,0.0,48.0,2.0,0.262,183.0,0.349,0.437,0.786,3.0,6.0,0.667,4.0,848.0,209.0,80.0,20.0,90.0,0.0,1.0,0.311,0.75,30.5,21.0,0.238,5.0,0.32,0.796,0.476,24.0,0.167,8.0,0.255,0.63,0.375,0.191,3.45,1.54,6.03,0.87,31.1,15.51,3.47,0.333,0.67,4.25,9.77,2.3,0.93,0.67,3.0,0.333,1.0,0.5,0.833,0.333,1.0,True
Nick Senzel,669222,113,102.0,92.0,55.0,20.0,4.0,12.0,101.0,30.0,0.0,96.0,3.0,0.256,375.0,0.315,0.427,0.742,5.0,14.0,0.737,6.0,1625.0,414.0,160.0,42.0,118.0,0.0,1.0,0.319,1.06,31.25,18.0,0.167,3.0,0.25,0.583,0.333,23.0,0.174,8.0,0.255,0.559,0.304,0.191,3.45,1.54,6.03,0.87,31.1,15.51,3.47,0.333,0.67,4.25,9.77,2.3,0.93,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Phillip Ervin,640447,113,75.0,36.0,23.0,8.0,6.0,6.0,44.0,13.0,0.0,50.0,3.0,0.296,169.0,0.357,0.521,0.877,2.0,3.0,0.6,3.0,787.0,185.0,88.0,18.0,58.0,0.0,0.0,0.37,0.92,28.17,9.5,0.211,4.0,0.318,0.897,0.579,13.67,0.22,9.0,0.273,0.785,0.512,0.191,3.45,1.54,6.03,0.87,31.1,15.51,3.47,0.333,0.67,4.25,9.77,2.3,0.93,0.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Tucker Barnhart,571466,113,95.0,76.0,28.0,12.0,0.0,9.0,72.0,38.0,7.0,62.0,2.0,0.233,266.0,0.332,0.38,0.712,0.0,1.0,1.0,3.0,1179.0,308.0,101.0,36.0,93.0,1.0,1.0,0.285,1.31,29.56,0.0,0.25,5.0,0.348,0.698,0.35,0.0,0.244,11.0,0.333,0.689,0.356,0.191,3.45,1.54,6.03,0.87,31.1,15.51,3.47,0.333,0.67,4.25,9.77,2.3,0.93,0.67,7.0,0.0,0.0,0.125,0.125,0.0,1.0,False
Adam Haseley,656514,143,46.0,52.0,21.0,10.0,0.0,3.0,42.0,10.0,1.0,40.0,3.0,0.261,153.0,0.319,0.386,0.705,0.0,4.0,1.0,4.0,678.0,166.0,59.0,18.0,55.0,0.0,0.0,0.343,2.74,51.0,0.0,0.318,7.0,0.423,0.878,0.455,0.0,0.275,14.0,0.351,0.704,0.353,0.347,10.8,0.81,13.11,2.73,23.1,19.5,11.69,0.667,0.63,2.8,10.8,3.86,1.89,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Andrew Knapp,595284,143,65.0,22.0,10.0,4.0,0.0,1.0,40.0,16.0,1.0,20.0,3.0,0.19,105.0,0.315,0.257,0.572,0.0,0.0,0.0,2.0,507.0,126.0,27.0,5.0,54.0,2.0,0.0,0.297,0.88,105.0,0.0,0.1,1.0,0.25,0.35,0.1,0.0,0.238,5.0,0.333,0.619,0.286,0.347,10.8,0.81,13.11,2.73,23.1,19.5,11.69,0.667,0.63,2.8,10.8,3.86,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Brad Miller,543543,143,63.0,23.0,17.0,5.0,1.0,6.0,32.0,14.0,0.0,25.0,1.0,0.229,109.0,0.323,0.459,0.781,0.0,2.0,1.0,1.0,473.0,124.0,50.0,15.0,48.0,0.0,0.0,0.268,0.79,18.17,12.0,0.25,3.0,0.25,0.833,0.583,12.5,0.24,6.0,0.321,0.881,0.56,0.347,10.8,0.81,13.11,2.73,23.1,19.5,11.69,0.667,0.63,2.8,10.8,3.86,1.89,0.0,11.0,0.091,1.0,0.231,0.322,0.091,1.0,False
Bryce Harper,547180,143,135.0,103.0,86.0,32.0,0.0,30.0,158.0,90.0,9.0,128.0,4.0,0.255,502.0,0.371,0.498,0.869,3.0,11.0,0.786,8.0,2450.0,598.0,250.0,100.0,199.0,0.0,2.0,0.31,0.9,16.73,13.5,0.259,7.0,0.355,0.874,0.519,11.8,0.271,16.0,0.348,0.907,0.559,0.347,10.8,0.81,13.11,2.73,23.1,19.5,11.69,0.667,0.63,2.8,10.8,3.86,1.89,0.0,1.0,0.0,0.0,0.667,0.667,0.0,1.0,False
Cesar Hernandez,514917,143,138.0,159.0,64.0,28.0,3.0,8.0,80.0,37.0,4.0,145.0,6.0,0.28,518.0,0.333,0.392,0.725,2.0,7.0,0.778,9.0,2171.0,565.0,203.0,58.0,213.0,0.0,4.0,0.316,1.15,64.75,0.0,0.2,5.0,0.286,0.526,0.24,0.0,0.268,15.0,0.359,0.716,0.357,0.347,10.8,0.81,13.11,2.73,23.1,19.5,11.69,0.667,0.63,2.8,10.8,3.86,1.89,0.0,3.0,0.333,1.0,0.5,1.167,0.667,1.0,True
Corey Dickerson,572816,143,72.0,51.0,30.0,26.0,2.0,9.0,48.0,16.0,4.0,72.0,0.0,0.304,237.0,0.344,0.544,0.888,0.0,1.0,1.0,4.0,1080.0,256.0,129.0,51.0,101.0,0.0,3.0,0.344,0.74,26.33,0.0,0.321,9.0,0.367,0.76,0.393,32.0,0.313,20.0,0.343,0.874,0.531,0.347,10.8,0.81,13.11,2.73,23.1,19.5,11.69,0.667,0.63,2.8,10.8,3.86,1.89,0.0,9.0,0.333,3.0,0.333,0.666,0.333,1.0,True
J.T. Realmuto,592663,143,132.0,104.0,85.0,33.0,3.0,22.0,116.0,39.0,2.0,135.0,3.0,0.277,487.0,0.33,0.493,0.822,1.0,8.0,0.889,10.0,2097.0,537.0,240.0,75.0,247.0,0.0,8.0,0.317,0.74,22.14,9.33,0.286,8.0,0.303,1.089,0.786,20.67,0.242,15.0,0.306,0.822,0.516,0.347,10.8,0.81,13.11,2.73,23.1,19.5,11.69,0.667,0.63,2.8,10.8,3.86,1.89,0.0,6.0,0.333,2.0,0.333,1.166,0.833,0.0,True
Jay Bruce,457803,143,85.0,52.0,42.0,17.0,0.0,25.0,76.0,19.0,0.0,66.0,1.0,0.228,289.0,0.276,0.547,0.822,0.0,1.0,1.0,3.0,1158.0,312.0,158.0,58.0,137.0,0.0,3.0,0.215,0.53,11.56,12.0,0.083,1.0,0.083,0.416,0.333,10.75,0.209,9.0,0.209,0.697,0.488,0.347,10.8,0.81,13.11,2.73,23.1,19.5,11.69,0.667,0.63,2.8,10.8,3.86,1.89,0.0,6.0,0.167,1.0,0.167,0.334,0.167,1.0,True
Jean Segura,516416,143,125.0,172.0,72.0,33.0,4.0,11.0,65.0,28.0,1.0,143.0,8.0,0.283,505.0,0.33,0.43,0.759,2.0,7.0,0.778,9.0,1943.0,544.0,217.0,53.0,193.0,1.0,2.0,0.306,1.34,45.91,0.0,0.233,7.0,0.258,0.658,0.4,0.0,0.29,18.0,0.333,0.785,0.452,0.347,10.8,0.81,13.11,2.73,23.1,19.5,11.69,0.667,0.63,2.8,10.8,3.86,1.89,0.0,8.0,0.375,3.0,0.375,0.875,0.5,0.0,True
Jose Pirela,517369,143,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.347,10.8,0.81,13.11,2.73,23.1,19.5,11.69,0.667,0.63,2.8,10.8,3.86,1.89,0.0,3.0,0.667,2.0,0.667,2.0,1.333,0.0,False
Logan Morrison,489149,143,16.0,6.0,4.0,1.0,0.0,2.0,4.0,2.0,0.0,5.0,0.0,0.25,20.0,0.318,0.6,0.918,0.0,0.0,0.0,1.0,96.0,22.0,12.0,3.0,8.0,0.0,0.0,0.214,1.2,10.0,6.0,0.167,1.0,0.375,1.042,0.667,9.5,0.263,5.0,0.333,0.965,0.632,0.347,10.8,0.81,13.11,2.73,23.1,19.5,11.69,0.667,0.63,2.8,10.8,3.86,1.89,0.0,21.0,0.333,7.0,0.417,1.131,0.714,1.0,True
Maikel Franco,596748,143,105.0,101.0,44.0,14.0,0.0,15.0,50.0,33.0,17.0,79.0,0.0,0.233,339.0,0.299,0.407,0.706,0.0,0.0,0.0,13.0,1325.0,375.0,138.0,48.0,131.0,0.0,3.0,0.231,0.9,22.6,0.0,0.25,5.0,0.286,0.586,0.3,0.0,0.213,10.0,0.275,0.53,0.255,0.347,10.8,0.81,13.11,2.73,23.1,19.5,11.69,0.667,0.63,2.8,10.8,3.86,1.89,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Nick Williams,608384,143,61.0,24.0,9.0,4.0,0.0,2.0,40.0,4.0,0.0,16.0,2.0,0.157,102.0,0.204,0.255,0.459,0.0,0.0,0.0,1.0,442.0,108.0,26.0,5.0,55.0,0.0,0.0,0.233,1.09,51.0,13.0,0.077,1.0,0.077,0.385,0.308,30.0,0.133,4.0,0.188,0.455,0.267,0.347,10.8,0.81,13.11,2.73,23.1,19.5,11.69,0.667,0.63,2.8,10.8,3.86,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Phil Gosselin,594838,143,33.0,14.0,3.0,3.0,0.0,0.0,10.0,1.0,0.0,12.0,0.0,0.245,49.0,0.26,0.306,0.566,0.0,0.0,0.0,1.0,195.0,50.0,15.0,6.0,17.0,0.0,0.0,0.308,1.08,0.0,0.0,0.333,2.0,0.333,0.666,0.333,0.0,0.231,3.0,0.286,0.517,0.231,0.347,10.8,0.81,13.11,2.73,23.1,19.5,11.69,0.667,0.63,2.8,10.8,3.86,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Rhys Hoskins,656555,143,138.0,75.0,76.0,28.0,5.0,27.0,143.0,105.0,6.0,116.0,9.0,0.237,489.0,0.378,0.481,0.859,2.0,1.0,0.333,6.0,2795.0,610.0,235.0,80.0,224.0,0.0,5.0,0.275,0.47,18.11,12.5,0.28,7.0,0.345,0.945,0.6,18.33,0.236,13.0,0.386,0.895,0.509,0.347,10.8,0.81,13.11,2.73,23.1,19.5,11.69,0.667,0.63,2.8,10.8,3.86,1.89,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Scott Kingery,664068,143,106.0,68.0,55.0,31.0,3.0,17.0,125.0,30.0,1.0,106.0,5.0,0.272,389.0,0.332,0.499,0.83,4.0,11.0,0.733,3.0,1679.0,425.0,194.0,50.0,150.0,0.0,1.0,0.359,0.76,22.88,14.0,0.25,7.0,0.276,0.776,0.5,17.67,0.302,16.0,0.362,0.928,0.566,0.347,10.8,0.81,13.11,2.73,23.1,19.5,11.69,0.667,0.63,2.8,10.8,3.86,1.89,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Sean Rodriguez,446481,143,62.0,22.0,19.0,4.0,0.0,4.0,34.0,11.0,0.0,20.0,3.0,0.222,90.0,0.324,0.4,0.724,1.0,1.0,0.5,2.0,460.0,108.0,36.0,11.0,45.0,3.0,1.0,0.302,1.22,22.5,0.0,0.333,2.0,0.429,0.929,0.5,14.0,0.214,3.0,0.389,0.889,0.5,0.347,10.8,0.81,13.11,2.73,23.1,19.5,11.69,0.667,0.63,2.8,10.8,3.86,1.89,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Adam Frazier,624428,134,130.0,143.0,71.0,29.0,6.0,9.0,63.0,35.0,4.0,134.0,8.0,0.279,481.0,0.337,0.42,0.757,4.0,4.0,0.5,4.0,2003.0,529.0,202.0,42.0,158.0,4.0,1.0,0.305,0.98,53.44,15.0,0.467,14.0,0.5,1.3,0.8,19.0,0.404,23.0,0.443,1.145,0.702,0.224,4.0,0.95,7.5,1.5,18.0,14.56,5.5,0.0,0.62,1.71,6.0,3.5,1.22,0.0,3.0,0.333,1.0,0.5,1.5,1.0,1.0,True
Bryan Reynolds,668804,134,117.0,102.0,77.0,33.0,3.0,16.0,104.0,42.0,0.0,141.0,6.0,0.333,424.0,0.398,0.538,0.936,2.0,2.0,0.5,9.0,1865.0,475.0,228.0,65.0,150.0,0.0,3.0,0.407,1.28,26.5,18.0,0.361,13.0,0.361,1.028,0.667,22.67,0.382,26.0,0.408,1.055,0.647,0.224,4.0,0.95,7.5,1.5,18.0,14.56,5.5,0.0,0.62,1.71,6.0,3.5,1.22,0.0,3.0,0.333,1.0,0.333,1.0,0.667,1.0,True
Cole Tucker,657061,134,44.0,36.0,12.0,8.0,0.0,2.0,34.0,10.0,1.0,23.0,1.0,0.195,118.0,0.264,0.314,0.577,0.0,0.0,0.0,1.0,517.0,130.0,37.0,10.0,55.0,1.0,0.0,0.256,1.38,59.0,0.0,0.143,1.0,0.455,0.598,0.143,0.0,0.31,9.0,0.429,0.912,0.483,0.224,4.0,0.95,7.5,1.5,18.0,14.56,5.5,0.0,0.62,1.71,6.0,3.5,1.22,0.0,3.0,0.333,1.0,0.333,0.666,0.333,1.0,True
