Name,ID,Team,gamesPlayed,groundOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,atBatsPerHomeRun,atBatsPerHomeRun_p7G,avg_p7G,hits_p7G,obp_p7G,ops_p7G,slg_p7G,atBatsPerHomeRun_p15G,avg_p15G,hits_p15G,obp_p15G,ops_p15G,slg_p15G,avg_p5G,era_p5G,groundOutsToAirouts_p5G,hitsPer9Inn_p5G,homeRunsPer9_p5G,inningsPitched_p5G,pitchesPerInning_p5G,runsScoredPer9_p5G,stolenBasePercentage_p5G,strikePercentage_p5G,strikeoutWalkRatio_p5G,strikeoutsPer9Inn_p5G,walksPer9Inn_p5G,whip_p5G,winPercentage_p5G,atBats_h2h,avg_h2h,hits_h2h,obp_h2h,ops_h2h,slg_h2h,pitcher_hitter_opposite_hand
Zack Collins,641470,145,19.0,11.0,6.0,1.0,1.0,1.0,27.0,10.0,0.0,7.0,0.0,0.123,57.0,0.254,0.228,0.482,0.0,0.0,0.0,0.0,318.0,68.0,13.0,5.0,19.0,0.0,0.0,0.207,0.92,57.0,0.0,0.13,3.0,0.167,0.341,0.174,0.0,0.133,6.0,0.264,0.464,0.2,0.274,4.7,1.02,9.39,1.19,30.2,15.75,4.77,0.0,0.67,3.1,9.1,2.93,1.37,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Andrew Knizner,668800,138,17.0,16.0,7.0,2.0,0.0,2.0,14.0,4.0,0.0,12.0,1.0,0.231,52.0,0.298,0.385,0.683,0.0,2.0,1.0,3.0,195.0,57.0,20.0,7.0,23.0,0.0,0.0,0.278,1.6,26.0,19.0,0.316,6.0,0.381,0.855,0.474,22.5,0.267,12.0,0.34,0.784,0.444,0.167,2.61,1.48,5.23,1.16,31.0,17.35,2.61,1.0,0.67,4.0,12.77,3.19,0.94,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dexter Fowler,451594,138,138.0,103.0,65.0,24.0,1.0,17.0,119.0,66.0,1.0,109.0,8.0,0.248,439.0,0.355,0.424,0.778,5.0,8.0,0.615,5.0,2168.0,517.0,186.0,61.0,151.0,1.0,3.0,0.301,0.92,25.82,19.0,0.316,6.0,0.552,1.184,0.632,49.0,0.245,12.0,0.393,0.781,0.388,0.167,2.61,1.48,5.23,1.16,31.0,17.35,2.61,1.0,0.67,4.0,12.77,3.19,0.94,0.67,11.0,0.273,3.0,0.333,0.788,0.455,1.0
Edmundo Sosa,624641,138,7.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2,5.0,0.333,0.2,0.533,0.0,1.0,1.0,0.0,13.0,6.0,1.0,0.0,0.0,0.0,0.0,0.25,2.0,0.0,0.0,0.2,1.0,0.333,0.533,0.2,0.0,0.2,1.0,0.333,0.533,0.2,0.167,2.61,1.48,5.23,1.16,31.0,17.35,2.61,1.0,0.67,4.0,12.77,3.19,0.94,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harrison Bader,664056,138,116.0,67.0,49.0,13.0,3.0,10.0,98.0,42.0,4.0,64.0,9.0,0.211,304.0,0.322,0.372,0.694,3.0,10.0,0.769,3.0,1517.0,358.0,113.0,35.0,120.0,1.0,2.0,0.273,0.86,30.4,8.0,0.208,5.0,0.269,0.852,0.583,17.0,0.216,11.0,0.293,0.705,0.412,0.167,2.61,1.48,5.23,1.16,31.0,17.35,2.61,1.0,0.67,4.0,12.77,3.19,0.94,0.67,5.0,0.2,1.0,0.2,0.4,0.2,0.0
Joe Hudson,621529,138,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,2.61,1.48,5.23,1.16,31.0,17.35,2.61,1.0,0.67,4.0,12.77,3.19,0.94,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jose Martinez,500874,138,120.0,98.0,43.0,12.0,0.0,10.0,76.0,35.0,0.0,86.0,2.0,0.267,322.0,0.341,0.398,0.738,0.0,3.0,1.0,14.0,1511.0,361.0,128.0,40.0,122.0,0.0,2.0,0.319,1.53,32.2,0.0,0.333,2.0,0.429,0.762,0.333,0.0,0.2,4.0,0.333,0.533,0.2,0.167,2.61,1.48,5.23,1.16,31.0,17.35,2.61,1.0,0.67,4.0,12.77,3.19,0.94,0.67,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kolten Wong,543939,138,145.0,129.0,61.0,25.0,4.0,11.0,81.0,47.0,5.0,133.0,13.0,0.285,467.0,0.363,0.426,0.789,2.0,23.0,0.92,2.0,1962.0,537.0,199.0,59.0,198.0,5.0,5.0,0.321,0.96,42.46,26.0,0.269,7.0,0.31,0.733,0.423,58.0,0.293,17.0,0.323,0.771,0.448,0.167,2.61,1.48,5.23,1.16,31.0,17.35,2.61,1.0,0.67,4.0,12.77,3.19,0.94,0.67,5.0,0.2,1.0,0.333,0.533,0.2,1.0
Marcell Ozuna,542303,138,119.0,114.0,76.0,21.0,1.0,28.0,101.0,52.0,2.0,111.0,1.0,0.252,440.0,0.332,0.495,0.827,2.0,12.0,0.857,16.0,2019.0,494.0,218.0,86.0,224.0,0.0,1.0,0.266,0.99,15.71,12.5,0.2,5.0,0.31,0.79,0.48,13.75,0.164,9.0,0.258,0.658,0.4,0.167,2.61,1.48,5.23,1.16,31.0,17.35,2.61,1.0,0.67,4.0,12.77,3.19,0.94,0.67,44.0,0.318,14.0,0.348,0.939,0.591,0.0
Matt Carpenter,572761,138,117.0,68.0,55.0,18.0,2.0,12.0,116.0,59.0,0.0,85.0,5.0,0.225,378.0,0.333,0.378,0.712,1.0,6.0,0.857,3.0,1981.0,448.0,143.0,41.0,138.0,1.0,5.0,0.286,0.59,31.5,0.0,0.364,4.0,0.385,1.021,0.636,0.0,0.333,9.0,0.406,0.887,0.481,0.167,2.61,1.48,5.23,1.16,31.0,17.35,2.61,1.0,0.67,4.0,12.77,3.19,0.94,0.67,18.0,0.222,4.0,0.263,0.596,0.333,1.0
Matt Wieters,446308,138,59.0,33.0,14.0,4.0,0.0,10.0,46.0,11.0,0.0,34.0,1.0,0.215,158.0,0.267,0.43,0.698,1.0,1.0,0.5,3.0,723.0,172.0,68.0,23.0,85.0,0.0,2.0,0.231,0.7,15.8,0.0,0.0,0.0,0.154,0.154,0.0,39.0,0.154,6.0,0.195,0.451,0.256,0.167,2.61,1.48,5.23,1.16,31.0,17.35,2.61,1.0,0.67,4.0,12.77,3.19,0.94,0.67,3.0,0.333,1.0,0.333,0.666,0.333,1.0
Paul DeJong,657557,138,148.0,118.0,92.0,30.0,1.0,27.0,134.0,56.0,1.0,130.0,11.0,0.239,543.0,0.32,0.448,0.767,5.0,9.0,0.643,15.0,2382.0,616.0,243.0,74.0,234.0,0.0,6.0,0.265,0.71,20.11,26.0,0.154,4.0,0.241,0.549,0.308,19.0,0.193,11.0,0.246,0.632,0.386,0.167,2.61,1.48,5.23,1.16,31.0,17.35,2.61,1.0,0.67,4.0,12.77,3.19,0.94,0.67,1.0,0.0,0.0,0.5,0.5,0.0,0.0
Paul Goldschmidt,502671,138,149.0,112.0,88.0,21.0,1.0,31.0,150.0,70.0,2.0,142.0,2.0,0.258,550.0,0.343,0.469,0.812,1.0,2.0,0.667,8.0,2639.0,626.0,258.0,89.0,200.0,0.0,2.0,0.299,0.76,17.74,10.5,0.238,5.0,0.385,1.004,0.619,23.0,0.261,12.0,0.433,0.976,0.543,0.167,2.61,1.48,5.23,1.16,31.0,17.35,2.61,1.0,0.67,4.0,12.77,3.19,0.94,0.67,23.0,0.261,6.0,0.37,0.718,0.348,0.0
Randy Arozarena,668227,138,13.0,4.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,3.0,1.0,0.214,14.0,0.353,0.286,0.639,0.0,1.0,1.0,0.0,77.0,17.0,4.0,1.0,7.0,0.0,0.0,0.3,1.33,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.214,3.0,0.353,0.639,0.286,0.167,2.61,1.48,5.23,1.16,31.0,17.35,2.61,1.0,0.67,4.0,12.77,3.19,0.94,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rangel Ravelo,592660,138,22.0,12.0,3.0,2.0,0.0,2.0,9.0,1.0,0.0,7.0,0.0,0.226,31.0,0.25,0.484,0.734,0.0,0.0,0.0,1.0,121.0,32.0,15.0,5.0,13.0,0.0,0.0,0.25,4.0,15.5,4.5,0.333,3.0,0.333,1.333,1.0,9.5,0.316,6.0,0.316,1.053,0.737,0.167,2.61,1.48,5.23,1.16,31.0,17.35,2.61,1.0,0.67,4.0,12.77,3.19,0.94,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommy Edman,669242,138,80.0,71.0,45.0,15.0,4.0,9.0,50.0,12.0,0.0,79.0,2.0,0.285,277.0,0.32,0.466,0.785,1.0,13.0,0.929,3.0,1143.0,291.0,129.0,30.0,110.0,0.0,0.0,0.321,0.92,30.78,13.0,0.308,8.0,0.357,0.934,0.577,13.5,0.296,16.0,0.333,0.963,0.63,0.167,2.61,1.48,5.23,1.16,31.0,17.35,2.61,1.0,0.67,4.0,12.77,3.19,0.94,0.67,2.0,0.5,1.0,0.5,1.0,0.5,1.0
Tyler O'Neill,641933,138,55.0,19.0,16.0,6.0,0.0,5.0,50.0,8.0,0.0,37.0,0.0,0.27,137.0,0.31,0.423,0.734,0.0,1.0,1.0,3.0,581.0,145.0,58.0,16.0,66.0,0.0,0.0,0.39,0.61,27.4,0.0,0.167,1.0,0.286,0.619,0.333,0.0,0.24,6.0,0.345,0.625,0.28,0.167,2.61,1.48,5.23,1.16,31.0,17.35,2.61,1.0,0.67,4.0,12.77,3.19,0.94,0.67,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Yadier Molina,425877,138,102.0,108.0,41.0,22.0,0.0,8.0,45.0,20.0,0.0,98.0,4.0,0.263,372.0,0.305,0.387,0.692,0.0,5.0,1.0,14.0,1430.0,400.0,144.0,49.0,151.0,0.0,4.0,0.279,0.86,46.5,0.0,0.083,2.0,0.214,0.297,0.083,0.0,0.196,10.0,0.281,0.536,0.255,0.167,2.61,1.48,5.23,1.16,31.0,17.35,2.61,1.0,0.67,4.0,12.77,3.19,0.94,0.67,11.0,0.273,3.0,0.273,0.546,0.273,0.0
Yairo Munoz,622168,138,85.0,51.0,20.0,7.0,1.0,2.0,35.0,5.0,0.0,45.0,1.0,0.269,167.0,0.293,0.359,0.652,3.0,8.0,0.727,4.0,624.0,174.0,60.0,13.0,70.0,0.0,1.0,0.328,1.38,83.5,0.0,0.167,1.0,0.167,0.334,0.167,0.0,0.316,6.0,0.316,0.632,0.316,0.167,2.61,1.48,5.23,1.16,31.0,17.35,2.61,1.0,0.67,4.0,12.77,3.19,0.94,0.67,3.0,0.667,2.0,0.667,1.334,0.667,0.0
Adam Eaton,594809,120,139.0,126.0,96.0,24.0,7.0,14.0,96.0,59.0,0.0,146.0,12.0,0.28,521.0,0.365,0.434,0.798,3.0,13.0,0.813,8.0,2456.0,603.0,226.0,46.0,183.0,8.0,3.0,0.319,0.77,37.21,29.0,0.172,5.0,0.172,0.517,0.345,21.5,0.163,7.0,0.217,0.589,0.372,0.145,2.2,2.17,4.41,0.84,32.2,15.18,2.24,0.0,0.6,1.43,5.51,3.86,0.92,0.8,6.0,0.167,1.0,0.286,0.453,0.167,1.0
Adrian Sanchez,506703,120,27.0,8.0,3.0,0.0,0.0,0.0,9.0,1.0,0.0,7.0,0.0,0.241,29.0,0.267,0.241,0.508,0.0,0.0,0.0,0.0,122.0,30.0,7.0,1.0,10.0,0.0,0.0,0.35,1.6,0.0,0.0,0.5,3.0,0.571,1.071,0.5,0.0,0.2,3.0,0.25,0.45,0.2,0.145,2.2,2.17,4.41,0.84,32.2,15.18,2.24,0.0,0.6,1.43,5.51,3.86,0.92,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Stevenson,664057,120,26.0,3.0,4.0,1.0,1.0,0.0,9.0,5.0,0.0,9.0,1.0,0.36,25.0,0.484,0.48,0.964,0.0,0.0,0.0,1.0,156.0,31.0,12.0,0.0,4.0,0.0,0.0,0.563,0.75,0.0,0.0,0.5,2.0,0.667,1.667,1.0,0.0,0.417,5.0,0.5,1.167,0.667,0.145,2.2,2.17,4.41,0.84,32.2,15.18,2.24,0.0,0.6,1.43,5.51,3.86,0.92,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Anthony Rendon,543685,120,135.0,106.0,113.0,43.0,3.0,34.0,79.0,66.0,7.0,170.0,12.0,0.333,510.0,0.417,0.629,1.046,1.0,3.0,0.75,12.0,2383.0,595.0,321.0,119.0,205.0,0.0,7.0,0.337,0.65,15.0,11.5,0.261,6.0,0.414,1.023,0.609,17.67,0.321,17.0,0.438,1.042,0.604,0.145,2.2,2.17,4.41,0.84,32.2,15.18,2.24,0.0,0.6,1.43,5.51,3.86,0.92,0.8,4.0,0.5,2.0,0.5,1.75,1.25,0.0
Asdrubal Cabrera,452678,120,120.0,98.0,60.0,23.0,1.0,16.0,99.0,50.0,2.0,106.0,3.0,0.254,417.0,0.335,0.429,0.764,0.0,4.0,1.0,9.0,1930.0,475.0,179.0,80.0,193.0,0.0,5.0,0.293,0.82,26.06,26.0,0.308,8.0,0.357,0.895,0.538,27.5,0.309,17.0,0.367,0.876,0.509,0.145,2.2,2.17,4.41,0.84,32.2,15.18,2.24,0.0,0.6,1.43,5.51,3.86,0.92,0.8,6.0,0.167,1.0,0.167,0.334,0.167,1.0
Brian Dozier,572821,120,129.0,81.0,49.0,19.0,0.0,19.0,102.0,60.0,2.0,93.0,4.0,0.234,398.0,0.339,0.425,0.764,4.0,3.0,0.429,9.0,1969.0,463.0,169.0,45.0,171.0,0.0,1.0,0.266,0.66,20.95,0.0,0.154,2.0,0.313,0.467,0.154,19.0,0.263,10.0,0.404,0.825,0.421,0.145,2.2,2.17,4.41,0.84,32.2,15.18,2.24,0.0,0.6,1.43,5.51,3.86,0.92,0.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Gerardo Parra,467827,120,112.0,83.0,35.0,12.0,1.0,7.0,57.0,18.0,2.0,56.0,5.0,0.216,259.0,0.279,0.351,0.631,3.0,8.0,0.727,7.0,1022.0,284.0,91.0,37.0,102.0,1.0,1.0,0.25,1.28,37.0,0.0,0.111,1.0,0.273,0.384,0.111,0.0,0.051,2.0,0.098,0.149,0.051,0.145,2.2,2.17,4.41,0.84,32.2,15.18,2.24,0.0,0.6,1.43,5.51,3.86,0.92,0.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Howie Kendrick,435062,120,111.0,87.0,54.0,23.0,0.0,15.0,46.0,24.0,1.0,102.0,4.0,0.336,304.0,0.386,0.559,0.945,1.0,2.0,0.667,10.0,1260.0,337.0,170.0,60.0,128.0,0.0,5.0,0.351,1.18,20.27,17.0,0.471,8.0,0.526,1.232,0.706,34.0,0.382,13.0,0.417,0.946,0.529,0.145,2.2,2.17,4.41,0.84,32.2,15.18,2.24,0.0,0.6,1.43,5.51,3.86,0.92,0.8,3.0,0.333,1.0,0.333,0.666,0.333,0.0
Juan Soto,665742,120,138.0,121.0,103.0,29.0,5.0,34.0,120.0,94.0,2.0,149.0,3.0,0.294,507.0,0.405,0.572,0.977,1.0,12.0,0.923,10.0,2557.0,608.0,290.0,105.0,237.0,0.0,4.0,0.322,1.0,14.91,22.0,0.227,5.0,0.37,0.779,0.409,12.75,0.294,15.0,0.419,1.046,0.627,0.145,2.2,2.17,4.41,0.84,32.2,15.18,2.24,0.0,0.6,1.43,5.51,3.86,0.92,0.8,3.0,0.0,0.0,0.5,0.5,0.0,1.0
Kurt Suzuki,435559,120,81.0,73.0,34.0,10.0,0.0,16.0,36.0,19.0,1.0,71.0,6.0,0.26,273.0,0.319,0.473,0.791,1.0,0.0,0.0,10.0,1025.0,301.0,129.0,58.0,127.0,0.0,3.0,0.246,0.76,17.06,7.67,0.217,5.0,0.28,0.932,0.652,15.0,0.25,15.0,0.297,0.797,0.5,0.145,2.2,2.17,4.41,0.84,32.2,15.18,2.24,0.0,0.6,1.43,5.51,3.86,0.92,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Adams,571431,120,107.0,52.0,41.0,14.0,0.0,20.0,110.0,20.0,1.0,67.0,2.0,0.226,297.0,0.278,0.475,0.753,0.0,0.0,0.0,7.0,1265.0,320.0,141.0,56.0,150.0,0.0,1.0,0.28,0.75,14.85,0.0,0.05,1.0,0.095,0.145,0.05,0.0,0.053,2.0,0.143,0.222,0.079,0.145,2.2,2.17,4.41,0.84,32.2,15.18,2.24,0.0,0.6,1.43,5.51,3.86,0.92,0.8,4.0,0.25,1.0,0.25,0.5,0.25,1.0
Michael A. Taylor,572191,120,49.0,18.0,7.0,5.0,0.0,0.0,33.0,7.0,0.0,17.0,0.0,0.207,82.0,0.27,0.268,0.538,0.0,4.0,1.0,0.0,367.0,91.0,22.0,2.0,41.0,2.0,0.0,0.347,1.13,0.0,0.0,0.167,1.0,0.167,0.334,0.167,0.0,0.182,4.0,0.182,0.364,0.182,0.145,2.2,2.17,4.41,0.84,32.2,15.18,2.24,0.0,0.6,1.43,5.51,3.86,0.92,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Raudy Read,600466,120,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2,5.0,0.2,0.2,0.4,0.0,0.0,0.0,1.0,20.0,5.0,1.0,0.0,2.0,0.0,0.0,0.25,2.0,0.0,0.0,0.2,1.0,0.2,0.4,0.2,0.0,0.2,1.0,0.2,0.4,0.2,0.145,2.2,2.17,4.41,0.84,32.2,15.18,2.24,0.0,0.6,1.43,5.51,3.86,0.92,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Zimmerman,475582,120,43.0,41.0,15.0,9.0,0.0,6.0,33.0,15.0,0.0,36.0,0.0,0.24,150.0,0.305,0.42,0.725,0.0,0.0,0.0,4.0,665.0,167.0,63.0,25.0,75.0,0.0,2.0,0.265,0.98,25.0,11.5,0.174,4.0,0.24,0.675,0.435,17.0,0.235,12.0,0.278,0.749,0.471,0.145,2.2,2.17,4.41,0.84,32.2,15.18,2.24,0.0,0.6,1.43,5.51,3.86,0.92,0.8,3.0,0.333,1.0,0.5,1.167,0.667,0.0
Trea Turner,607208,120,110.0,120.0,83.0,31.0,5.0,14.0,101.0,41.0,2.0,136.0,3.0,0.291,467.0,0.351,0.469,0.82,5.0,32.0,0.865,9.0,2034.0,513.0,219.0,47.0,131.0,0.0,2.0,0.345,1.07,33.36,28.0,0.143,4.0,0.25,0.536,0.286,63.0,0.27,17.0,0.313,0.694,0.381,0.145,2.2,2.17,4.41,0.84,32.2,15.18,2.24,0.0,0.6,1.43,5.51,3.86,0.92,0.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Tres Barrera,668663,120,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,2.2,2.17,4.41,0.84,32.2,15.18,2.24,0.0,0.6,1.43,5.51,3.86,0.92,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Victor Robles,645302,120,144.0,122.0,81.0,32.0,3.0,17.0,131.0,33.0,3.0,129.0,23.0,0.255,506.0,0.327,0.431,0.758,9.0,25.0,0.735,6.0,2128.0,572.0,218.0,60.0,204.0,6.0,4.0,0.309,0.91,29.76,0.0,0.348,8.0,0.4,0.878,0.478,53.0,0.283,15.0,0.345,0.798,0.453,0.145,2.2,2.17,4.41,0.84,32.2,15.18,2.24,0.0,0.6,1.43,5.51,3.86,0.92,0.8,6.0,0.167,1.0,0.167,0.334,0.167,0.0
Wilmer Difo,594694,120,41.0,39.0,14.0,2.0,0.0,2.0,28.0,12.0,3.0,29.0,0.0,0.234,124.0,0.301,0.298,0.6,1.0,0.0,0.0,2.0,529.0,137.0,37.0,7.0,46.0,1.0,0.0,0.287,1.34,62.0,0.0,0.167,3.0,0.25,0.417,0.167,0.0,0.227,10.0,0.292,0.519,0.227,0.145,2.2,2.17,4.41,0.84,32.2,15.18,2.24,0.0,0.6,1.43,5.51,3.86,0.92,0.8,4.0,0.25,1.0,0.25,0.5,0.25,1.0
Yan Gomes,543228,120,87.0,67.0,30.0,11.0,0.0,10.0,73.0,34.0,4.0,59.0,5.0,0.212,278.0,0.309,0.36,0.669,0.0,1.0,1.0,7.0,1263.0,317.0,100.0,37.0,118.0,0.0,0.0,0.251,0.85,27.8,8.33,0.2,5.0,0.259,0.819,0.56,13.25,0.226,12.0,0.293,0.802,0.509,0.145,2.2,2.17,4.41,0.84,32.2,15.18,2.24,0.0,0.6,1.43,5.51,3.86,0.92,0.8,6.0,0.333,2.0,0.333,0.666,0.333,0.0
Albert Almora Jr.,546991,112,124.0,119.0,41.0,11.0,1.0,12.0,60.0,15.0,3.0,80.0,1.0,0.241,332.0,0.274,0.389,0.663,1.0,2.0,0.667,8.0,1291.0,355.0,129.0,32.0,163.0,5.0,2.0,0.26,1.49,27.67,0.0,0.222,2.0,0.222,0.444,0.222,0.0,0.207,6.0,0.233,0.44,0.207,0.267,5.87,0.84,9.39,1.25,7.2,17.09,7.5,0.75,0.68,10.0,11.74,1.17,1.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Rizzo,519203,112,140.0,141.0,88.0,28.0,3.0,26.0,82.0,70.0,3.0,142.0,27.0,0.289,492.0,0.404,0.516,0.92,2.0,5.0,0.714,15.0,2402.0,592.0,254.0,93.0,197.0,0.0,3.0,0.3,1.08,18.92,24.0,0.333,8.0,0.448,1.031,0.583,47.0,0.277,13.0,0.417,0.843,0.426,0.267,5.87,0.84,9.39,1.25,7.2,17.09,7.5,0.75,0.68,10.0,11.74,1.17,1.17,0.0,6.0,0.167,1.0,0.167,0.334,0.167,1.0
Ben Zobrist,450314,112,37.0,44.0,22.0,3.0,0.0,1.0,18.0,18.0,0.0,33.0,0.0,0.282,117.0,0.372,0.333,0.706,0.0,0.0,0.0,5.0,572.0,137.0,39.0,14.0,41.0,0.0,2.0,0.32,1.83,117.0,23.0,0.348,8.0,0.375,0.94,0.565,46.0,0.348,16.0,0.436,0.893,0.457,0.267,5.87,0.84,9.39,1.25,7.2,17.09,7.5,0.75,0.68,10.0,11.74,1.17,1.17,0.0,14.0,0.643,9.0,0.684,1.827,1.143,1.0
Daniel Descalso,518614,112,78.0,44.0,19.0,5.0,1.0,2.0,55.0,23.0,0.0,29.0,0.0,0.177,164.0,0.277,0.256,0.533,1.0,2.0,0.667,3.0,803.0,189.0,42.0,15.0,63.0,1.0,1.0,0.25,1.16,82.0,0.0,0.0,0.0,0.143,0.143,0.0,0.0,0.105,2.0,0.19,0.295,0.105,0.267,5.87,0.84,9.39,1.25,7.2,17.09,7.5,0.75,0.68,10.0,11.74,1.17,1.17,0.0,4.0,0.25,1.0,0.25,0.5,0.25,1.0
David Bote,623520,112,118.0,77.0,46.0,17.0,0.0,11.0,87.0,43.0,4.0,76.0,6.0,0.263,289.0,0.368,0.436,0.804,1.0,4.0,0.8,9.0,1366.0,340.0,126.0,41.0,129.0,0.0,2.0,0.337,1.51,26.27,0.0,0.222,2.0,0.533,0.755,0.222,23.0,0.348,8.0,0.559,1.124,0.565,0.267,5.87,0.84,9.39,1.25,7.2,17.09,7.5,0.75,0.68,10.0,11.74,1.17,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ian Happ,664023,112,46.0,28.0,18.0,3.0,1.0,6.0,31.0,13.0,0.0,24.0,0.0,0.22,109.0,0.301,0.431,0.732,0.0,2.0,1.0,1.0,501.0,123.0,47.0,18.0,50.0,0.0,1.0,0.247,1.04,18.17,16.0,0.25,4.0,0.235,0.673,0.438,31.0,0.194,6.0,0.235,0.525,0.29,0.267,5.87,0.84,9.39,1.25,7.2,17.09,7.5,0.75,0.68,10.0,11.74,1.17,1.17,0.0,2.0,0.0,0.0,0.333,0.333,0.0,1.0
Jason Heyward,518792,112,139.0,138.0,77.0,20.0,4.0,21.0,105.0,65.0,5.0,126.0,4.0,0.259,486.0,0.35,0.447,0.797,3.0,8.0,0.727,11.0,2113.0,557.0,217.0,60.0,181.0,0.0,2.0,0.29,1.16,23.14,10.0,0.4,8.0,0.538,1.388,0.85,15.33,0.283,13.0,0.421,0.986,0.565,0.267,5.87,0.84,9.39,1.25,7.2,17.09,7.5,0.75,0.68,10.0,11.74,1.17,1.17,0.0,4.0,0.25,1.0,0.25,1.25,1.0,1.0
Javier Baez,595879,112,133.0,136.0,88.0,38.0,4.0,29.0,155.0,28.0,3.0,149.0,0.0,0.281,530.0,0.316,0.532,0.848,7.0,11.0,0.611,16.0,1999.0,560.0,282.0,85.0,205.0,0.0,2.0,0.345,1.48,18.28,25.0,0.24,6.0,0.345,0.825,0.48,55.0,0.236,13.0,0.3,0.7,0.4,0.267,5.87,0.84,9.39,1.25,7.2,17.09,7.5,0.75,0.68,10.0,11.74,1.17,1.17,0.0,6.0,0.333,2.0,0.333,1.166,0.833,0.0
Jonathan Lucroy,518960,112,95.0,84.0,30.0,10.0,1.0,8.0,50.0,26.0,1.0,68.0,5.0,0.239,284.0,0.311,0.366,0.678,0.0,0.0,0.0,17.0,1309.0,318.0,104.0,35.0,134.0,0.0,3.0,0.262,0.99,35.5,5.0,0.2,1.0,0.429,1.229,0.8,26.0,0.154,4.0,0.267,0.575,0.308,0.267,5.87,0.84,9.39,1.25,7.2,17.09,7.5,0.75,0.68,10.0,11.74,1.17,1.17,0.0,7.0,0.286,2.0,0.286,0.715,0.429,0.0
Kris Bryant,592178,112,141.0,102.0,106.0,35.0,1.0,31.0,136.0,72.0,1.0,151.0,14.0,0.289,523.0,0.388,0.537,0.925,0.0,4.0,1.0,9.0,2391.0,611.0,281.0,77.0,185.0,0.0,2.0,0.335,0.75,16.87,5.0,0.48,12.0,0.548,1.628,1.08,9.6,0.354,17.0,0.467,1.155,0.688,0.267,5.87,0.84,9.39,1.25,7.2,17.09,7.5,0.75,0.68,10.0,11.74,1.17,1.17,0.0,4.0,0.5,2.0,0.5,1.0,0.5,0.0
Kyle Schwarber,656941,112,144.0,111.0,78.0,23.0,2.0,37.0,145.0,63.0,5.0,116.0,5.0,0.235,493.0,0.325,0.515,0.84,3.0,2.0,0.4,5.0,2347.0,566.0,254.0,88.0,177.0,0.0,5.0,0.25,0.88,13.32,14.0,0.25,7.0,0.323,0.823,0.5,11.0,0.273,15.0,0.344,0.98,0.636,0.267,5.87,0.84,9.39,1.25,7.2,17.09,7.5,0.75,0.68,10.0,11.74,1.17,1.17,0.0,3.0,0.667,2.0,0.667,3.334,2.667,1.0
