Name,ID,Team,gamesPlayed,groundOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,atBatsPerHomeRun,atBatsPerHomeRun_p7G,avg_p7G,hits_p7G,obp_p7G,ops_p7G,slg_p7G,atBatsPerHomeRun_p15G,avg_p15G,hits_p15G,obp_p15G,ops_p15G,slg_p15G,avg_p5G,era_p5G,groundOutsToAirouts_p5G,hitsPer9Inn_p5G,homeRunsPer9_p5G,inningsPitched_p5G,pitchesPerInning_p5G,runsScoredPer9_p5G,stolenBasePercentage_p5G,strikePercentage_p5G,strikeoutWalkRatio_p5G,strikeoutsPer9Inn_p5G,walksPer9Inn_p5G,whip_p5G,winPercentage_p5G,atBats_h2h,avg_h2h,hits_h2h,obp_h2h,ops_h2h,slg_h2h,pitcher_hitter_opposite_hand,player_got_hit
C.J. Cron,543068,142,99.0,103.0,42.0,21.0,0.0,20.0,82.0,25.0,3.0,97.0,9.0,0.259,375.0,0.319,0.475,0.793,0.0,0.0,0.0,8.0,1602.0,411.0,178.0,66.0,149.0,0.0,2.0,0.28,1.08,18.75,22.0,0.227,5.0,0.346,0.755,0.409,51.0,0.196,10.0,0.281,0.556,0.275,0.2,2.12,0.74,6.62,0.79,34.0,15.74,2.12,0.0,0.66,5.89,14.03,2.38,1.0,0.75,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Eddie Rosario,592696,142,108.0,113.0,74.0,19.0,1.0,27.0,64.0,18.0,1.0,124.0,0.0,0.282,439.0,0.307,0.515,0.822,1.0,3.0,0.75,10.0,1627.0,463.0,226.0,85.0,186.0,0.0,6.0,0.274,0.78,16.26,26.0,0.231,6.0,0.241,0.587,0.346,15.25,0.262,16.0,0.288,0.796,0.508,0.2,2.12,0.74,6.62,0.79,34.0,15.74,2.12,0.0,0.66,5.89,14.03,2.38,1.0,0.75,20.0,0.25,5.0,0.25,0.75,0.5,1.0,False
Ehire Adrianza,501303,142,73.0,47.0,31.0,7.0,3.0,4.0,29.0,19.0,1.0,50.0,6.0,0.294,170.0,0.379,0.441,0.82,2.0,0.0,0.0,2.0,737.0,201.0,75.0,19.0,70.0,1.0,3.0,0.329,0.98,42.5,0.0,0.462,6.0,0.462,1.308,0.846,0.0,0.393,11.0,0.419,0.99,0.571,0.2,2.12,0.74,6.62,0.79,34.0,15.74,2.12,0.0,0.66,5.89,14.03,2.38,1.0,0.75,12.0,0.083,1.0,0.154,0.237,0.083,1.0,False
Jake Cave,595909,142,48.0,31.0,14.0,7.0,0.0,2.0,45.0,11.0,0.0,31.0,7.0,0.258,120.0,0.353,0.367,0.719,0.0,0.0,0.0,1.0,566.0,139.0,44.0,11.0,50.0,0.0,1.0,0.392,2.21,60.0,0.0,0.44,11.0,0.481,1.001,0.52,0.0,0.385,15.0,0.405,0.892,0.487,0.2,2.12,0.74,6.62,0.79,34.0,15.74,2.12,0.0,0.66,5.89,14.03,2.38,1.0,0.75,11.0,0.182,2.0,0.182,0.637,0.455,1.0,False
Jason Castro,488771,142,62.0,34.0,36.0,9.0,0.0,12.0,66.0,23.0,0.0,46.0,2.0,0.238,193.0,0.324,0.472,0.796,0.0,0.0,0.0,0.0,897.0,220.0,91.0,28.0,93.0,1.0,1.0,0.293,0.69,16.08,23.0,0.13,3.0,0.231,0.535,0.304,24.5,0.204,10.0,0.316,0.663,0.347,0.2,2.12,0.74,6.62,0.79,34.0,15.74,2.12,0.0,0.66,5.89,14.03,2.38,1.0,0.75,7.0,0.143,1.0,0.25,0.393,0.143,1.0,False
Jonathan Schoop,570731,142,96.0,89.0,51.0,21.0,0.0,17.0,95.0,15.0,1.0,89.0,9.0,0.254,351.0,0.301,0.459,0.759,1.0,1.0,0.5,9.0,1342.0,376.0,161.0,46.0,185.0,0.0,1.0,0.3,1.13,20.65,20.0,0.25,5.0,0.286,0.786,0.5,22.5,0.244,11.0,0.277,0.699,0.422,0.2,2.12,0.74,6.62,0.79,34.0,15.74,2.12,0.0,0.66,5.89,14.03,2.38,1.0,0.75,8.0,0.5,4.0,0.5,1.125,0.625,0.0,True
Jorge Polanco,593871,142,121.0,92.0,81.0,33.0,6.0,19.0,88.0,48.0,2.0,150.0,4.0,0.295,508.0,0.358,0.496,0.854,3.0,4.0,0.571,8.0,2260.0,566.0,252.0,66.0,172.0,1.0,5.0,0.323,0.5,26.74,16.0,0.344,11.0,0.4,1.056,0.656,31.5,0.286,18.0,0.366,0.826,0.46,0.2,2.12,0.74,6.62,0.79,34.0,15.74,2.12,0.0,0.66,5.89,14.03,2.38,1.0,0.75,13.0,0.231,3.0,0.375,0.837,0.462,1.0,True
Luis Arraez,650333,142,61.0,57.0,37.0,11.0,1.0,3.0,17.0,24.0,1.0,72.0,1.0,0.341,211.0,0.408,0.445,0.853,2.0,2.0,0.5,2.0,974.0,238.0,94.0,20.0,59.0,0.0,2.0,0.358,0.85,70.33,30.0,0.3,9.0,0.323,0.79,0.467,55.0,0.309,17.0,0.35,0.805,0.455,0.2,2.12,0.74,6.62,0.79,34.0,15.74,2.12,0.0,0.66,5.89,14.03,2.38,1.0,0.75,7.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Marwin Gonzalez,503556,142,104.0,101.0,47.0,18.0,0.0,14.0,87.0,30.0,2.0,102.0,6.0,0.265,385.0,0.327,0.421,0.748,0.0,1.0,1.0,6.0,1623.0,422.0,162.0,47.0,144.0,0.0,1.0,0.309,1.05,27.5,0.0,0.379,11.0,0.419,0.902,0.483,29.0,0.362,21.0,0.393,0.927,0.534,0.2,2.12,0.74,6.62,0.79,34.0,15.74,2.12,0.0,0.66,5.89,14.03,2.38,1.0,0.75,8.0,0.25,2.0,0.333,0.708,0.375,1.0,False
Max Kepler,596146,142,117.0,112.0,87.0,28.0,0.0,34.0,85.0,53.0,0.0,119.0,5.0,0.254,468.0,0.334,0.532,0.866,5.0,1.0,0.167,5.0,1910.0,530.0,249.0,84.0,153.0,0.0,4.0,0.241,0.72,13.76,14.0,0.179,5.0,0.303,0.732,0.429,15.25,0.164,10.0,0.271,0.648,0.377,0.2,2.12,0.74,6.62,0.79,34.0,15.74,2.12,0.0,0.66,5.89,14.03,2.38,1.0,0.75,16.0,0.375,6.0,0.444,1.132,0.688,1.0,False
Miguel Sano,593934,142,78.0,48.0,56.0,16.0,1.0,23.0,114.0,42.0,0.0,68.0,1.0,0.242,281.0,0.342,0.552,0.893,1.0,0.0,0.0,3.0,1427.0,325.0,155.0,51.0,140.0,0.0,1.0,0.31,0.92,12.22,14.0,0.286,8.0,0.394,0.965,0.571,14.25,0.246,14.0,0.377,0.886,0.509,0.2,2.12,0.74,6.62,0.79,34.0,15.74,2.12,0.0,0.66,5.89,14.03,2.38,1.0,0.75,14.0,0.143,2.0,0.143,0.357,0.214,0.0,False
Mitch Garver,641598,142,71.0,52.0,51.0,11.0,1.0,23.0,69.0,26.0,0.0,65.0,4.0,0.263,247.0,0.342,0.595,0.937,0.0,0.0,0.0,5.0,1149.0,278.0,147.0,52.0,96.0,0.0,1.0,0.269,0.84,10.74,13.5,0.185,5.0,0.241,0.685,0.444,13.5,0.185,10.0,0.228,0.691,0.463,0.2,2.12,0.74,6.62,0.79,34.0,15.74,2.12,0.0,0.66,5.89,14.03,2.38,1.0,0.75,11.0,0.273,3.0,0.333,0.788,0.455,0.0,False
Nelson Cruz,443558,142,90.0,64.0,62.0,22.0,0.0,33.0,103.0,41.0,2.0,102.0,7.0,0.303,337.0,0.389,0.662,1.05,1.0,0.0,0.0,8.0,1608.0,387.0,223.0,80.0,131.0,0.0,1.0,0.342,0.93,10.21,9.67,0.414,12.0,0.433,1.261,0.828,6.62,0.434,23.0,0.492,1.492,1.0,0.2,2.12,0.74,6.62,0.79,34.0,15.74,2.12,0.0,0.66,5.89,14.03,2.38,1.0,0.75,9.0,0.444,4.0,0.444,1.888,1.444,0.0,True
Adam Engel,641553,145,55.0,27.0,14.0,4.0,2.0,2.0,45.0,8.0,0.0,26.0,5.0,0.21,124.0,0.285,0.323,0.607,1.0,3.0,0.75,2.0,554.0,138.0,40.0,14.0,61.0,1.0,0.0,0.312,1.0,62.0,0.0,0.091,1.0,0.286,0.377,0.091,0.0,0.138,4.0,0.265,0.472,0.207,0.252,2.57,0.57,9.0,0.32,28.0,18.46,2.89,0.0,0.62,2.64,9.32,3.54,1.39,0.67,9.0,0.222,2.0,0.364,0.586,0.222,0.0,False
Eloy Jimenez,650391,145,91.0,94.0,47.0,10.0,1.0,22.0,98.0,24.0,0.0,82.0,2.0,0.241,340.0,0.293,0.471,0.764,0.0,0.0,0.0,8.0,1382.0,368.0,160.0,52.0,152.0,0.0,2.0,0.27,1.38,15.46,13.5,0.259,7.0,0.286,0.842,0.556,14.75,0.288,17.0,0.311,0.87,0.559,0.252,2.57,0.57,9.0,0.32,28.0,18.46,2.89,0.0,0.62,2.64,9.32,3.54,1.39,0.67,4.0,0.25,1.0,0.4,0.65,0.25,0.0,True
James McCann,543510,145,95.0,76.0,52.0,21.0,1.0,14.0,110.0,23.0,1.0,101.0,5.0,0.286,353.0,0.339,0.47,0.809,1.0,4.0,0.8,10.0,1594.0,382.0,166.0,49.0,147.0,1.0,0.0,0.38,1.13,25.21,14.0,0.286,8.0,0.31,0.953,0.643,28.0,0.339,19.0,0.383,0.954,0.571,0.252,2.57,0.57,9.0,0.32,28.0,18.46,2.89,0.0,0.62,2.64,9.32,3.54,1.39,0.67,10.0,0.1,1.0,0.1,0.2,0.1,0.0,False
Jon Jay,445055,145,42.0,54.0,11.0,8.0,0.0,0.0,28.0,7.0,0.0,40.0,2.0,0.263,152.0,0.302,0.316,0.618,0.0,0.0,0.0,1.0,658.0,166.0,48.0,9.0,46.0,4.0,1.0,0.32,1.54,0.0,0.0,0.1,2.0,0.182,0.282,0.1,0.0,0.14,7.0,0.204,0.364,0.16,0.252,2.57,0.57,9.0,0.32,28.0,18.46,2.89,0.0,0.62,2.64,9.32,3.54,1.39,0.67,4.0,0.25,1.0,0.4,0.65,0.25,1.0,False
Jose Abreu,547989,145,125.0,135.0,64.0,28.0,0.0,28.0,119.0,26.0,3.0,139.0,6.0,0.276,503.0,0.316,0.499,0.815,2.0,2.0,0.5,18.0,2144.0,541.0,251.0,96.0,216.0,0.0,6.0,0.307,1.16,17.96,7.0,0.286,8.0,0.31,1.06,0.75,14.5,0.345,20.0,0.391,1.029,0.638,0.252,2.57,0.57,9.0,0.32,28.0,18.46,2.89,0.0,0.62,2.64,9.32,3.54,1.39,0.67,20.0,0.35,7.0,0.435,0.835,0.4,0.0,True
Leury Garcia,544725,145,114.0,145.0,78.0,23.0,2.0,7.0,113.0,17.0,0.0,132.0,5.0,0.282,468.0,0.312,0.385,0.697,4.0,14.0,0.778,5.0,1788.0,501.0,180.0,34.0,154.0,8.0,3.0,0.356,1.63,66.86,0.0,0.188,6.0,0.188,0.469,0.281,67.0,0.224,15.0,0.232,0.59,0.358,0.252,2.57,0.57,9.0,0.32,28.0,18.46,2.89,0.0,0.62,2.64,9.32,3.54,1.39,0.67,3.0,0.667,2.0,0.667,1.334,0.667,1.0,True
Matt Skole,605474,145,14.0,6.0,4.0,1.0,0.0,0.0,17.0,4.0,0.0,9.0,0.0,0.231,39.0,0.302,0.256,0.559,0.0,0.0,0.0,0.0,178.0,43.0,10.0,4.0,20.0,0.0,0.0,0.409,0.86,0.0,0.0,0.238,5.0,0.333,0.571,0.238,0.0,0.231,9.0,0.302,0.558,0.256,0.252,2.57,0.57,9.0,0.32,28.0,18.46,2.89,0.0,0.62,2.64,9.32,3.54,1.39,0.67,3.0,0.333,1.0,0.333,0.666,0.333,1.0,True
Ryan Goins,572365,145,34.0,28.0,10.0,5.0,1.0,2.0,36.0,14.0,1.0,30.0,1.0,0.268,112.0,0.354,0.384,0.738,1.0,0.0,0.0,6.0,545.0,128.0,43.0,10.0,41.0,1.0,0.0,0.378,1.47,56.0,0.0,0.208,5.0,0.24,0.448,0.208,0.0,0.222,12.0,0.263,0.485,0.222,0.252,2.57,0.57,9.0,0.32,28.0,18.46,2.89,0.0,0.62,2.64,9.32,3.54,1.39,0.67,20.0,0.1,2.0,0.143,0.243,0.1,1.0,False
Tim Anderson,641313,145,92.0,100.0,58.0,23.0,0.0,13.0,76.0,10.0,0.0,121.0,3.0,0.332,364.0,0.354,0.503,0.857,4.0,16.0,0.8,9.0,1278.0,378.0,183.0,44.0,130.0,0.0,1.0,0.391,1.47,28.0,30.0,0.433,13.0,0.452,1.085,0.633,63.0,0.429,27.0,0.446,1.017,0.571,0.252,2.57,0.57,9.0,0.32,28.0,18.46,2.89,0.0,0.62,2.64,9.32,3.54,1.39,0.67,12.0,0.25,3.0,0.308,0.558,0.25,0.0,True
Welington Castillo,456078,145,56.0,44.0,12.0,9.0,0.0,7.0,60.0,14.0,0.0,36.0,3.0,0.202,178.0,0.27,0.371,0.641,0.0,0.0,0.0,6.0,770.0,196.0,66.0,23.0,75.0,0.0,1.0,0.259,1.13,25.43,23.0,0.261,6.0,0.292,0.814,0.522,23.0,0.261,12.0,0.3,0.778,0.478,0.252,2.57,0.57,9.0,0.32,28.0,18.46,2.89,0.0,0.62,2.64,9.32,3.54,1.39,0.67,6.0,0.167,1.0,0.286,0.453,0.167,0.0,False
Yolmer Sanchez,570560,145,116.0,94.0,45.0,14.0,4.0,2.0,92.0,30.0,1.0,96.0,4.0,0.251,382.0,0.312,0.325,0.636,4.0,5.0,0.556,7.0,1707.0,423.0,124.0,30.0,162.0,6.0,1.0,0.325,0.88,191.0,0.0,0.333,8.0,0.36,0.777,0.417,0.0,0.24,12.0,0.321,0.601,0.28,0.252,2.57,0.57,9.0,0.32,28.0,18.46,2.89,0.0,0.62,2.64,9.32,3.54,1.39,0.67,14.0,0.143,2.0,0.2,0.343,0.143,1.0,True
Adam Jones,430945,109,115.0,114.0,61.0,23.0,1.0,14.0,82.0,23.0,2.0,112.0,7.0,0.27,415.0,0.317,0.431,0.748,1.0,2.0,0.667,14.0,1605.0,449.0,179.0,57.0,154.0,0.0,3.0,0.304,1.04,29.64,17.0,0.353,6.0,0.389,1.036,0.647,38.0,0.316,12.0,0.333,0.833,0.5,0.087,1.29,0.31,2.57,1.29,7.0,14.43,1.29,0.0,0.64,2.0,5.14,2.57,0.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Alex Avila,488671,109,46.0,35.0,18.0,5.0,0.0,9.0,45.0,28.0,6.0,27.0,1.0,0.229,118.0,0.381,0.5,0.881,0.0,1.0,1.0,6.0,613.0,147.0,59.0,22.0,40.0,0.0,0.0,0.281,3.18,13.11,14.0,0.143,2.0,0.25,0.607,0.357,9.5,0.263,10.0,0.391,0.996,0.605,0.087,1.29,0.31,2.57,1.29,7.0,14.43,1.29,0.0,0.64,2.0,5.14,2.57,0.57,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,True
Carson Kelly,608348,109,89.0,58.0,36.0,17.0,0.0,18.0,57.0,36.0,9.0,65.0,2.0,0.257,253.0,0.353,0.538,0.89,0.0,0.0,0.0,10.0,1242.0,292.0,136.0,43.0,114.0,0.0,1.0,0.263,0.78,14.06,20.0,0.1,2.0,0.25,0.5,0.25,11.0,0.182,8.0,0.321,0.776,0.455,0.087,1.29,0.31,2.57,1.29,7.0,14.43,1.29,0.0,0.64,2.0,5.14,2.57,0.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Christian Walker,572233,109,120.0,90.0,65.0,21.0,1.0,22.0,124.0,51.0,3.0,107.0,5.0,0.256,418.0,0.343,0.469,0.812,1.0,7.0,0.875,8.0,1914.0,475.0,196.0,56.0,187.0,0.0,1.0,0.311,0.92,19.0,21.0,0.143,3.0,0.217,0.503,0.286,26.0,0.25,13.0,0.304,0.689,0.385,0.087,1.29,0.31,2.57,1.29,7.0,14.43,1.29,0.0,0.64,2.0,5.14,2.57,0.57,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
David Peralta,444482,109,98.0,109.0,48.0,29.0,3.0,12.0,86.0,35.0,3.0,105.0,5.0,0.277,379.0,0.345,0.464,0.81,0.0,0.0,0.0,9.0,1543.0,420.0,176.0,57.0,151.0,0.0,1.0,0.33,1.36,31.58,29.0,0.241,7.0,0.29,0.773,0.483,17.67,0.245,13.0,0.333,0.842,0.509,0.087,1.29,0.31,2.57,1.29,7.0,14.43,1.29,0.0,0.64,2.0,5.14,2.57,0.57,1.0,2.0,0.0,0.0,0.333,0.333,0.0,1.0,False
Eduardo Escobar,500871,109,125.0,101.0,78.0,24.0,10.0,28.0,103.0,42.0,2.0,135.0,3.0,0.271,498.0,0.325,0.528,0.854,1.0,5.0,0.833,6.0,2111.0,553.0,263.0,100.0,205.0,0.0,10.0,0.284,0.6,17.79,29.0,0.241,7.0,0.258,0.81,0.552,15.25,0.213,13.0,0.25,0.758,0.508,0.087,1.29,0.31,2.57,1.29,7.0,14.43,1.29,0.0,0.64,2.0,5.14,2.57,0.57,1.0,3.0,0.333,1.0,0.333,1.0,0.667,1.0,True
Ildemaro Vargas,545121,109,71.0,65.0,23.0,7.0,0.0,5.0,21.0,9.0,0.0,45.0,0.0,0.265,170.0,0.3,0.394,0.694,0.0,1.0,1.0,5.0,672.0,180.0,67.0,20.0,68.0,0.0,1.0,0.276,1.63,34.0,0.0,0.5,4.0,0.5,1.125,0.625,18.0,0.333,6.0,0.333,0.889,0.556,0.087,1.29,0.31,2.57,1.29,7.0,14.43,1.29,0.0,0.64,2.0,5.14,2.57,0.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
Jake Lamb,571875,109,50.0,28.0,23.0,6.0,1.0,5.0,38.0,23.0,1.0,27.0,4.0,0.211,128.0,0.346,0.391,0.737,0.0,0.0,0.0,3.0,674.0,156.0,50.0,19.0,50.0,0.0,1.0,0.256,0.78,25.6,0.0,0.118,2.0,0.167,0.285,0.118,34.0,0.176,6.0,0.3,0.565,0.265,0.087,1.29,0.31,2.57,1.29,7.0,14.43,1.29,0.0,0.64,2.0,5.14,2.57,0.57,1.0,3.0,0.0,0.0,0.25,0.25,0.0,1.0,False
Jarrod Dyson,502481,109,103.0,92.0,55.0,9.0,2.0,7.0,68.0,36.0,0.0,84.0,1.0,0.256,328.0,0.331,0.36,0.69,4.0,27.0,0.871,1.0,1369.0,366.0,118.0,24.0,87.0,0.0,1.0,0.303,1.08,46.86,0.0,0.211,4.0,0.211,0.422,0.211,50.0,0.3,15.0,0.314,0.714,0.4,0.087,1.29,0.31,2.57,1.29,7.0,14.43,1.29,0.0,0.64,2.0,5.14,2.57,0.57,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Josh Rojas,668942,109,9.0,4.0,3.0,1.0,0.0,0.0,6.0,3.0,0.0,6.0,0.0,0.231,26.0,0.31,0.269,0.58,1.0,1.0,0.5,1.0,102.0,29.0,7.0,2.0,12.0,0.0,0.0,0.3,0.4,0.0,0.0,0.158,3.0,0.238,0.449,0.211,0.0,0.231,6.0,0.31,0.579,0.269,0.087,1.29,0.31,2.57,1.29,7.0,14.43,1.29,0.0,0.64,2.0,5.14,2.57,0.57,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Ketel Marte,606466,109,121.0,134.0,85.0,27.0,8.0,27.0,76.0,46.0,2.0,155.0,4.0,0.319,486.0,0.381,0.574,0.955,2.0,8.0,0.8,7.0,2052.0,538.0,279.0,75.0,166.0,0.0,2.0,0.332,1.09,18.0,10.0,0.333,10.0,0.412,1.112,0.7,16.0,0.359,23.0,0.431,1.072,0.641,0.087,1.29,0.31,2.57,1.29,7.0,14.43,1.29,0.0,0.64,2.0,5.14,2.57,0.57,1.0,3.0,0.333,1.0,0.333,1.666,1.333,1.0,True
Nick Ahmed,605113,109,126.0,134.0,69.0,26.0,4.0,17.0,88.0,44.0,1.0,119.0,2.0,0.271,439.0,0.333,0.465,0.797,1.0,7.0,0.875,11.0,1882.0,497.0,204.0,70.0,189.0,1.0,11.0,0.296,1.22,25.82,7.33,0.318,7.0,0.407,1.18,0.773,8.5,0.294,15.0,0.351,1.076,0.725,0.087,1.29,0.31,2.57,1.29,7.0,14.43,1.29,0.0,0.64,2.0,5.14,2.57,0.57,1.0,2.0,0.0,0.0,0.333,0.333,0.0,0.0,False
Wilmer Flores,527038,109,67.0,50.0,21.0,12.0,0.0,6.0,21.0,11.0,0.0,58.0,3.0,0.307,189.0,0.353,0.466,0.819,0.0,0.0,0.0,7.0,789.0,204.0,88.0,22.0,87.0,0.0,1.0,0.319,0.82,31.5,5.5,0.545,12.0,0.583,1.719,1.136,9.25,0.432,16.0,0.475,1.286,0.811,0.087,1.29,0.31,2.57,1.29,7.0,14.43,1.29,0.0,0.64,2.0,5.14,2.57,0.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Charlie Blackmon,453568,115,108.0,115.0,95.0,34.0,7.0,27.0,86.0,28.0,1.0,152.0,6.0,0.33,461.0,0.375,0.61,0.985,4.0,2.0,0.333,5.0,1871.0,496.0,281.0,72.0,106.0,0.0,1.0,0.358,1.06,17.07,9.0,0.407,11.0,0.467,1.282,0.815,12.8,0.359,23.0,0.397,1.085,0.688,0.394,8.02,1.18,15.61,3.41,21.1,16.36,8.53,0.0,0.68,3.0,3.8,1.27,1.88,0.0,13.0,0.231,3.0,0.286,0.748,0.462,1.0,True
Daniel Murphy,502517,115,100.0,93.0,45.0,28.0,1.0,11.0,59.0,26.0,0.0,99.0,1.0,0.286,346.0,0.334,0.468,0.802,1.0,1.0,0.5,7.0,1480.0,379.0,162.0,66.0,137.0,0.0,4.0,0.314,0.94,31.46,0.0,0.35,7.0,0.417,0.967,0.55,0.0,0.22,11.0,0.273,0.573,0.3,0.394,8.02,1.18,15.61,3.41,21.1,16.36,8.53,0.0,0.68,3.0,3.8,1.27,1.88,0.0,27.0,0.259,7.0,0.259,0.703,0.444,1.0,True
Dom Nunez,624513,115,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.333,9.0,0.3,0.778,1.078,0.0,0.0,0.0,0.0,49.0,10.0,7.0,2.0,3.0,0.0,1.0,0.25,0.2,9.0,9.0,0.333,3.0,0.3,1.078,0.778,9.0,0.333,3.0,0.3,1.078,0.778,0.394,8.02,1.18,15.61,3.41,21.1,16.36,8.53,0.0,0.68,3.0,3.8,1.27,1.88,0.0,1.0,1.0,1.0,0.5,2.5,2.0,1.0,True
Garrett Hampson,641658,115,72.0,45.0,23.0,7.0,3.0,2.0,64.0,15.0,1.0,41.0,0.0,0.216,190.0,0.272,0.316,0.588,3.0,5.0,0.625,1.0,864.0,208.0,60.0,15.0,78.0,2.0,1.0,0.312,1.05,95.0,0.0,0.214,3.0,0.214,0.428,0.214,0.0,0.258,8.0,0.281,0.636,0.355,0.394,8.02,1.18,15.61,3.41,21.1,16.36,8.53,0.0,0.68,3.0,3.8,1.27,1.88,0.0,2.0,0.5,1.0,0.5,1.0,0.5,0.0,True
Ian Desmond,435622,115,111.0,98.0,53.0,27.0,3.0,14.0,97.0,29.0,1.0,93.0,2.0,0.259,359.0,0.316,0.468,0.784,3.0,3.0,0.5,10.0,1481.0,393.0,168.0,56.0,161.0,1.0,2.0,0.316,1.32,25.64,20.0,0.25,5.0,0.375,0.775,0.4,42.0,0.167,7.0,0.255,0.517,0.262,0.394,8.02,1.18,15.61,3.41,21.1,16.36,8.53,0.0,0.68,3.0,3.8,1.27,1.88,0.0,28.0,0.357,10.0,0.4,0.829,0.429,0.0,False
Nolan Arenado,571448,115,124.0,106.0,81.0,24.0,2.0,31.0,71.0,45.0,9.0,143.0,3.0,0.302,474.0,0.361,0.557,0.918,2.0,2.0,0.5,10.0,1866.0,529.0,264.0,96.0,185.0,0.0,7.0,0.296,0.66,15.29,6.2,0.258,8.0,0.273,1.047,0.774,6.56,0.305,18.0,0.338,1.118,0.78,0.394,8.02,1.18,15.61,3.41,21.1,16.36,8.53,0.0,0.68,3.0,3.8,1.27,1.88,0.0,10.0,0.5,5.0,0.545,1.645,1.1,0.0,False
Raimel Tapia,606132,115,115.0,107.0,48.0,22.0,5.0,8.0,82.0,20.0,0.0,106.0,0.0,0.29,365.0,0.327,0.444,0.771,3.0,5.0,0.625,2.0,1404.0,385.0,162.0,38.0,143.0,0.0,0.0,0.356,1.53,45.62,0.0,0.31,9.0,0.355,0.665,0.31,62.0,0.387,24.0,0.433,0.885,0.452,0.394,8.02,1.18,15.61,3.41,21.1,16.36,8.53,0.0,0.68,3.0,3.8,1.27,1.88,0.0,3.0,0.667,2.0,0.667,1.334,0.667,1.0,True
Ryan McMahon,641857,115,108.0,93.0,56.0,19.0,1.0,17.0,116.0,45.0,1.0,97.0,0.0,0.266,364.0,0.346,0.464,0.811,1.0,5.0,0.833,10.0,1672.0,410.0,169.0,64.0,167.0,0.0,1.0,0.345,1.58,21.41,5.75,0.304,7.0,0.385,1.211,0.826,10.2,0.255,13.0,0.377,0.985,0.608,0.394,8.02,1.18,15.61,3.41,21.1,16.36,8.53,0.0,0.68,3.0,3.8,1.27,1.88,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Tony Wolters,547172,115,94.0,81.0,37.0,15.0,2.0,1.0,50.0,26.0,4.0,82.0,5.0,0.281,292.0,0.345,0.356,0.701,1.0,0.0,0.0,7.0,1208.0,330.0,104.0,32.0,126.0,2.0,5.0,0.329,0.94,292.0,0.0,0.261,6.0,0.32,0.624,0.304,0.0,0.3,15.0,0.352,0.712,0.36,0.394,8.02,1.18,15.61,3.41,21.1,16.36,8.53,0.0,0.68,3.0,3.8,1.27,1.88,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Trevor Story,596115,115,114.0,76.0,93.0,33.0,5.0,28.0,131.0,44.0,0.0,137.0,6.0,0.296,463.0,0.362,0.57,0.933,6.0,18.0,0.75,2.0,2113.0,516.0,264.0,74.0,160.0,0.0,3.0,0.355,0.62,16.54,25.0,0.44,11.0,0.529,1.129,0.6,20.0,0.383,23.0,0.451,1.084,0.633,0.394,8.02,1.18,15.61,3.41,21.1,16.36,8.53,0.0,0.68,3.0,3.8,1.27,1.88,0.0,9.0,0.222,2.0,0.222,0.444,0.222,0.0,True
Yonathan Daza,602074,115,19.0,19.0,4.0,0.0,0.0,0.0,10.0,2.0,0.0,9.0,0.0,0.18,50.0,0.212,0.18,0.392,0.0,0.0,0.0,2.0,181.0,52.0,9.0,1.0,26.0,0.0,0.0,0.225,1.58,0.0,0.0,0.188,3.0,0.188,0.376,0.188,0.0,0.222,8.0,0.243,0.465,0.222,0.394,8.02,1.18,15.61,3.41,21.1,16.36,8.53,0.0,0.68,3.0,3.8,1.27,1.88,0.0,2.0,0.5,1.0,0.5,1.0,0.5,0.0,True
Yonder Alonso,475174,115,93.0,73.0,33.0,10.0,0.0,10.0,61.0,37.0,2.0,53.0,2.0,0.202,263.0,0.303,0.354,0.656,1.0,0.0,0.0,12.0,1242.0,304.0,93.0,35.0,108.0,0.0,2.0,0.222,0.94,26.3,0.0,0.286,4.0,0.375,0.732,0.357,13.5,0.296,8.0,0.424,0.98,0.556,0.394,8.02,1.18,15.61,3.41,21.1,16.36,8.53,0.0,0.68,3.0,3.8,1.27,1.88,0.0,19.0,0.316,6.0,0.364,0.943,0.579,1.0,True
