Name,ID,Team,gamesPlayed,groundOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,atBatsPerHomeRun,atBatsPerHomeRun_p7G,avg_p7G,hits_p7G,obp_p7G,ops_p7G,slg_p7G,atBatsPerHomeRun_p15G,avg_p15G,hits_p15G,obp_p15G,ops_p15G,slg_p15G,avg_p5G,era_p5G,groundOutsToAirouts_p5G,hitsPer9Inn_p5G,homeRunsPer9_p5G,inningsPitched_p5G,pitchesPerInning_p5G,runsScoredPer9_p5G,stolenBasePercentage_p5G,strikePercentage_p5G,strikeoutWalkRatio_p5G,strikeoutsPer9Inn_p5G,walksPer9Inn_p5G,whip_p5G,winPercentage_p5G,atBats_h2h,avg_h2h,hits_h2h,obp_h2h,ops_h2h,slg_h2h,pitcher_hitter_opposite_hand,player_got_hit
Christian Yelich,592885,158,117.0,105.0,91.0,26.0,3.0,41.0,106.0,68.0,16.0,148.0,7.0,0.332,446.0,0.426,0.679,1.105,2.0,25.0,0.926,8.0,2016.0,524.0,303.0,89.0,167.0,0.0,3.0,0.354,1.17,10.88,0.0,0.28,7.0,0.455,0.815,0.36,11.8,0.356,21.0,0.441,1.102,0.661,0.295,4.73,1.55,11.14,1.37,26.2,18.26,5.15,0.0,0.63,2.08,9.11,4.39,1.73,0.5,12.0,0.417,5.0,0.563,1.063,0.5,1.0,True
Cory Spangenberg,605486,158,3.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.333,9.0,0.333,0.556,0.889,0.0,0.0,0.0,0.0,35.0,9.0,5.0,1.0,2.0,0.0,0.0,0.5,2.0,0.0,0.0,0.333,3.0,0.333,0.889,0.556,0.0,0.333,3.0,0.333,0.889,0.556,0.295,4.73,1.55,11.14,1.37,26.2,18.26,5.15,0.0,0.63,2.08,9.11,4.39,1.73,0.5,4.0,0.75,3.0,0.75,1.75,1.0,1.0,True
Eric Thames,519346,158,120.0,47.0,54.0,19.0,2.0,19.0,111.0,43.0,3.0,80.0,6.0,0.257,311.0,0.356,0.514,0.871,1.0,3.0,0.75,0.0,1514.0,362.0,160.0,51.0,144.0,0.0,2.0,0.333,0.63,16.37,11.0,0.318,7.0,0.375,1.148,0.773,12.0,0.313,15.0,0.377,1.065,0.688,0.295,4.73,1.55,11.14,1.37,26.2,18.26,5.15,0.0,0.63,2.08,9.11,4.39,1.73,0.5,17.0,0.353,6.0,0.353,1.235,0.882,1.0,True
Hernan Perez,541650,158,69.0,46.0,23.0,8.0,0.0,5.0,50.0,10.0,0.0,42.0,0.0,0.241,174.0,0.281,0.374,0.655,1.0,4.0,0.8,8.0,712.0,186.0,65.0,12.0,75.0,1.0,1.0,0.308,1.21,34.8,0.0,0.286,4.0,0.333,0.619,0.286,0.0,0.225,9.0,0.262,0.537,0.275,0.295,4.73,1.55,11.14,1.37,26.2,18.26,5.15,0.0,0.63,2.08,9.11,4.39,1.73,0.5,18.0,0.389,7.0,0.421,1.032,0.611,0.0,True
Keston Hiura,669374,158,67.0,38.0,42.0,19.0,2.0,15.0,88.0,23.0,1.0,77.0,6.0,0.302,255.0,0.373,0.569,0.942,3.0,8.0,0.727,3.0,1124.0,284.0,145.0,40.0,117.0,0.0,0.0,0.408,0.73,17.0,28.0,0.214,6.0,0.29,0.719,0.429,31.5,0.286,18.0,0.366,0.858,0.492,0.295,4.73,1.55,11.14,1.37,26.2,18.26,5.15,0.0,0.63,2.08,9.11,4.39,1.73,0.5,5.0,0.4,2.0,0.4,1.0,0.6,0.0,False
Lorenzo Cain,456715,158,120.0,155.0,64.0,26.0,0.0,8.0,91.0,45.0,0.0,120.0,6.0,0.252,476.0,0.322,0.357,0.679,7.0,16.0,0.696,12.0,2145.0,531.0,170.0,41.0,171.0,0.0,4.0,0.294,1.36,59.5,0.0,0.292,7.0,0.414,0.747,0.333,0.0,0.265,13.0,0.39,0.676,0.286,0.295,4.73,1.55,11.14,1.37,26.2,18.26,5.15,0.0,0.63,2.08,9.11,4.39,1.73,0.5,18.0,0.333,6.0,0.333,0.889,0.556,0.0,True
Manny Pina,444489,158,65.0,28.0,10.0,6.0,0.0,7.0,41.0,13.0,1.0,30.0,3.0,0.222,135.0,0.305,0.422,0.727,0.0,0.0,0.0,1.0,626.0,151.0,57.0,19.0,75.0,0.0,0.0,0.264,0.78,19.29,14.0,0.214,3.0,0.267,0.696,0.429,37.0,0.27,10.0,0.308,0.74,0.432,0.295,4.73,1.55,11.14,1.37,26.2,18.26,5.15,0.0,0.63,2.08,9.11,4.39,1.73,0.5,2.0,0.5,1.0,0.5,1.0,0.5,0.0,False
Mike Moustakas,519058,158,121.0,109.0,71.0,28.0,1.0,31.0,85.0,44.0,4.0,122.0,6.0,0.263,464.0,0.334,0.528,0.862,0.0,3.0,1.0,11.0,1962.0,515.0,245.0,76.0,219.0,0.0,1.0,0.261,0.73,14.97,6.33,0.316,6.0,0.48,1.375,0.895,14.0,0.25,14.0,0.333,0.887,0.554,0.295,4.73,1.55,11.14,1.37,26.2,18.26,5.15,0.0,0.63,2.08,9.11,4.39,1.73,0.5,11.0,0.364,4.0,0.462,1.098,0.636,1.0,False
Orlando Arcia,606115,158,124.0,131.0,47.0,11.0,1.0,14.0,89.0,40.0,5.0,92.0,0.0,0.227,406.0,0.293,0.362,0.655,4.0,7.0,0.636,15.0,1776.0,451.0,147.0,46.0,193.0,1.0,4.0,0.254,1.32,29.0,0.0,0.167,3.0,0.273,0.44,0.167,24.0,0.229,11.0,0.304,0.658,0.354,0.295,4.73,1.55,11.14,1.37,26.2,18.26,5.15,0.0,0.63,2.08,9.11,4.39,1.73,0.5,14.0,0.286,4.0,0.375,0.804,0.429,0.0,False
Ryan Braun,460075,158,120.0,112.0,56.0,25.0,2.0,18.0,89.0,26.0,1.0,113.0,6.0,0.288,393.0,0.34,0.499,0.838,1.0,10.0,0.909,13.0,1569.0,431.0,196.0,57.0,169.0,0.0,2.0,0.33,1.38,21.83,13.0,0.385,10.0,0.393,1.085,0.692,24.5,0.388,19.0,0.446,1.079,0.633,0.295,4.73,1.55,11.14,1.37,26.2,18.26,5.15,0.0,0.63,2.08,9.11,4.39,1.73,0.5,93.0,0.204,19.0,0.242,0.565,0.323,0.0,False
Trent Grisham,663757,158,20.0,12.0,9.0,2.0,0.0,4.0,16.0,5.0,0.0,14.0,2.0,0.237,59.0,0.309,0.475,0.783,1.0,0.0,0.0,2.0,273.0,68.0,28.0,11.0,25.0,0.0,2.0,0.244,0.63,14.75,16.0,0.125,2.0,0.263,0.576,0.313,14.67,0.205,9.0,0.3,0.732,0.432,0.295,4.73,1.55,11.14,1.37,26.2,18.26,5.15,0.0,0.63,2.08,9.11,4.39,1.73,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,True
Yasmani Grandal,518735,158,123.0,96.0,56.0,21.0,2.0,20.0,103.0,82.0,2.0,104.0,5.0,0.253,411.0,0.38,0.46,0.84,1.0,5.0,0.833,12.0,2156.0,503.0,189.0,61.0,163.0,0.0,5.0,0.287,0.85,20.55,0.0,0.217,5.0,0.438,0.742,0.304,52.0,0.269,14.0,0.449,0.814,0.365,0.295,4.73,1.55,11.14,1.37,26.2,18.26,5.15,0.0,0.63,2.08,9.11,4.39,1.73,0.5,14.0,0.286,4.0,0.412,0.698,0.286,1.0,False
Dexter Fowler,451594,138,120.0,87.0,51.0,20.0,1.0,15.0,105.0,52.0,1.0,94.0,8.0,0.249,378.0,0.349,0.426,0.775,2.0,7.0,0.778,5.0,1843.0,442.0,161.0,56.0,128.0,1.0,3.0,0.303,0.91,25.2,25.0,0.24,6.0,0.406,0.846,0.44,17.0,0.255,13.0,0.391,0.881,0.49,0.264,5.87,0.92,9.39,1.96,23.0,19.04,6.65,1.0,0.55,1.38,8.61,6.26,1.74,0.0,30.0,0.433,13.0,0.469,1.169,0.7,1.0,True
Harrison Bader,664056,138,97.0,56.0,38.0,11.0,3.0,7.0,77.0,36.0,4.0,49.0,8.0,0.202,242.0,0.324,0.36,0.684,3.0,7.0,0.7,2.0,1199.0,288.0,87.0,24.0,101.0,1.0,1.0,0.264,0.9,34.57,21.0,0.286,6.0,0.464,1.035,0.571,34.0,0.176,6.0,0.317,0.67,0.353,0.264,5.87,0.92,9.39,1.96,23.0,19.04,6.65,1.0,0.55,1.38,8.61,6.26,1.74,0.0,6.0,0.5,3.0,0.556,1.556,1.0,0.0,True
Kolten Wong,543939,138,126.0,105.0,48.0,20.0,1.0,9.0,68.0,41.0,5.0,108.0,13.0,0.272,397.0,0.356,0.395,0.752,2.0,17.0,0.895,1.0,1668.0,458.0,157.0,48.0,171.0,3.0,4.0,0.306,0.85,44.11,0.0,0.19,4.0,0.292,0.482,0.19,45.0,0.311,14.0,0.404,0.826,0.422,0.264,5.87,0.92,9.39,1.96,23.0,19.04,6.65,1.0,0.55,1.38,8.61,6.26,1.74,0.0,10.0,0.4,4.0,0.5,1.0,0.5,1.0,False
Lane Thomas,657041,138,33.0,10.0,6.0,0.0,1.0,4.0,8.0,4.0,0.0,12.0,1.0,0.316,38.0,0.395,0.684,1.08,1.0,1.0,0.5,1.0,171.0,43.0,26.0,12.0,17.0,0.0,0.0,0.308,1.25,9.5,7.0,0.143,1.0,0.333,0.904,0.571,11.0,0.273,6.0,0.36,0.996,0.636,0.264,5.87,0.92,9.39,1.96,23.0,19.04,6.65,1.0,0.55,1.38,8.61,6.26,1.74,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Marcell Ozuna,542303,138,100.0,90.0,68.0,20.0,1.0,24.0,85.0,44.0,2.0,100.0,1.0,0.27,370.0,0.349,0.524,0.873,1.0,12.0,0.923,14.0,1708.0,416.0,194.0,77.0,181.0,0.0,1.0,0.29,0.94,15.42,13.0,0.462,12.0,0.533,1.379,0.846,27.5,0.364,20.0,0.444,1.026,0.582,0.264,5.87,0.92,9.39,1.96,23.0,19.04,6.65,1.0,0.55,1.38,8.61,6.26,1.74,0.0,31.0,0.29,9.0,0.361,0.78,0.419,0.0,True
Matt Carpenter,572761,138,101.0,61.0,51.0,14.0,2.0,12.0,108.0,54.0,0.0,75.0,5.0,0.216,348.0,0.326,0.371,0.697,1.0,6.0,0.857,3.0,1832.0,412.0,129.0,35.0,127.0,1.0,4.0,0.272,0.56,29.0,15.0,0.267,4.0,0.421,0.888,0.467,19.0,0.184,7.0,0.34,0.708,0.368,0.264,5.87,0.92,9.39,1.96,23.0,19.04,6.65,1.0,0.55,1.38,8.61,6.26,1.74,0.0,24.0,0.083,2.0,0.083,0.25,0.167,1.0,False
Matt Wieters,446308,138,58.0,32.0,14.0,4.0,0.0,10.0,46.0,11.0,0.0,34.0,1.0,0.219,155.0,0.272,0.439,0.711,1.0,1.0,0.5,3.0,714.0,169.0,68.0,23.0,83.0,0.0,2.0,0.238,0.71,15.5,0.0,0.0,0.0,0.154,0.154,0.0,40.0,0.175,7.0,0.214,0.489,0.275,0.264,5.87,0.92,9.39,1.96,23.0,19.04,6.65,1.0,0.55,1.38,8.61,6.26,1.74,0.0,17.0,0.588,10.0,0.619,1.443,0.824,1.0,False
Paul DeJong,657557,138,128.0,101.0,84.0,27.0,1.0,24.0,112.0,51.0,1.0,117.0,10.0,0.248,472.0,0.331,0.462,0.793,5.0,6.0,0.545,12.0,2078.0,538.0,218.0,64.0,199.0,0.0,5.0,0.273,0.69,19.67,10.5,0.286,6.0,0.452,1.023,0.571,9.4,0.213,10.0,0.35,0.882,0.532,0.264,5.87,0.92,9.39,1.96,23.0,19.04,6.65,1.0,0.55,1.38,8.61,6.26,1.74,0.0,8.0,0.125,1.0,0.417,0.667,0.25,0.0,True
Paul Goldschmidt,502671,138,130.0,99.0,81.0,16.0,0.0,29.0,134.0,55.0,1.0,127.0,2.0,0.261,487.0,0.337,0.472,0.809,1.0,1.0,0.5,8.0,2300.0,548.0,230.0,71.0,174.0,0.0,2.0,0.301,0.77,16.79,27.0,0.296,8.0,0.367,0.811,0.444,14.25,0.298,17.0,0.349,0.91,0.561,0.264,5.87,0.92,9.39,1.96,23.0,19.04,6.65,1.0,0.55,1.38,8.61,6.26,1.74,0.0,21.0,0.476,10.0,0.542,1.161,0.619,0.0,False
Tommy Edman,669242,138,61.0,52.0,34.0,11.0,3.0,5.0,38.0,10.0,0.0,59.0,1.0,0.285,207.0,0.321,0.44,0.761,1.0,9.0,0.9,1.0,856.0,218.0,91.0,22.0,78.0,0.0,0.0,0.329,0.9,41.4,0.0,0.367,11.0,0.424,0.924,0.5,62.0,0.371,23.0,0.418,0.918,0.5,0.264,5.87,0.92,9.39,1.96,23.0,19.04,6.65,1.0,0.55,1.38,8.61,6.26,1.74,0.0,7.0,0.286,2.0,0.286,0.715,0.429,1.0,True
Yadier Molina,425877,138,84.0,91.0,31.0,17.0,0.0,5.0,40.0,15.0,0.0,81.0,2.0,0.261,310.0,0.296,0.365,0.661,0.0,4.0,1.0,12.0,1157.0,331.0,113.0,43.0,126.0,0.0,4.0,0.283,0.89,62.0,25.0,0.4,10.0,0.516,1.076,0.56,53.0,0.264,14.0,0.333,0.673,0.34,0.264,5.87,0.92,9.39,1.96,23.0,19.04,6.65,1.0,0.55,1.38,8.61,6.26,1.74,0.0,29.0,0.414,12.0,0.455,1.179,0.724,0.0,True
Yairo Munoz,622168,138,77.0,50.0,20.0,7.0,1.0,2.0,33.0,5.0,0.0,44.0,1.0,0.273,161.0,0.298,0.366,0.664,3.0,8.0,0.727,4.0,600.0,168.0,59.0,13.0,65.0,0.0,1.0,0.331,1.43,80.5,0.0,0.385,5.0,0.385,0.77,0.385,0.0,0.286,8.0,0.323,0.609,0.286,0.264,5.87,0.92,9.39,1.96,23.0,19.04,6.65,1.0,0.55,1.38,8.61,6.26,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Austin Dean,621573,146,35.0,26.0,6.0,5.0,0.0,2.0,23.0,1.0,0.0,18.0,0.0,0.196,92.0,0.202,0.315,0.517,0.0,0.0,0.0,4.0,368.0,94.0,29.0,10.0,29.0,0.0,1.0,0.235,1.0,46.0,0.0,0.071,1.0,0.071,0.142,0.071,32.0,0.219,7.0,0.219,0.532,0.313,0.129,0.9,1.29,3.9,0.6,30.0,17.27,0.9,1.0,0.58,2.11,12.0,5.7,1.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Bryan Holaday,592407,146,32.0,28.0,10.0,5.0,0.0,3.0,15.0,10.0,2.0,26.0,1.0,0.292,89.0,0.37,0.449,0.819,1.0,0.0,0.0,5.0,395.0,101.0,40.0,9.0,33.0,1.0,0.0,0.324,1.33,29.67,0.0,0.231,3.0,0.286,0.594,0.308,41.0,0.268,11.0,0.318,0.733,0.415,0.129,0.9,1.29,3.9,0.6,30.0,17.27,0.9,1.0,0.58,2.11,12.0,5.7,1.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Curtis Granderson,434158,146,113.0,59.0,42.0,17.0,1.0,11.0,89.0,38.0,1.0,55.0,3.0,0.19,290.0,0.288,0.369,0.657,3.0,0.0,0.0,3.0,1438.0,333.0,107.0,33.0,104.0,0.0,2.0,0.229,0.66,26.36,0.0,0.273,3.0,0.467,0.74,0.273,11.5,0.304,7.0,0.484,1.049,0.565,0.129,0.9,1.29,3.9,0.6,30.0,17.27,0.9,1.0,0.58,2.11,12.0,5.7,1.07,1.0,12.0,0.083,1.0,0.267,0.35,0.083,1.0,False
Garrett Cooper,643265,146,91.0,96.0,48.0,12.0,1.0,12.0,97.0,30.0,0.0,90.0,5.0,0.28,321.0,0.349,0.436,0.785,0.0,0.0,0.0,8.0,1475.0,358.0,140.0,43.0,121.0,0.0,2.0,0.364,2.4,26.75,0.0,0.19,4.0,0.227,0.465,0.238,54.0,0.278,15.0,0.328,0.717,0.389,0.129,0.9,1.29,3.9,0.6,30.0,17.27,0.9,1.0,0.58,2.11,12.0,5.7,1.07,1.0,2.0,0.0,0.0,0.333,0.333,0.0,0.0,True
Harold Ramirez,623912,146,89.0,111.0,41.0,17.0,1.0,7.0,68.0,13.0,1.0,85.0,4.0,0.267,318.0,0.304,0.393,0.697,0.0,2.0,1.0,7.0,1253.0,336.0,125.0,40.0,119.0,0.0,1.0,0.32,2.02,45.43,0.0,0.25,6.0,0.28,0.613,0.333,0.0,0.286,14.0,0.314,0.681,0.367,0.129,0.9,1.29,3.9,0.6,30.0,17.27,0.9,1.0,0.58,2.11,12.0,5.7,1.07,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Isan Diaz,656371,146,20.0,15.0,7.0,1.0,0.0,2.0,24.0,8.0,0.0,12.0,1.0,0.169,71.0,0.259,0.268,0.527,1.0,0.0,0.0,1.0,306.0,81.0,19.0,6.0,22.0,0.0,1.0,0.217,0.71,35.5,23.0,0.13,3.0,0.286,0.547,0.261,52.0,0.192,10.0,0.295,0.564,0.269,0.129,0.9,1.29,3.9,0.6,30.0,17.27,0.9,1.0,0.58,2.11,12.0,5.7,1.07,1.0,1.0,0.0,0.0,0.667,0.667,0.0,1.0,False
Jon Berti,542932,146,46.0,50.0,33.0,8.0,1.0,5.0,38.0,14.0,0.0,40.0,6.0,0.27,148.0,0.355,0.439,0.794,1.0,8.0,0.889,2.0,668.0,169.0,65.0,15.0,62.0,0.0,1.0,0.33,2.38,29.6,14.0,0.25,7.0,0.344,0.808,0.464,17.0,0.235,12.0,0.371,0.802,0.431,0.129,0.9,1.29,3.9,0.6,30.0,17.27,0.9,1.0,0.58,2.11,12.0,5.7,1.07,1.0,2.0,0.0,0.0,0.333,0.333,0.0,0.0,False
Jorge Alfaro,595751,146,102.0,84.0,34.0,11.0,1.0,13.0,126.0,12.0,0.0,93.0,7.0,0.269,346.0,0.305,0.419,0.724,3.0,2.0,0.4,9.0,1355.0,367.0,145.0,42.0,162.0,0.0,2.0,0.383,1.87,26.62,14.0,0.393,11.0,0.414,1.057,0.643,27.5,0.327,18.0,0.351,0.824,0.473,0.129,0.9,1.29,3.9,0.6,30.0,17.27,0.9,1.0,0.58,2.11,12.0,5.7,1.07,1.0,3.0,0.333,1.0,0.333,0.666,0.333,0.0,True
Lewis Brinson,621446,146,48.0,40.0,9.0,8.0,1.0,0.0,49.0,5.0,0.0,28.0,4.0,0.187,150.0,0.231,0.253,0.485,1.0,1.0,0.5,5.0,617.0,162.0,38.0,10.0,55.0,2.0,1.0,0.275,1.11,0.0,0.0,0.208,5.0,0.269,0.602,0.333,0.0,0.176,9.0,0.232,0.507,0.275,0.129,0.9,1.29,3.9,0.6,30.0,17.27,0.9,1.0,0.58,2.11,12.0,5.7,1.07,1.0,2.0,0.0,0.0,0.333,0.333,0.0,0.0,True
Martin Prado,445988,146,78.0,69.0,20.0,8.0,0.0,1.0,34.0,8.0,0.0,48.0,0.0,0.239,201.0,0.264,0.294,0.558,0.0,0.0,0.0,6.0,829.0,212.0,59.0,14.0,64.0,0.0,3.0,0.278,1.3,201.0,0.0,0.0,0.0,0.111,0.111,0.0,0.0,0.211,4.0,0.273,0.484,0.211,0.129,0.9,1.29,3.9,0.6,30.0,17.27,0.9,1.0,0.58,2.11,12.0,5.7,1.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Neil Walker,435522,146,91.0,66.0,27.0,15.0,1.0,6.0,61.0,30.0,0.0,73.0,1.0,0.27,270.0,0.344,0.4,0.744,0.0,2.0,1.0,6.0,1181.0,302.0,108.0,29.0,120.0,0.0,1.0,0.328,0.93,45.0,24.0,0.375,9.0,0.375,0.917,0.542,49.0,0.327,16.0,0.389,0.879,0.49,0.129,0.9,1.29,3.9,0.6,30.0,17.27,0.9,1.0,0.58,2.11,12.0,5.7,1.07,1.0,5.0,0.2,1.0,0.2,1.0,0.8,1.0,True
Starlin Castro,516770,146,130.0,158.0,44.0,21.0,3.0,13.0,90.0,18.0,1.0,135.0,1.0,0.262,515.0,0.285,0.39,0.675,2.0,2.0,0.5,19.0,1996.0,541.0,201.0,67.0,214.0,0.0,7.0,0.291,1.14,39.62,13.5,0.296,8.0,0.296,0.889,0.593,30.0,0.3,18.0,0.295,0.778,0.483,0.129,0.9,1.29,3.9,0.6,30.0,17.27,0.9,1.0,0.58,2.11,12.0,5.7,1.07,1.0,10.0,0.1,1.0,0.1,0.2,0.1,0.0,False
Aristides Aquino,606157,113,24.0,16.0,18.0,3.0,0.0,12.0,22.0,7.0,1.0,27.0,2.0,0.321,84.0,0.387,0.786,1.173,0.0,1.0,1.0,3.0,377.0,93.0,66.0,26.0,37.0,0.0,0.0,0.3,0.84,7.0,27.0,0.296,8.0,0.367,0.848,0.481,11.2,0.25,14.0,0.333,0.887,0.554,0.209,2.7,1.38,6.9,0.6,30.0,14.93,2.7,0.0,0.65,5.2,7.8,1.5,0.93,0.67,3.0,0.333,1.0,0.333,0.666,0.333,0.0,True
Curt Casali,592200,113,64.0,29.0,20.0,8.0,0.0,6.0,44.0,20.0,1.0,39.0,1.0,0.255,153.0,0.339,0.425,0.764,0.0,0.0,0.0,0.0,714.0,177.0,65.0,26.0,52.0,0.0,3.0,0.311,0.66,25.5,7.0,0.429,6.0,0.444,1.373,0.929,17.5,0.2,7.0,0.302,0.702,0.4,0.209,2.7,1.38,6.9,0.6,30.0,14.93,2.7,0.0,0.65,5.2,7.8,1.5,0.93,0.67,2.0,0.5,1.0,0.5,1.0,0.5,0.0,False
Derek Dietrich,518618,113,102.0,51.0,41.0,8.0,2.0,19.0,70.0,27.0,2.0,47.0,25.0,0.203,232.0,0.347,0.5,0.847,1.0,1.0,0.5,2.0,1111.0,286.0,116.0,43.0,82.0,0.0,1.0,0.194,0.78,12.21,0.0,0.071,1.0,0.35,0.493,0.143,0.0,0.091,2.0,0.333,0.515,0.182,0.209,2.7,1.38,6.9,0.6,30.0,14.93,2.7,0.0,0.65,5.2,7.8,1.5,0.93,0.67,2.0,0.0,0.0,0.333,0.333,0.0,1.0,False
Eugenio Suarez,553993,113,129.0,93.0,70.0,18.0,1.0,36.0,152.0,52.0,3.0,121.0,9.0,0.256,472.0,0.338,0.528,0.865,2.0,3.0,0.6,12.0,2227.0,539.0,249.0,80.0,196.0,0.0,6.0,0.293,0.83,13.11,13.5,0.222,6.0,0.3,0.744,0.444,11.0,0.255,14.0,0.328,0.855,0.527,0.209,2.7,1.38,6.9,0.6,30.0,14.93,2.7,0.0,0.65,5.2,7.8,1.5,0.93,0.67,5.0,0.6,3.0,0.6,1.2,0.6,0.0,True
Freddy Galvis,520471,113,128.0,109.0,64.0,26.0,1.0,22.0,127.0,23.0,1.0,139.0,0.0,0.28,497.0,0.31,0.469,0.779,1.0,4.0,0.8,11.0,2029.0,523.0,233.0,65.0,186.0,1.0,2.0,0.334,0.87,22.59,8.67,0.385,10.0,0.429,1.237,0.808,11.75,0.404,19.0,0.42,1.122,0.702,0.209,2.7,1.38,6.9,0.6,30.0,14.93,2.7,0.0,0.65,5.2,7.8,1.5,0.93,0.67,3.0,0.333,1.0,0.333,1.666,1.333,1.0,True
Jose Iglesias,578428,113,119.0,137.0,53.0,18.0,3.0,9.0,59.0,15.0,3.0,122.0,3.0,0.295,413.0,0.323,0.419,0.742,5.0,5.0,0.5,14.0,1575.0,434.0,173.0,49.0,154.0,1.0,2.0,0.326,1.4,45.89,27.0,0.296,8.0,0.321,0.728,0.407,58.0,0.345,20.0,0.35,0.833,0.483,0.209,2.7,1.38,6.9,0.6,30.0,14.93,2.7,0.0,0.65,5.2,7.8,1.5,0.93,0.67,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Jose Peraza,606299,113,119.0,74.0,31.0,12.0,2.0,6.0,52.0,13.0,0.0,74.0,8.0,0.237,312.0,0.284,0.346,0.63,5.0,5.0,0.5,9.0,1147.0,335.0,108.0,33.0,115.0,0.0,2.0,0.266,0.65,52.0,0.0,0.167,2.0,0.231,0.398,0.167,0.0,0.259,7.0,0.333,0.629,0.296,0.209,2.7,1.38,6.9,0.6,30.0,14.93,2.7,0.0,0.65,5.2,7.8,1.5,0.93,0.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Josh VanMeter,642165,113,66.0,30.0,24.0,10.0,1.0,5.0,37.0,19.0,0.0,43.0,2.0,0.285,151.0,0.372,0.464,0.836,3.0,6.0,0.667,3.0,700.0,172.0,70.0,17.0,83.0,0.0,0.0,0.349,0.73,30.2,25.0,0.28,7.0,0.357,0.837,0.48,52.0,0.288,15.0,0.351,0.774,0.423,0.209,2.7,1.38,6.9,0.6,30.0,14.93,2.7,0.0,0.65,5.2,7.8,1.5,0.93,0.67,2.0,0.5,1.0,0.667,2.167,1.5,1.0,True
Kyle Farmer,571657,113,84.0,32.0,20.0,5.0,0.0,8.0,47.0,6.0,1.0,38.0,3.0,0.252,151.0,0.292,0.444,0.736,1.0,4.0,0.8,1.0,684.0,161.0,67.0,25.0,65.0,0.0,1.0,0.309,0.91,18.88,13.0,0.308,4.0,0.357,0.895,0.538,16.0,0.313,10.0,0.353,0.884,0.531,0.209,2.7,1.38,6.9,0.6,30.0,14.93,2.7,0.0,0.65,5.2,7.8,1.5,0.93,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Nick Senzel,669222,113,92.0,88.0,51.0,20.0,4.0,10.0,89.0,27.0,0.0,91.0,2.0,0.264,345.0,0.32,0.432,0.752,4.0,13.0,0.765,6.0,1467.0,380.0,149.0,38.0,107.0,0.0,1.0,0.328,1.13,34.5,0.0,0.2,4.0,0.304,0.504,0.2,26.5,0.189,10.0,0.246,0.567,0.321,0.209,2.7,1.38,6.9,0.6,30.0,14.93,2.7,0.0,0.65,5.2,7.8,1.5,0.93,0.67,2.0,0.5,1.0,0.5,1.0,0.5,0.0,True
Phillip Ervin,640447,113,65.0,30.0,20.0,7.0,5.0,4.0,35.0,11.0,0.0,44.0,2.0,0.31,142.0,0.368,0.514,0.882,2.0,3.0,0.6,3.0,664.0,155.0,73.0,15.0,53.0,0.0,0.0,0.388,0.91,35.5,18.0,0.167,3.0,0.211,0.544,0.333,20.0,0.175,7.0,0.214,0.564,0.35,0.209,2.7,1.38,6.9,0.6,30.0,14.93,2.7,0.0,0.65,5.2,7.8,1.5,0.93,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Tucker Barnhart,571466,113,87.0,68.0,28.0,9.0,0.0,9.0,66.0,35.0,7.0,56.0,2.0,0.231,242.0,0.332,0.38,0.712,0.0,1.0,1.0,3.0,1073.0,281.0,92.0,32.0,89.0,1.0,1.0,0.28,1.26,26.89,0.0,0.238,5.0,0.333,0.666,0.333,43.0,0.279,12.0,0.392,0.811,0.419,0.209,2.7,1.38,6.9,0.6,30.0,14.93,2.7,0.0,0.65,5.2,7.8,1.5,0.93,0.67,2.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Alex Gordon,460086,118,124.0,149.0,67.0,27.0,1.0,12.0,84.0,42.0,3.0,121.0,13.0,0.259,467.0,0.333,0.398,0.732,2.0,5.0,0.714,11.0,1983.0,529.0,186.0,63.0,178.0,1.0,6.0,0.289,1.24,38.92,0.0,0.28,7.0,0.357,0.637,0.28,57.0,0.175,10.0,0.254,0.482,0.228,0.243,3.99,1.05,8.59,0.93,29.1,16.3,4.02,1.0,0.67,4.6,7.06,1.53,1.13,0.75,3.0,0.0,0.0,0.0,0.0,0.0,1.0,False
