Name,ID,Team,gamesPlayed,groundOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,atBatsPerHomeRun,atBatsPerHomeRun_p7G,avg_p7G,hits_p7G,obp_p7G,ops_p7G,slg_p7G,atBatsPerHomeRun_p15G,avg_p15G,hits_p15G,obp_p15G,ops_p15G,slg_p15G,avg_p5G,era_p5G,groundOutsToAirouts_p5G,hitsPer9Inn_p5G,homeRunsPer9_p5G,inningsPitched_p5G,pitchesPerInning_p5G,runsScoredPer9_p5G,stolenBasePercentage_p5G,strikePercentage_p5G,strikeoutWalkRatio_p5G,strikeoutsPer9Inn_p5G,walksPer9Inn_p5G,whip_p5G,winPercentage_p5G,atBats_h2h,avg_h2h,hits_h2h,obp_h2h,ops_h2h,slg_h2h,pitcher_hitter_opposite_hand,player_got_hit
Bryan Holaday,592407,146,31.0,28.0,9.0,4.0,0.0,3.0,13.0,10.0,2.0,25.0,1.0,0.291,86.0,0.371,0.442,0.813,1.0,0.0,0.0,5.0,384.0,98.0,38.0,9.0,33.0,1.0,0.0,0.314,1.33,28.67,0.0,0.231,3.0,0.333,0.641,0.308,41.0,0.268,11.0,0.333,0.723,0.39,0.268,3.77,1.0,9.42,0.64,14.1,15.28,3.83,1.0,0.64,3.0,5.65,1.88,1.26,1.0,3.0,0.333,1.0,0.333,1.0,0.667,0.0,False
Curtis Granderson,434158,146,111.0,59.0,41.0,17.0,1.0,11.0,88.0,37.0,1.0,55.0,3.0,0.19,289.0,0.287,0.37,0.657,3.0,0.0,0.0,3.0,1426.0,331.0,107.0,33.0,102.0,0.0,2.0,0.229,0.66,26.27,0.0,0.214,3.0,0.389,0.603,0.214,13.5,0.259,7.0,0.429,0.91,0.481,0.268,3.77,1.0,9.42,0.64,14.1,15.28,3.83,1.0,0.64,3.0,5.65,1.88,1.26,1.0,14.0,0.357,5.0,0.4,1.257,0.857,1.0,True
Garrett Cooper,643265,146,89.0,95.0,48.0,12.0,1.0,12.0,95.0,29.0,0.0,89.0,5.0,0.283,315.0,0.35,0.441,0.792,0.0,0.0,0.0,8.0,1442.0,351.0,139.0,43.0,120.0,0.0,2.0,0.367,2.5,26.25,22.0,0.273,6.0,0.333,0.833,0.5,53.0,0.302,16.0,0.373,0.788,0.415,0.268,3.77,1.0,9.42,0.64,14.1,15.28,3.83,1.0,0.64,3.0,5.65,1.88,1.26,1.0,3.0,0.333,1.0,0.333,0.666,0.333,0.0,False
Harold Ramirez,623912,146,87.0,108.0,41.0,17.0,1.0,7.0,66.0,13.0,1.0,85.0,4.0,0.273,311.0,0.31,0.402,0.712,0.0,2.0,1.0,7.0,1226.0,329.0,125.0,40.0,117.0,0.0,1.0,0.326,2.04,44.43,0.0,0.429,9.0,0.478,1.049,0.571,0.0,0.3,15.0,0.327,0.707,0.38,0.268,3.77,1.0,9.42,0.64,14.1,15.28,3.83,1.0,0.64,3.0,5.65,1.88,1.26,1.0,6.0,0.333,2.0,0.333,0.666,0.333,0.0,True
Isan Diaz,656371,146,18.0,14.0,7.0,1.0,0.0,2.0,22.0,6.0,0.0,11.0,1.0,0.167,66.0,0.243,0.273,0.516,1.0,0.0,0.0,1.0,282.0,74.0,18.0,6.0,22.0,0.0,1.0,0.209,0.7,33.0,23.0,0.13,3.0,0.222,0.483,0.261,55.0,0.182,10.0,0.258,0.513,0.255,0.268,3.77,1.0,9.42,0.64,14.1,15.28,3.83,1.0,0.64,3.0,5.65,1.88,1.26,1.0,3.0,0.333,1.0,0.333,0.666,0.333,1.0,True
Jon Berti,542932,146,44.0,48.0,31.0,8.0,1.0,5.0,34.0,13.0,0.0,39.0,6.0,0.279,140.0,0.363,0.457,0.82,1.0,7.0,0.875,2.0,627.0,160.0,64.0,14.0,58.0,0.0,1.0,0.333,2.4,28.0,8.33,0.28,7.0,0.379,1.019,0.64,17.33,0.269,14.0,0.397,0.859,0.462,0.268,3.77,1.0,9.42,0.64,14.1,15.28,3.83,1.0,0.64,3.0,5.65,1.88,1.26,1.0,6.0,0.333,2.0,0.429,0.762,0.333,0.0,True
Jorge Alfaro,595751,146,101.0,84.0,33.0,11.0,1.0,12.0,125.0,12.0,0.0,91.0,7.0,0.266,342.0,0.303,0.409,0.712,3.0,2.0,0.4,9.0,1340.0,363.0,140.0,41.0,161.0,0.0,2.0,0.382,1.91,28.5,25.0,0.36,9.0,0.385,0.905,0.52,54.0,0.296,16.0,0.333,0.722,0.389,0.268,3.77,1.0,9.42,0.64,14.1,15.28,3.83,1.0,0.64,3.0,5.65,1.88,1.26,1.0,4.0,0.75,3.0,0.75,1.5,0.75,0.0,True
Lewis Brinson,621446,146,46.0,38.0,9.0,8.0,0.0,0.0,48.0,4.0,0.0,27.0,4.0,0.186,145.0,0.227,0.241,0.469,1.0,1.0,0.5,5.0,590.0,155.0,35.0,10.0,55.0,1.0,1.0,0.276,1.12,0.0,0.0,0.179,5.0,0.207,0.457,0.25,0.0,0.148,8.0,0.19,0.394,0.204,0.268,3.77,1.0,9.42,0.64,14.1,15.28,3.83,1.0,0.64,3.0,5.65,1.88,1.26,1.0,12.0,0.167,2.0,0.167,0.417,0.25,0.0,False
Martin Prado,445988,146,77.0,69.0,20.0,8.0,0.0,1.0,33.0,8.0,0.0,48.0,0.0,0.24,200.0,0.265,0.295,0.56,0.0,0.0,0.0,6.0,824.0,211.0,59.0,14.0,63.0,0.0,3.0,0.278,1.3,200.0,0.0,0.0,0.0,0.111,0.111,0.0,0.0,0.19,4.0,0.25,0.44,0.19,0.268,3.77,1.0,9.42,0.64,14.1,15.28,3.83,1.0,0.64,3.0,5.65,1.88,1.26,1.0,11.0,0.273,3.0,0.273,0.546,0.273,0.0,False
Neil Walker,435522,146,89.0,64.0,26.0,15.0,1.0,5.0,61.0,30.0,0.0,71.0,1.0,0.268,265.0,0.343,0.389,0.732,0.0,2.0,1.0,6.0,1163.0,297.0,103.0,27.0,120.0,0.0,1.0,0.33,0.91,53.0,0.0,0.333,8.0,0.36,0.735,0.375,0.0,0.304,14.0,0.389,0.802,0.413,0.268,3.77,1.0,9.42,0.64,14.1,15.28,3.83,1.0,0.64,3.0,5.65,1.88,1.26,1.0,17.0,0.176,3.0,0.176,0.705,0.529,1.0,True
Starlin Castro,516770,146,128.0,156.0,44.0,20.0,3.0,13.0,88.0,18.0,1.0,133.0,1.0,0.262,507.0,0.285,0.391,0.676,1.0,2.0,0.667,19.0,1966.0,533.0,198.0,65.0,211.0,0.0,7.0,0.291,1.14,39.0,13.5,0.296,8.0,0.296,0.889,0.593,15.25,0.361,22.0,0.355,0.994,0.639,0.268,3.77,1.0,9.42,0.64,14.1,15.28,3.83,1.0,0.64,3.0,5.65,1.88,1.26,1.0,20.0,0.15,3.0,0.15,0.35,0.2,0.0,False
Adam Haseley,656514,143,35.0,40.0,16.0,6.0,0.0,3.0,34.0,6.0,0.0,28.0,3.0,0.237,118.0,0.291,0.364,0.656,0.0,2.0,1.0,3.0,518.0,127.0,43.0,14.0,44.0,0.0,0.0,0.309,2.5,39.33,0.0,0.091,2.0,0.2,0.291,0.091,0.0,0.208,10.0,0.283,0.533,0.25,0.252,6.84,0.68,8.89,2.76,26.1,18.23,6.9,0.75,0.66,3.5,9.57,2.73,1.29,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Andrew Knapp,595284,143,60.0,22.0,10.0,4.0,0.0,1.0,37.0,15.0,1.0,19.0,3.0,0.192,99.0,0.316,0.263,0.579,0.0,0.0,0.0,2.0,480.0,119.0,26.0,4.0,52.0,2.0,0.0,0.295,0.96,99.0,0.0,0.182,2.0,0.25,0.432,0.182,0.0,0.28,7.0,0.379,0.699,0.32,0.252,6.84,0.68,8.89,2.76,26.1,18.23,6.9,0.75,0.66,3.5,9.57,2.73,1.29,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Brad Miller,543543,143,54.0,21.0,13.0,4.0,1.0,4.0,27.0,12.0,0.0,21.0,1.0,0.228,92.0,0.324,0.424,0.748,0.0,2.0,1.0,1.0,412.0,105.0,39.0,12.0,40.0,0.0,0.0,0.279,0.91,23.0,0.0,0.222,2.0,0.3,0.633,0.333,0.0,0.188,3.0,0.278,0.528,0.25,0.252,6.84,0.68,8.89,2.76,26.1,18.23,6.9,0.75,0.66,3.5,9.57,2.73,1.29,0.0,3.0,0.333,1.0,0.333,1.0,0.667,1.0,True
Cesar Hernandez,514917,143,127.0,146.0,58.0,25.0,3.0,8.0,73.0,33.0,3.0,135.0,6.0,0.282,478.0,0.334,0.397,0.731,2.0,7.0,0.778,8.0,1988.0,521.0,190.0,54.0,197.0,0.0,4.0,0.317,1.14,59.75,0.0,0.28,7.0,0.419,0.779,0.36,0.0,0.283,15.0,0.377,0.717,0.34,0.252,6.84,0.68,8.89,2.76,26.1,18.23,6.9,0.75,0.66,3.5,9.57,2.73,1.29,0.0,4.0,0.25,1.0,0.429,0.679,0.25,1.0,True
Corey Dickerson,572816,143,61.0,42.0,25.0,23.0,2.0,7.0,38.0,13.0,4.0,59.0,0.0,0.307,192.0,0.346,0.557,0.903,0.0,1.0,1.0,4.0,883.0,208.0,107.0,44.0,86.0,0.0,3.0,0.347,0.75,27.43,0.0,0.258,8.0,0.258,0.71,0.452,29.5,0.288,17.0,0.283,0.825,0.542,0.252,6.84,0.68,8.89,2.76,26.1,18.23,6.9,0.75,0.66,3.5,9.57,2.73,1.29,0.0,2.0,0.5,1.0,0.5,1.0,0.5,1.0,True
J.T. Realmuto,592663,143,122.0,97.0,77.0,31.0,1.0,19.0,109.0,37.0,2.0,122.0,3.0,0.274,445.0,0.331,0.476,0.807,1.0,7.0,0.875,9.0,1916.0,490.0,212.0,68.0,235.0,0.0,5.0,0.32,0.8,23.42,14.5,0.241,7.0,0.353,0.905,0.552,13.25,0.283,15.0,0.391,1.014,0.623,0.252,6.84,0.68,8.89,2.76,26.1,18.23,6.9,0.75,0.66,3.5,9.57,2.73,1.29,0.0,4.0,0.25,1.0,0.25,0.5,0.25,0.0,False
Jean Segura,516416,143,116.0,157.0,69.0,30.0,3.0,11.0,59.0,27.0,1.0,134.0,8.0,0.287,467.0,0.335,0.435,0.77,2.0,7.0,0.778,9.0,1792.0,505.0,203.0,52.0,177.0,1.0,2.0,0.308,1.31,42.46,0.0,0.393,11.0,0.452,1.023,0.571,0.0,0.288,17.0,0.338,0.745,0.407,0.252,6.84,0.68,8.89,2.76,26.1,18.23,6.9,0.75,0.66,3.5,9.57,2.73,1.29,0.0,7.0,0.286,2.0,0.286,0.572,0.286,0.0,True
Logan Morrison,489149,143,7.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.25,12.0,0.25,0.333,0.583,0.0,0.0,0.0,0.0,45.0,12.0,4.0,0.0,4.0,0.0,0.0,0.273,0.6,0.0,0.0,0.25,3.0,0.25,0.583,0.333,0.0,0.25,3.0,0.25,0.583,0.333,0.252,6.84,0.68,8.89,2.76,26.1,18.23,6.9,0.75,0.66,3.5,9.57,2.73,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Maikel Franco,596748,143,104.0,100.0,44.0,14.0,0.0,15.0,49.0,33.0,17.0,79.0,0.0,0.235,336.0,0.301,0.411,0.712,0.0,0.0,0.0,13.0,1313.0,372.0,138.0,48.0,131.0,0.0,3.0,0.233,0.9,22.4,0.0,0.286,6.0,0.318,0.651,0.333,0.0,0.229,11.0,0.302,0.573,0.271,0.252,6.84,0.68,8.89,2.76,26.1,18.23,6.9,0.75,0.66,3.5,9.57,2.73,1.29,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,True
Rhys Hoskins,656555,143,127.0,68.0,70.0,25.0,4.0,24.0,130.0,101.0,5.0,105.0,9.0,0.235,446.0,0.384,0.471,0.855,2.0,1.0,0.333,6.0,2598.0,562.0,210.0,71.0,209.0,0.0,4.0,0.274,0.46,18.58,0.0,0.105,2.0,0.433,0.591,0.158,0.0,0.087,4.0,0.348,0.457,0.109,0.252,6.84,0.68,8.89,2.76,26.1,18.23,6.9,0.75,0.66,3.5,9.57,2.73,1.29,0.0,4.0,0.0,0.0,0.5,0.5,0.0,0.0,False
Scott Kingery,664068,143,95.0,63.0,51.0,29.0,3.0,15.0,111.0,29.0,1.0,95.0,5.0,0.271,350.0,0.335,0.5,0.835,3.0,10.0,0.769,3.0,1513.0,385.0,175.0,43.0,139.0,0.0,1.0,0.356,0.78,23.33,26.0,0.231,6.0,0.333,0.833,0.5,52.0,0.231,12.0,0.317,0.759,0.442,0.252,6.84,0.68,8.89,2.76,26.1,18.23,6.9,0.75,0.66,3.5,9.57,2.73,1.29,0.0,5.0,0.4,2.0,0.625,1.825,1.2,0.0,True
Sean Rodriguez,446481,143,53.0,20.0,16.0,3.0,0.0,3.0,30.0,10.0,0.0,17.0,2.0,0.21,81.0,0.309,0.358,0.667,1.0,1.0,0.5,2.0,409.0,97.0,29.0,10.0,42.0,3.0,1.0,0.286,1.11,27.0,0.0,0.0,0.0,0.222,0.222,0.0,0.0,0.056,1.0,0.19,0.246,0.056,0.252,6.84,0.68,8.89,2.76,26.1,18.23,6.9,0.75,0.66,3.5,9.57,2.73,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Anthony Santander,623993,110,69.0,61.0,33.0,16.0,1.0,12.0,55.0,16.0,0.0,75.0,2.0,0.273,275.0,0.314,0.469,0.783,2.0,1.0,0.333,0.0,1207.0,297.0,129.0,36.0,118.0,1.0,3.0,0.299,0.69,22.92,28.0,0.143,4.0,0.2,0.486,0.286,20.67,0.194,12.0,0.219,0.606,0.387,0.214,2.7,1.55,8.1,0.0,3.1,32.1,5.81,0.0,0.5,0.63,13.5,21.6,3.3,0.5,3.0,0.0,0.0,0.4,0.4,0.0,0.0,False
Chance Sisco,642082,110,45.0,28.0,23.0,6.0,0.0,6.0,51.0,15.0,0.0,30.0,6.0,0.214,140.0,0.317,0.386,0.702,1.0,0.0,0.0,4.0,686.0,161.0,54.0,18.0,58.0,0.0,0.0,0.289,0.9,23.33,0.0,0.143,2.0,0.25,0.393,0.143,0.0,0.163,7.0,0.265,0.451,0.186,0.214,2.7,1.55,8.1,0.0,3.1,32.1,5.81,0.0,0.5,0.63,13.5,21.6,3.3,0.5,2.0,0.5,1.0,0.5,1.0,0.5,0.0,False
Chris Davis,448801,110,92.0,51.0,22.0,8.0,0.0,9.0,121.0,31.0,1.0,47.0,3.0,0.174,270.0,0.264,0.304,0.568,0.0,0.0,0.0,6.0,1309.0,307.0,82.0,32.0,114.0,0.0,3.0,0.266,0.94,30.0,0.0,0.095,2.0,0.231,0.374,0.143,21.5,0.14,6.0,0.278,0.58,0.302,0.214,2.7,1.55,8.1,0.0,3.1,32.1,5.81,0.0,0.5,0.63,13.5,21.6,3.3,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False
DJ Stewart,621466,110,16.0,13.0,2.0,3.0,0.0,0.0,15.0,4.0,1.0,12.0,1.0,0.226,53.0,0.293,0.283,0.576,1.0,1.0,0.5,1.0,238.0,58.0,15.0,2.0,16.0,0.0,0.0,0.316,1.0,0.0,0.0,0.333,8.0,0.429,0.887,0.458,0.0,0.184,9.0,0.259,0.504,0.245,0.214,2.7,1.55,8.1,0.0,3.1,32.1,5.81,0.0,0.5,0.63,13.5,21.6,3.3,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
Hanser Alberto,593643,110,111.0,129.0,46.0,18.0,2.0,10.0,39.0,13.0,1.0,128.0,3.0,0.313,409.0,0.336,0.44,0.777,2.0,4.0,0.667,6.0,1369.0,430.0,180.0,44.0,144.0,2.0,3.0,0.325,1.09,40.9,9.33,0.25,7.0,0.3,0.943,0.643,15.25,0.311,19.0,0.328,0.967,0.639,0.214,2.7,1.55,8.1,0.0,3.1,32.1,5.81,0.0,0.5,0.63,13.5,21.6,3.3,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,True
Jace Peterson,607054,110,26.0,24.0,13.0,3.0,1.0,2.0,21.0,6.0,0.0,20.0,1.0,0.215,93.0,0.267,0.333,0.601,1.0,4.0,0.8,1.0,414.0,101.0,31.0,11.0,31.0,0.0,1.0,0.254,0.83,46.5,0.0,0.125,3.0,0.222,0.347,0.125,52.0,0.231,12.0,0.293,0.678,0.385,0.214,2.7,1.55,8.1,0.0,3.1,32.1,5.81,0.0,0.5,0.63,13.5,21.6,3.3,0.5,2.0,0.0,0.0,0.333,0.333,0.0,0.0,False
Jonathan Villar,542340,110,130.0,136.0,86.0,28.0,4.0,19.0,139.0,53.0,0.0,140.0,3.0,0.278,504.0,0.349,0.462,0.811,8.0,28.0,0.778,8.0,2267.0,564.0,233.0,59.0,178.0,2.0,2.0,0.348,1.46,26.53,6.25,0.4,10.0,0.5,1.42,0.92,13.5,0.37,20.0,0.477,1.125,0.648,0.214,2.7,1.55,8.1,0.0,3.1,32.1,5.81,0.0,0.5,0.63,13.5,21.6,3.3,0.5,8.0,0.375,3.0,0.375,1.125,0.75,0.0,True
Pedro Severino,600474,110,77.0,64.0,30.0,11.0,0.0,11.0,64.0,24.0,0.0,63.0,4.0,0.251,251.0,0.324,0.426,0.75,1.0,2.0,0.667,4.0,1166.0,282.0,107.0,34.0,121.0,1.0,2.0,0.292,1.02,22.82,21.0,0.143,3.0,0.217,0.55,0.333,52.0,0.154,8.0,0.228,0.478,0.25,0.214,2.7,1.55,8.1,0.0,3.1,32.1,5.81,0.0,0.5,0.63,13.5,21.6,3.3,0.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,True
Renato Nunez,600524,110,124.0,87.0,65.0,21.0,0.0,28.0,117.0,40.0,1.0,111.0,7.0,0.246,451.0,0.316,0.479,0.795,1.0,1.0,0.5,7.0,2086.0,500.0,216.0,73.0,188.0,0.0,2.0,0.269,0.63,16.11,11.0,0.318,7.0,0.448,1.039,0.591,17.0,0.275,14.0,0.361,0.832,0.471,0.214,2.7,1.55,8.1,0.0,3.1,32.1,5.81,0.0,0.5,0.63,13.5,21.6,3.3,0.5,4.0,0.5,2.0,0.6,1.85,1.25,1.0,True
Richie Martin,621006,110,100.0,74.0,24.0,6.0,3.0,4.0,75.0,14.0,0.0,48.0,5.0,0.198,243.0,0.256,0.296,0.552,1.0,7.0,0.875,6.0,1070.0,266.0,72.0,13.0,122.0,4.0,0.0,0.268,1.48,60.75,0.0,0.308,4.0,0.357,0.665,0.308,0.0,0.286,8.0,0.333,0.619,0.286,0.214,2.7,1.55,8.1,0.0,3.1,32.1,5.81,0.0,0.5,0.63,13.5,21.6,3.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Rio Ruiz,547004,110,100.0,70.0,26.0,9.0,1.0,8.0,73.0,30.0,0.0,69.0,0.0,0.24,287.0,0.31,0.362,0.673,1.0,0.0,0.0,7.0,1242.0,320.0,104.0,35.0,107.0,1.0,2.0,0.293,0.9,35.88,16.0,0.125,2.0,0.222,0.535,0.313,11.0,0.242,8.0,0.324,0.869,0.545,0.214,2.7,1.55,8.1,0.0,3.1,32.1,5.81,0.0,0.5,0.63,13.5,21.6,3.3,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Stevie Wilkerson,592859,110,92.0,69.0,33.0,15.0,1.0,10.0,92.0,13.0,0.0,62.0,5.0,0.225,275.0,0.272,0.396,0.668,3.0,2.0,0.4,4.0,1199.0,294.0,109.0,33.0,123.0,0.0,1.0,0.299,1.3,27.5,0.0,0.2,3.0,0.294,0.561,0.267,19.5,0.231,9.0,0.268,0.704,0.436,0.214,2.7,1.55,8.1,0.0,3.1,32.1,5.81,0.0,0.5,0.63,13.5,21.6,3.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Trey Mancini,641820,110,123.0,135.0,83.0,29.0,2.0,29.0,115.0,48.0,2.0,130.0,5.0,0.27,481.0,0.341,0.52,0.861,0.0,1.0,1.0,15.0,2150.0,537.0,250.0,74.0,192.0,0.0,3.0,0.297,1.3,16.59,0.0,0.192,5.0,0.323,0.592,0.269,26.5,0.208,11.0,0.364,0.741,0.377,0.214,2.7,1.55,8.1,0.0,3.1,32.1,5.81,0.0,0.5,0.63,13.5,21.6,3.3,0.5,3.0,0.333,1.0,0.333,0.666,0.333,1.0,False
Austin Meadows,640457,139,108.0,75.0,56.0,22.0,7.0,23.0,109.0,39.0,5.0,115.0,5.0,0.278,414.0,0.347,0.531,0.879,5.0,9.0,0.643,1.0,1903.0,458.0,220.0,67.0,155.0,0.0,0.0,0.326,0.65,18.0,9.67,0.276,8.0,0.3,1.024,0.724,14.0,0.196,11.0,0.237,0.719,0.482,0.289,6.35,0.61,11.12,1.62,22.2,20.47,6.89,0.0,0.64,2.63,8.34,3.18,1.59,0.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Avisail Garcia,541645,139,102.0,95.0,49.0,19.0,1.0,17.0,104.0,28.0,2.0,111.0,7.0,0.275,403.0,0.332,0.454,0.786,3.0,9.0,0.75,13.0,1576.0,440.0,183.0,57.0,194.0,0.0,2.0,0.331,1.0,23.71,15.0,0.233,7.0,0.233,0.7,0.467,15.25,0.279,17.0,0.323,0.864,0.541,0.289,6.35,0.61,11.12,1.62,22.2,20.47,6.89,0.0,0.64,2.63,8.34,3.18,1.59,0.2,10.0,0.4,4.0,0.4,0.9,0.5,1.0,False
Eric Sogard,519299,139,94.0,74.0,57.0,22.0,2.0,13.0,55.0,37.0,1.0,105.0,1.0,0.301,349.0,0.367,0.487,0.854,0.0,8.0,1.0,3.0,1582.0,393.0,170.0,38.0,93.0,3.0,3.0,0.324,0.61,26.85,0.0,0.227,5.0,0.261,0.534,0.273,41.0,0.293,12.0,0.37,0.833,0.463,0.289,6.35,0.61,11.12,1.62,22.2,20.47,6.89,0.0,0.64,2.63,8.34,3.18,1.59,0.2,3.0,0.667,2.0,0.667,2.334,1.667,0.0,False
Jesus Aguilar,542583,139,114.0,68.0,36.0,12.0,0.0,9.0,71.0,39.0,0.0,67.0,2.0,0.24,279.0,0.332,0.38,0.712,0.0,0.0,0.0,11.0,1347.0,328.0,106.0,39.0,121.0,0.0,5.0,0.284,0.87,31.0,0.0,0.182,4.0,0.28,0.598,0.318,0.0,0.262,11.0,0.34,0.673,0.333,0.289,6.35,0.61,11.12,1.62,22.2,20.47,6.89,0.0,0.64,2.63,8.34,3.18,1.59,0.2,3.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Ji-Man Choi,596847,139,99.0,82.0,37.0,14.0,1.0,11.0,77.0,47.0,2.0,81.0,6.0,0.252,322.0,0.354,0.404,0.757,3.0,2.0,0.4,5.0,1552.0,379.0,130.0,43.0,135.0,0.0,4.0,0.294,0.95,29.27,0.0,0.125,2.0,0.391,0.516,0.125,43.0,0.163,7.0,0.308,0.587,0.279,0.289,6.35,0.61,11.12,1.62,22.2,20.47,6.89,0.0,0.64,2.63,8.34,3.18,1.59,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Kevin Kiermaier,595281,139,108.0,123.0,52.0,18.0,7.0,13.0,86.0,22.0,2.0,94.0,1.0,0.242,389.0,0.283,0.424,0.707,4.0,19.0,0.826,7.0,1542.0,414.0,165.0,52.0,159.0,1.0,1.0,0.278,1.4,29.92,24.0,0.208,5.0,0.24,0.657,0.417,28.0,0.25,14.0,0.276,0.705,0.429,0.289,6.35,0.61,11.12,1.62,22.2,20.47,6.89,0.0,0.64,2.63,8.34,3.18,1.59,0.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False
Matt Duffy,622110,139,26.0,35.0,7.0,5.0,0.0,0.0,17.0,10.0,0.0,22.0,0.0,0.234,94.0,0.308,0.287,0.595,0.0,0.0,0.0,1.0,423.0,104.0,27.0,7.0,29.0,0.0,0.0,0.286,1.75,0.0,0.0,0.1,2.0,0.217,0.367,0.15,0.0,0.229,11.0,0.302,0.573,0.271,0.289,6.35,0.61,11.12,1.62,22.2,20.47,6.89,0.0,0.64,2.63,8.34,3.18,1.59,0.2,3.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Michael Brosseau,670712,139,41.0,26.0,16.0,7.0,0.0,6.0,32.0,5.0,0.0,35.0,2.0,0.285,123.0,0.323,0.488,0.811,0.0,1.0,1.0,3.0,540.0,131.0,60.0,16.0,48.0,1.0,0.0,0.341,0.84,20.5,20.0,0.3,6.0,0.333,0.833,0.5,39.0,0.231,9.0,0.286,0.619,0.333,0.289,6.35,0.61,11.12,1.62,22.2,20.47,6.89,0.0,0.64,2.63,8.34,3.18,1.59,0.2,9.0,0.444,4.0,0.444,1.888,1.444,1.0,True
Mike Zunino,572287,139,74.0,52.0,26.0,10.0,1.0,8.0,85.0,19.0,0.0,40.0,3.0,0.172,233.0,0.243,0.326,0.569,0.0,0.0,0.0,3.0,1043.0,255.0,76.0,29.0,135.0,0.0,0.0,0.229,0.93,29.12,0.0,0.118,2.0,0.25,0.368,0.118,12.33,0.189,7.0,0.302,0.734,0.432,0.289,6.35,0.61,11.12,1.62,22.2,20.47,6.89,0.0,0.64,2.63,8.34,3.18,1.59,0.2,3.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Tommy Pham,502054,139,117.0,143.0,60.0,23.0,2.0,19.0,100.0,71.0,4.0,122.0,4.0,0.269,454.0,0.372,0.454,0.825,3.0,16.0,0.842,18.0,2128.0,530.0,206.0,54.0,200.0,0.0,1.0,0.307,1.59,23.9,12.5,0.32,8.0,0.452,1.052,0.6,18.0,0.222,12.0,0.344,0.77,0.426,0.289,6.35,0.61,11.12,1.62,22.2,20.47,6.89,0.0,0.64,2.63,8.34,3.18,1.59,0.2,9.0,0.333,3.0,0.333,0.889,0.556,1.0,True
Travis d'Arnaud,518595,139,80.0,64.0,42.0,11.0,0.0,13.0,64.0,27.0,0.0,65.0,1.0,0.245,265.0,0.313,0.434,0.747,1.0,0.0,0.0,3.0,1130.0,297.0,115.0,49.0,115.0,0.0,4.0,0.271,0.84,20.38,0.0,0.25,6.0,0.259,0.592,0.333,0.0,0.179,10.0,0.213,0.427,0.214,0.289,6.35,0.61,11.12,1.62,22.2,20.47,6.89,0.0,0.64,2.63,8.34,3.18,1.59,0.2,9.0,0.222,2.0,0.222,0.555,0.333,1.0,True
Willy Adames,642715,139,123.0,118.0,57.0,19.0,1.0,16.0,126.0,36.0,1.0,110.0,3.0,0.251,439.0,0.312,0.408,0.719,1.0,4.0,0.8,8.0,1923.0,481.0,179.0,40.0,194.0,3.0,0.0,0.316,1.34,27.44,26.0,0.308,8.0,0.333,0.756,0.423,53.0,0.321,17.0,0.379,0.794,0.415,0.289,6.35,0.61,11.12,1.62,22.2,20.47,6.89,0.0,0.64,2.63,8.34,3.18,1.59,0.2,7.0,0.0,0.0,0.0,0.0,0.0,1.0,False
Adam Frazier,624428,134,119.0,129.0,60.0,25.0,4.0,7.0,58.0,32.0,4.0,116.0,7.0,0.265,437.0,0.325,0.389,0.714,4.0,4.0,0.5,3.0,1832.0,479.0,170.0,35.0,143.0,2.0,1.0,0.292,0.94,62.43,22.0,0.273,6.0,0.304,0.759,0.455,25.5,0.235,12.0,0.291,0.683,0.392,0.283,6.48,1.06,10.08,2.52,25.0,16.12,7.2,0.5,0.64,3.0,6.48,2.16,1.36,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
